#Name,Accession,Start,Stop,Locus tag,Protein Name
"Un","BLLF01000085.1",63152,64206,"HaLaN_02064","hypothetical protein HaLaN_02064, partial"
"Un","BLLF01000085.1",64542,65463,"HaLaN_02065","hypothetical protein HaLaN_02065, partial"
"Un","BLLF01000085.1",66159,67633,"HaLaN_02066","inner membrane protein YaaH"
"Un","BLLF01000085.1",72788,73568,"HaLaN_02067","hypothetical protein HaLaN_02067"
"Un","BLLF01000085.1",80506,81091,"HaLaN_02068","SMP-LTD domain-containing protein, partial"
"Un","BLLF01000085.1",89471,90914,"HaLaN_02069","uncharacterized protein HaLaN_02069, partial"
"Un","BLLF01000085.1",93519,96270,"HaLaN_02070","AAA domain-containing protein, partial"
"Un","BLLF01000085.1",97872,98858,"HaLaN_02071","AAA domain-containing protein, partial"
"Un","BLLF01000086.1",1573,4410,"HaLaN_02072","hypothetical protein HaLaN_02072, partial"
"Un","BLLF01000086.1",1881,4799,"HaLaN_02073","hypothetical protein HaLaN_02073, partial"
"Un","BLLF01000086.1",9895,16762,"HaLaN_02074","uncharacterized protein HaLaN_02074, partial"
"Un","BLLF01000086.1",17498,21626,"HaLaN_02075","uncharacterized protein HaLaN_02075, partial"
"Un","BLLF01000086.1",28044,30408,"HaLaN_02076","hypothetical protein HaLaN_02076"
"Un","BLLF01000086.1",30970,36314,"HaLaN_02077","tiny macrocysts protein B"
"Un","BLLF01000086.1",37247,38088,"HaLaN_02078","uncharacterized protein HaLaN_02078"
"Un","BLLF01000086.1",40576,43074,"HaLaN_02079","hypothetical protein HaLaN_02079"
"Un","BLLF01000086.1",43238,46390,"HaLaN_02080","RING-type domain-containing protein"
"Un","BLLF01000086.1",50565,51381,"HaLaN_02081","protein kinase domain-containing protein"
"Un","BLLF01000086.1",56579,58631,"HaLaN_02082","tRNA pseudouridine synthase, partial"
"Un","BLLF01000086.1",59062,59936,"HaLaN_02083","hypothetical protein HaLaN_02083, partial"
"Un","BLLF01000086.1",68055,75209,"HaLaN_02084","hypothetical protein HaLaN_02084"
"Un","BLLF01000086.1",76564,77267,"HaLaN_02085","hypothetical protein HaLaN_02085"
"Un","BLLF01000086.1",89252,90721,"HaLaN_02087","hypothetical protein HaLaN_02087, partial"
"Un","BLLF01000086.1",94112,95028,"HaLaN_02088","hypothetical protein HaLaN_02088"
"Un","BLLF01000087.1",5394,6273,"HaLaN_02089","hypothetical protein HaLaN_02089, partial"
"Un","BLLF01000087.1",8990,9880,"HaLaN_02090","TGc domain-containing protein, partial"
"Un","BLLF01000087.1",17555,19059,"HaLaN_02091","TGc domain-containing protein, partial"
"Un","BLLF01000087.1",19816,23796,"HaLaN_02092","polyadenylate-binding protein"
"Un","BLLF01000087.1",24452,25234,"HaLaN_02093","uncharacterized protein HaLaN_02093"
"Un","BLLF01000087.1",26271,28729,"HaLaN_02094","uncharacterized protein HaLaN_02094, partial"
"Un","BLLF01000087.1",31040,33634,"HaLaN_02095","hypothetical protein HaLaN_02095"
"Un","BLLF01000087.1",37820,38574,"HaLaN_02096","hypothetical protein HaLaN_02096"
"Un","BLLF01000087.1",46806,47952,"HaLaN_02097","uncharacterized protein HaLaN_02097, partial"
"Un","BLLF01000087.1",49485,52524,"HaLaN_02098","hypothetical protein HaLaN_02098, partial"
"Un","BLLF01000087.1",59949,70653,"HaLaN_02100","EMC1_C domain-containing protein"
"Un","BLLF01000087.1",73920,75168,"HaLaN_02102","cytoplasmic tRNA 2-thiolation protein 2"
"Un","BLLF01000087.1",76658,77012,"HaLaN_02103","hypothetical protein HaLaN_02103, partial"
"Un","BLLF01000087.1",76896,77399,"HaLaN_02104","hypothetical protein HaLaN_02104"
"Un","BLLF01000087.1",80992,83187,"HaLaN_02105","hypothetical protein HaLaN_02105, partial"
"Un","BLLF01000087.1",88397,91042,"HaLaN_02106","ubiquitin carboxyl-terminal hydrolase"
"Un","BLLF01000087.1",92130,93687,"HaLaN_02107","uncharacterized protein HaLaN_02107, partial"
"Un","BLLF01000087.1",94481,97368,"HaLaN_02108","OBG-type G domain-containing protein, partial"
"Un","BLLF01000087.1",98662,99564,"HaLaN_02109","OBG-type G domain-containing protein, partial"
"Un","BLLF01000088.1",4064,6494,"HaLaN_02110","predicted protein, partial"
"Un","BLLF01000088.1",7864,9258,"HaLaN_02111","tiny macrocysts protein B, partial"
"Un","BLLF01000088.1",17285,17740,"HaLaN_02112","hypothetical protein HaLaN_02112, partial"
"Un","BLLF01000088.1",19611,23683,"HaLaN_02113","uncharacterized protein HaLaN_02113, partial"
"Un","BLLF01000088.1",29385,31651,"HaLaN_02115","hypothetical protein HaLaN_02115"
"Un","BLLF01000088.1",35890,38507,"HaLaN_02116","PAS domain-containing protein"
"Un","BLLF01000088.1",52674,55075,"HaLaN_02118","uncharacterized protein HaLaN_02118, partial"
"Un","BLLF01000088.1",57989,61187,"HaLaN_02119","hypothetical protein HaLaN_02119"
"Un","BLLF01000088.1",64274,66001,"HaLaN_02120","rieske domain-containing protein"
"Un","BLLF01000088.1",66579,67162,"HaLaN_02121","rieske domain-containing protein"
"Un","BLLF01000088.1",77638,79402,"HaLaN_02122","BTB domain-containing protein, partial"
"Un","BLLF01000088.1",84418,85564,"HaLaN_02123","hypothetical protein HaLaN_02123"
"Un","BLLF01000089.1",287,2755,"HaLaN_02124","thylakoid lumen protein"
"Un","BLLF01000089.1",2018,2416,"HaLaN_02125","hypothetical protein HaLaN_02125"
"Un","BLLF01000089.1",2954,5110,"HaLaN_02126","PAS domain S-box-containing protein"
"Un","BLLF01000089.1",12425,12972,"HaLaN_02127","zf-Tim10_DDP domain-containing protein"
"Un","BLLF01000089.1",13334,15931,"HaLaN_02128","F-box domain-containing protein"
"Un","BLLF01000089.1",13500,14092,"HaLaN_02129","hypothetical protein HaLaN_02129"
"Un","BLLF01000089.1",22055,27172,"HaLaN_02130","uncharacterized protein HaLaN_02130, partial"
"Un","BLLF01000089.1",28372,28785,"HaLaN_02131","adenosylhomocysteinase, partial"
"Un","BLLF01000089.1",46210,49859,"HaLaN_02132","serine/threonine-protein phosphatase"
"Un","BLLF01000089.1",49493,50155,"HaLaN_02133","uncharacterized protein HaLaN_02133, partial"
"Un","BLLF01000089.1",52180,53502,"HaLaN_02134","DEAD/DEAH box helicase, partial"
"Un","BLLF01000089.1",56192,65435,"HaLaN_02135","uncharacterized protein HaLaN_02135"
"Un","BLLF01000089.1",68914,70546,"HaLaN_02136","uncharacterized protein HaLaN_02136"
"Un","BLLF01000089.1",81600,87276,"HaLaN_02137","uncharacterized protein HaLaN_02137, partial"
"Un","BLLF01000089.1",87801,89294,"HaLaN_02138","uncharacterized protein HaLaN_02138"
"Un","BLLF01000089.1",104654,105318,"HaLaN_02139","uncharacterized protein HaLaN_02139, partial"
"Un","BLLF01000089.1",108504,108895,"HaLaN_02140","hypothetical protein HaLaN_02140"
"Un","BLLF01000089.1",113002,113720,"HaLaN_02141","CLP1_P domain-containing protein, partial"
"Un","BLLF01000090.1",235,759,"HaLaN_02142","hypothetical protein HaLaN_02142, partial"
"Un","BLLF01000090.1",5568,8907,"HaLaN_02143","uncharacterized protein HaLaN_02143, partial"
"Un","BLLF01000090.1",9923,10442,"HaLaN_02144","uncharacterized protein HaLaN_02144, partial"
"Un","BLLF01000090.1",22309,22589,"HaLaN_02146","AB hydrolase-1 domain-containing protein, partial"
"Un","BLLF01000090.1",23069,26525,"HaLaN_02147","hypothetical protein HaLaN_02147"
"Un","BLLF01000090.1",23176,28187,"HaLaN_02148","hypothetical protein HaLaN_02148"
"Un","BLLF01000090.1",28925,31807,"HaLaN_02149","uncharacterized protein HaLaN_02149, partial"
"Un","BLLF01000090.1",37123,39562,"HaLaN_02150","uncharacterized protein HaLaN_02150"
"Un","BLLF01000090.1",42533,46216,"HaLaN_02151","uncharacterized protein HaLaN_02151"
"Un","BLLF01000090.1",47895,49044,"HaLaN_02152","uncharacterized protein HaLaN_02152"
"Un","BLLF01000090.1",54073,55754,"HaLaN_02153","hypothetical protein HaLaN_02153"
"Un","BLLF01000090.1",58519,59300,"HaLaN_02154","putative CCR4-associated factor 1"
"Un","BLLF01000090.1",62181,67126,"HaLaN_02155","AAA domain-containing protein"
"Un","BLLF01000090.1",69971,73244,"HaLaN_02156","uncharacterized protein HaLaN_02156, partial"
"Un","BLLF01000090.1",75559,79416,"HaLaN_02157","uncharacterized protein HaLaN_02157"
"Un","BLLF01000090.1",85161,85922,"HaLaN_02158","PDDEXK-like family of unknown function"
"Un","BLLF01000090.1",88846,90159,"HaLaN_02159","hypothetical protein HaLaN_02159"
"Un","BLLF01000090.1",92704,93343,"HaLaN_02160","hypothetical protein HaLaN_02160"
"Un","BLLF01000090.1",94714,95118,"HaLaN_02161","hypothetical protein HaLaN_02161, partial"
"Un","BLLF01000091.1",9740,10203,"HaLaN_02162","hypothetical protein HaLaN_02162"
"Un","BLLF01000091.1",10973,12757,"HaLaN_02163","uncharacterized protein HaLaN_02163"
"Un","BLLF01000091.1",23710,24529,"HaLaN_02165","U6 snRNA-associated Sm LSm2, partial"
"Un","BLLF01000091.1",25291,25806,"HaLaN_02166","hypothetical protein HaLaN_02166"
"Un","BLLF01000091.1",26180,30019,"HaLaN_02167","TSNAXIP1_N domain-containing protein"
"Un","BLLF01000091.1",32573,34325,"HaLaN_02168","hypothetical protein HaLaN_02168"
"Un","BLLF01000091.1",34398,35526,"HaLaN_02169","uncharacterized protein HaLaN_02169"
"Un","BLLF01000091.1",38523,39076,"HaLaN_02170","RNA pseudouridine synthase, putative"
"Un","BLLF01000091.1",41165,43653,"HaLaN_02171","RNA pseudourine synthase 2, chloroplastic, partial"
"Un","BLLF01000091.1",46489,47382,"HaLaN_02172","hypothetical protein HaLaN_02172, partial"
"Un","BLLF01000091.1",52500,52872,"HaLaN_02174","hypothetical protein HaLaN_02174"
"Un","BLLF01000091.1",65626,68340,"HaLaN_02175","S5A_REDUCTASE domain-containing protein"
"Un","BLLF01000091.1",68354,69274,"HaLaN_02176","S5A_REDUCTASE domain-containing protein"
"Un","BLLF01000091.1",70379,72787,"HaLaN_02177","hypothetical protein HaLaN_02177, partial"
"Un","BLLF01000091.1",77298,78051,"HaLaN_02178","uncharacterized protein HaLaN_02178"
"Un","BLLF01000091.1",84622,86221,"HaLaN_02179","tRNA (adenine(58)-N(1))-methyltransferase"
"Un","BLLF01000091.1",98175,100853,"HaLaN_02182","uncharacterized protein HaLaN_02182"
"Un","BLLF01000091.1",101502,101981,"HaLaN_02183","hypothetical protein HaLaN_02183, partial"
"Un","BLLF01000092.1",1023,1723,"HaLaN_02184","hypothetical protein HaLaN_02184"
"Un","BLLF01000092.1",2721,3601,"HaLaN_02185","hypothetical protein HaLaN_02185"
"Un","BLLF01000092.1",10750,14952,"HaLaN_02186","guanylate cyclase"
"Un","BLLF01000092.1",24307,25328,"HaLaN_02187","hypothetical protein HaLaN_02187"
"Un","BLLF01000092.1",28875,35906,"HaLaN_02188","guanylate cyclase domain-containing protein, partial"
"Un","BLLF01000092.1",32185,33893,"HaLaN_02189","hypothetical protein HaLaN_02189"
"Un","BLLF01000092.1",50077,50525,"HaLaN_02192","hypothetical protein HaLaN_02192"
"Un","BLLF01000092.1",50528,53606,"HaLaN_02193","uncharacterized protein HaLaN_02193"
"Un","BLLF01000092.1",54224,57496,"HaLaN_02194","uncharacterized protein HaLaN_02194"
"Un","BLLF01000092.1",62155,64474,"HaLaN_02195","tiny macrocysts protein B"
"Un","BLLF01000092.1",64835,65297,"HaLaN_02196","hypothetical protein HaLaN_02196, partial"
"Un","BLLF01000092.1",65600,66584,"HaLaN_02197","tiny macrocysts protein B"
"Un","BLLF01000092.1",66769,73857,"HaLaN_02198","uncharacterized protein HaLaN_02198"
"Un","BLLF01000092.1",71704,72120,"HaLaN_02199","hypothetical protein HaLaN_02199"
"Un","BLLF01000092.1",74059,74945,"HaLaN_02200","hypothetical protein HaLaN_02200"
"Un","BLLF01000092.1",78890,81981,"HaLaN_02201","PAS domain-containing protein, partial"
"Un","BLLF01000092.1",83668,88940,"HaLaN_02202","PAS domain-containing protein, partial"
"Un","BLLF01000093.1",3172,4446,"HaLaN_02203","uncharacterized protein HaLaN_02203, partial"
"Un","BLLF01000093.1",14963,15784,"HaLaN_02204","uncharacterized protein HaLaN_02204, partial"
"Un","BLLF01000093.1",21850,23417,"HaLaN_02205","hypothetical protein HaLaN_02205"
"Un","BLLF01000093.1",28662,31985,"HaLaN_02207","protein kinase domain-containing protein, partial"
"Un","BLLF01000093.1",45137,47223,"HaLaN_02208","hypothetical protein HaLaN_02208"
"Un","BLLF01000093.1",47604,48244,"HaLaN_02209","hypothetical protein HaLaN_02209"
"Un","BLLF01000093.1",50728,52072,"HaLaN_02210","uncharacterized protein HaLaN_02210"
"Un","BLLF01000093.1",52168,52769,"HaLaN_02211","hypothetical protein HaLaN_02211"
"Un","BLLF01000093.1",64009,65138,"HaLaN_02212","uncharacterized protein HaLaN_02212, partial"
"Un","BLLF01000093.1",72805,75656,"HaLaN_02213","predicted protein"
"Un","BLLF01000093.1",76587,77240,"HaLaN_02214","hypothetical protein HaLaN_02214"
"Un","BLLF01000093.1",77920,87425,"HaLaN_02215","uncharacterized protein HaLaN_02215, partial"
"Un","BLLF01000093.1",85615,86427,"HaLaN_02216","hypothetical protein HaLaN_02216"
"Un","BLLF01000093.1",89528,90143,"HaLaN_02217","hypothetical protein HaLaN_02217, partial"
"Un","BLLF01000093.1",90735,96118,"HaLaN_02218","uncharacterized protein HaLaN_02218, partial"
"Un","BLLF01000093.1",99033,99518,"HaLaN_02219","hypothetical protein HaLaN_02219"
"Un","BLLF01000093.1",101607,102084,"HaLaN_02220","hypothetical protein HaLaN_02220, partial"
"Un","BLLF01000093.1",103153,107509,"HaLaN_02221","uncharacterized protein HaLaN_02221, partial"
"Un","BLLF01000094.1",681,966,"HaLaN_02222","hypothetical protein HaLaN_02222"
"Un","BLLF01000094.1",1498,5354,"HaLaN_02223","3-methyl-2-oxobutanoate hydroxymethyltransferase"
"Un","BLLF01000094.1",5644,6833,"HaLaN_02224","uncharacterized protein HaLaN_02224, partial"
"Un","BLLF01000094.1",14623,16473,"HaLaN_02225","MYND-type domain-containing protein, partial"
"Un","BLLF01000094.1",17207,17779,"HaLaN_02226","FCP1 homology domain-containing protein, partial"
"Un","BLLF01000094.1",24185,26446,"HaLaN_02227","uncharacterized protein HaLaN_02227"
"Un","BLLF01000094.1",28142,29561,"HaLaN_02228","hypothetical protein HaLaN_02228"
"Un","BLLF01000094.1",41804,44437,"HaLaN_02229","copper target homolog 1 protein"
"Un","BLLF01000094.1",46849,54579,"HaLaN_02230","purple acid phosphatase"
"Un","BLLF01000094.1",56230,61989,"HaLaN_02231","MFS domain-containing protein, partial"
"Un","BLLF01000094.1",56737,63014,"HaLaN_02232","hypothetical protein HaLaN_02232, partial"
"Un","BLLF01000094.1",64891,65795,"HaLaN_02233","glycerol-3-phosphate permease-like protein"
"Un","BLLF01000094.1",67143,67596,"HaLaN_02234","hypothetical protein HaLaN_02234, partial"
"Un","BLLF01000094.1",68821,69975,"HaLaN_02235","S4 RNA-binding domain-containing protein, partial"
"Un","BLLF01000094.1",72725,73154,"HaLaN_02236","hypothetical protein HaLaN_02236"
"Un","BLLF01000094.1",74445,76202,"HaLaN_02237","GP46-like surface antigen, putative, partial"
"Un","BLLF01000094.1",79795,80050,"HaLaN_02238","hypothetical protein HaLaN_02238, partial"
"Un","BLLF01000094.1",80346,80760,"HaLaN_02239","predicted protein"
"Un","BLLF01000094.1",82726,87071,"HaLaN_02240","predicted protein"
"Un","BLLF01000094.1",87931,89612,"HaLaN_02241","uncharacterized protein HaLaN_02241, partial"
"Un","BLLF01000094.1",90053,90341,"HaLaN_02242","hypothetical protein HaLaN_02242"
"Un","BLLF01000095.1",1145,1439,"HaLaN_02243","hypothetical protein HaLaN_02243, partial"
"Un","BLLF01000095.1",4335,6345,"HaLaN_02244","hypothetical protein HaLaN_02244, partial"
"Un","BLLF01000095.1",6755,7385,"HaLaN_02245","polyadenylate-binding protein, partial"
"Un","BLLF01000095.1",11414,12446,"HaLaN_02247","hypothetical protein HaLaN_02247, partial"
"Un","BLLF01000095.1",37416,37927,"HaLaN_02250","hypothetical protein HaLaN_02250, partial"
"Un","BLLF01000095.1",45501,49128,"HaLaN_02252","uncharacterized protein HaLaN_02252, partial"
"Un","BLLF01000095.1",51813,52353,"HaLaN_02253","uncharacterized protein HaLaN_02253, partial"
"Un","BLLF01000095.1",57414,58368,"HaLaN_02254","hypothetical protein HaLaN_02254, partial"
"Un","BLLF01000095.1",60357,62987,"HaLaN_02255","T-complex protein 1 subunit gamma"
"Un","BLLF01000095.1",63410,65061,"HaLaN_02256","T-complex protein 1 subunit gamma"
"Un","BLLF01000095.1",66851,67493,"HaLaN_02257","T-complex protein 1 subunit gamma"
"Un","BLLF01000095.1",69713,75153,"HaLaN_02258","polyadenylate-binding protein, partial"
"Un","BLLF01000095.1",76837,80360,"HaLaN_02259","dnaJ-like protein, partial"
"Un","BLLF01000095.1",80266,81896,"HaLaN_02260","uncharacterized protein HaLaN_02260"
"Un","BLLF01000095.1",86057,88211,"HaLaN_02262","hypothetical protein HaLaN_02262"
"Un","BLLF01000095.1",88254,90477,"HaLaN_02263","Nkap_C domain-containing protein"
"Un","BLLF01000096.1",1,767,"HaLaN_02264","hypothetical protein HaLaN_02264, partial"
"Un","BLLF01000096.1",980,4578,"HaLaN_02265","hypothetical protein HaLaN_02265"
"Un","BLLF01000096.1",7080,7535,"HaLaN_02266","hypothetical protein HaLaN_02266"
"Un","BLLF01000096.1",14338,15986,"HaLaN_02268","AA_TRNA_LIGASE_II domain-containing protein, partial"
"Un","BLLF01000096.1",21845,24073,"HaLaN_02270","MYND-type domain-containing protein, partial"
"Un","BLLF01000096.1",28895,29312,"HaLaN_02271","hypothetical protein HaLaN_02271, partial"
"Un","BLLF01000096.1",44880,58648,"HaLaN_02274","tiny macrocysts protein C, partial"
"Un","BLLF01000096.1",59280,68138,"HaLaN_02275","PAS domain-containing protein, partial"
"Un","BLLF01000096.1",70096,70716,"HaLaN_02276","uncharacterized protein HaLaN_02276"
"Un","BLLF01000096.1",71046,71554,"HaLaN_02277","uncharacterized protein HaLaN_02277"
"Un","BLLF01000096.1",75756,77896,"HaLaN_02279","uncharacterized protein HaLaN_02279, partial"
"Un","BLLF01000096.1",83870,84363,"HaLaN_02280","uncharacterized protein HaLaN_02280, partial"
"Un","BLLF01000096.1",89749,90937,"HaLaN_02281","hypothetical protein HaLaN_02281"
"Un","BLLF01000096.1",90171,94658,"HaLaN_02282","hypothetical protein HaLaN_02282"
"Un","BLLF01000097.1",5970,7540,"HaLaN_02284","hypothetical protein HaLaN_02284"
"Un","BLLF01000097.1",17238,17902,"HaLaN_02285","hypothetical protein HaLaN_02285"
"Un","BLLF01000097.1",20393,23768,"HaLaN_02286","hypothetical protein HaLaN_02286"
"Un","BLLF01000097.1",26014,33551,"HaLaN_02287","tiny macrocysts protein C"
"Un","BLLF01000097.1",40780,52714,"HaLaN_02288","uncharacterized protein HaLaN_02288, partial"
"Un","BLLF01000097.1",86530,87074,"HaLaN_02290","hypothetical protein HaLaN_02290"
"Un","BLLF01000098.1",2177,13001,"HaLaN_02291","uncharacterized protein HaLaN_02291"
"Un","BLLF01000098.1",17171,17470,"HaLaN_02292","hypothetical protein HaLaN_02292"
"Un","BLLF01000098.1",17228,18956,"HaLaN_02293","hypothetical protein HaLaN_02293"
"Un","BLLF01000098.1",20373,23106,"HaLaN_02294","flagellar outer dynein arm light chain 5, partial"
"Un","BLLF01000098.1",26102,33755,"HaLaN_02295","protein kinase domain-containing protein, partial"
"Un","BLLF01000098.1",36972,37209,"HaLaN_02296","hypothetical protein HaLaN_02296"
"Un","BLLF01000098.1",39820,40427,"HaLaN_02297","ARID domain-containing protein, partial"
"Un","BLLF01000098.1",55012,55783,"HaLaN_02298","hypothetical protein HaLaN_02298"
"Un","BLLF01000098.1",64624,69979,"HaLaN_02300","importin N-terminal domain-containing protein, partial"
"Un","BLLF01000098.1",70400,74550,"HaLaN_02301","exportin-1, partial"
"Un","BLLF01000098.1",82924,93132,"HaLaN_02303","hypothetical protein HaLaN_02303, partial"
"Un","BLLF01000099.1",4423,6532,"HaLaN_02305","uncharacterized protein HaLaN_02305"
"Un","BLLF01000099.1",7558,8044,"HaLaN_02306","hypothetical protein HaLaN_02306, partial"
"Un","BLLF01000099.1",13534,15007,"HaLaN_02307","hypothetical protein HaLaN_02307, partial"
"Un","BLLF01000099.1",16600,19758,"HaLaN_02308","F-box protein isoform X1"
"Un","BLLF01000099.1",31141,31458,"HaLaN_02310","hypothetical protein HaLaN_02310, partial"
"Un","BLLF01000099.1",31171,32600,"HaLaN_02311","ubiquitin-related modifier 1 homolog"
"Un","BLLF01000099.1",54863,55196,"HaLaN_02312","hypothetical protein HaLaN_02312, partial"
"Un","BLLF01000099.1",55119,56832,"HaLaN_02313","hypothetical protein HaLaN_02313"
"Un","BLLF01000099.1",58513,58993,"HaLaN_02314","hypothetical protein HaLaN_02314, partial"
