Gene ID	GO	KOG	ENZYME
Naga_100064g1	GO:0046923 GO:0016021 GO:0006621	KOG3106	
Naga_100060g32	GO:0008565 GO:0006886 GO:0005737 GO:0005643 GO:0005634 GO:0005488	KOG2020	
Naga_100060g31	GO:0006413 GO:0003743 GO:0003723	KOG2925	
Naga_100060g27	GO:0016887 GO:0005524 GO:0017111 GO:0000166 GO:0015412	KOG0061	3.6.3.29
Naga_100060g25	GO:0008565 GO:0006886 GO:0005737 GO:0005643 GO:0005634 GO:0008283 GO:0006915 GO:0005488	KOG1992	
Naga_100060g24			
Naga_100060g23	GO:0006468 GO:0005524 GO:0004672 GO:0004674	KOG1165	
Naga_100060g22	GO:0008026 GO:0005524 GO:0003676 GO:0004386	KOG0343	
Naga_100060g20	GO:0008469	KOG1500	2.1.1.125
Naga_100060g19	GO:0005525 GO:0006886 GO:0005622 GO:0051444 GO:0051443 GO:0051438 GO:0004842	KOG0073	6.3.2.19
Naga_100060g17	GO:0006511	KOG1816	
Naga_100060g15	GO:0016651	KOG3389	
Naga_100060g14	GO:0005815 GO:0000922 GO:0000226	KOG2000	
Naga_100060g13	GO:0004869 GO:0005622 GO:0004866		
Naga_100060g12	GO:0016491 GO:0008152 GO:0004029	KOG2454	1.2.1.3
Naga_100060g11	GO:0004581	KOG2977	2.4.1.117
Naga_100060g8	GO:0008270 GO:0003676 GO:0003899 GO:0003677	KOG2691	
Naga_100060g7	GO:0045039 GO:0042719 GO:0006626	KOG0082	
Naga_100060g5	GO:0015031	KOG3229	
Naga_100060g4	GO:0016021	KOG1277	
Naga_100060g2	GO:0016787		
Naga_100752g1	GO:0051287 GO:0017136 GO:0008270 GO:0006476 GO:0006355 GO:0006342 GO:0005677 GO:0003677	KOG2684	
Naga_100039g40	GO:0016787 GO:0006541 GO:0003824	KOG1559	3.4.19.9
Naga_100039g39	GO:0046983 GO:0043565 GO:0006355 GO:0005634 GO:0003700		
Naga_100039g34	GO:0003677	KOG0048	
Naga_100039g26	GO:0003723	KOG2208	
Naga_100039g23	GO:0008234 GO:0006508 GO:0004197	KOG1543	3.4.22.-
Naga_100039g22	GO:0008270 GO:0005515	KOG1493	
Naga_100039g21	GO:0008469	KOG0822	2.1.1.125
Naga_100039g20	GO:0016020 GO:0006810 GO:0005215		
Naga_100039g19	GO:0050660 GO:0016491 GO:0016020 GO:0003885 GO:0016899 GO:0009058 GO:0003824	KOG4730	1.1.3.37
Naga_100039g17	GO:0006508	KOG0840	3.4.21.92
Naga_100039g13	GO:0008442 GO:0006573 GO:0006098 GO:0004616 GO:0016491	KOG0409	
Naga_100039g12	GO:0006629 GO:0004806	KOG4569	
Naga_100039g4	GO:0016742 GO:0009058 GO:0006412 GO:0004479 GO:0003824	KOG3082	2.1.2.9
Naga_100039g3	GO:0051087 GO:0042803 GO:0006457 GO:0000774 GO:0005515	KOG3003	
Naga_100039g2	GO:0006563 GO:0006544 GO:0004372	KOG2467	2.1.2.1
Naga_100244g1	GO:0050660 GO:0016491 GO:0045454 GO:0005737 GO:0004148	KOG1335	1.8.1.4
Naga_100244g2	GO:0006511	KOG1865	
Naga_100244g3	GO:0003677 GO:0008270 GO:0005515	KOG0383	
Naga_100244g6	GO:0009982 GO:0003723 GO:0001522	KOG1919	
Naga_100244g7	GO:0008026 GO:0005524 GO:0003676 GO:0004386	KOG0333	
Naga_100244g10	GO:0008270	KOG1729	
Naga_100244g11	GO:0044238 GO:0005488		
Naga_100052g1	GO:0005524 GO:0004674	KOG2268	
Naga_100052g3	GO:0016021		
Naga_100052g4	GO:0016020 GO:0006810 GO:0005215	KOG0223	
Naga_100052g10	GO:0016020 GO:0008236 GO:0006508	KOG1568	3.4.21.-
Naga_100052g11	GO:0008270	KOG0521	
Naga_100052g13	GO:0003756 GO:0016853 GO:0005783	KOG0190	5.3.4.1
Naga_100052g15	GO:0016740 GO:0009058 GO:0016767	KOG1459	2.5.1.32
Naga_100052g16	GO:0003899 GO:0003677 GO:0005634 GO:0034062	KOG0216	2.7.7.6
Naga_100052g17	GO:0005634	KOG1946	
Naga_100052g18	GO:0003676 GO:0016799 GO:0008270 GO:0006284 GO:0003906 GO:0003684 GO:0006289		
Naga_100052g21	GO:0003824 GO:0004642	KOG1907	6.3.5.3
Naga_100052g24	GO:0006464 GO:0003824	KOG3159	
Naga_100052g25	GO:0016810 GO:0005975 GO:0003824		
Naga_100052g26	GO:0018064	KOG2920	2.1.1.85
Naga_100052g27	GO:0031072	KOG0714	
Naga_100052g28	GO:0008152	KOG3773	
Naga_100052g30	GO:0032259 GO:0008168 GO:0003676	KOG3420	
Naga_100052g33	GO:0006468 GO:0005524 GO:0004672 GO:0004674	KOG0667	
Naga_100052g35	GO:0004535	KOG0620	3.1.13.4
Naga_100052g36	GO:0043852 GO:0043851 GO:0043834 GO:0043833 GO:0043827 GO:0043803 GO:0043791 GO:0043782 GO:0043780 GO:0043777 GO:0043776 GO:0043770 GO:0030792 GO:0019702 GO:0018707 GO:0018423 GO:0016436 GO:0016435 GO:0016434 GO:0016433 GO:0016427 GO:0016426 GO:0016423 GO:0016300 GO:0016279 GO:0016278 GO:0016274 GO:0016273 GO:0016205 GO:0009383 GO:0009008 GO:0008650 GO:0008649 GO:0008425 GO:0008276 GO:0008175 GO:0008174 GO:0008173 GO:0008172 GO:0008171 GO:0008170 GO:0008169 GO:0003880 GO:0000179	KOG1709	2.1.1.-
Naga_100052g38	GO:0006412 GO:0005840 GO:0005622 GO:0003735	KOG0878	
Naga_100881g1	GO:0005524 GO:0017111 GO:0000166	KOG1051	
Naga_100959g1	GO:0005509		
Naga_100361g4	GO:0031227 GO:0016788 GO:0006886 GO:0006505		
Naga_100361g5	GO:0003676	KOG0533	
Naga_101204g1	GO:0051444 GO:0051443 GO:0051438 GO:0004842	KOG0504	6.3.2.19
Naga_101667g1	GO:0016020	KOG2189	
Naga_100353g1	GO:0016020	KOG2189	
Naga_100909g2	GO:0016853		
Naga_100670g3	GO:0042626 GO:0016021 GO:0006810 GO:0005524	KOG0058	
Naga_100670g2	GO:0016787		
Naga_101974g1	GO:0006817 GO:0005737	KOG3544	
Naga_100326g4	GO:0009058	KOG1111	
Naga_100326g3	GO:0005525 GO:0003924	KOG0458	
Naga_100326g2	GO:0003824 GO:0004364	KOG3275	2.5.1.18
Naga_100326g1	GO:0016021 GO:0015299 GO:0006885	KOG1965	
Naga_100823g1	GO:0016021 GO:0015299 GO:0006885	KOG1965	
Naga_100157g1	GO:0005681	KOG3414	
Naga_100157g2	GO:0016787	KOG1378	
Naga_100157g4	GO:0008173 GO:0006396 GO:0003723	KOG0839	
Naga_100157g9	GO:0006810 GO:0005743 GO:0005488	KOG0758	
Naga_100157g10	GO:0008974 GO:0005975 GO:0005524 GO:0016301 GO:0008152	KOG4203	2.7.1.19
Naga_100157g11	GO:0016887 GO:0005524 GO:0017111 GO:0000166	KOG0066	
Naga_100157g12	GO:0016887 GO:0005524 GO:0017111 GO:0000166 GO:0015412	KOG0061	3.6.3.29
Naga_100157g13	GO:0008270	KOG1609	
Naga_101595g1	GO:0005524 GO:0003677 GO:0004386 GO:0003676	KOG0391	
Naga_100220g12	GO:0008152 GO:0003824	KOG1680	
Naga_100220g8	GO:0051536 GO:0016226 GO:0005506	KOG2358	
Naga_100220g1	GO:0031625 GO:0031461 GO:0006511	KOG2166	
Naga_100070g1	GO:0031625 GO:0031461 GO:0006511	KOG2284	
Naga_100070g2	GO:0006412 GO:0005840 GO:0005622 GO:0003735	KOG2815	
Naga_100070g7	GO:0004845	KOG4203	2.4.2.9
Naga_100070g8	GO:0005515 GO:0047598	KOG0679	1.3.1.21
Naga_100070g9	GO:0031072	KOG0691	
Naga_100070g10	GO:0006270	KOG2475	
Naga_100070g11	GO:0008270 GO:0005515 GO:0051444 GO:0051443 GO:0051438 GO:0004842	KOG0800	6.3.2.19
Naga_100070g12	GO:0018025	KOG2793	2.1.1.60
Naga_100070g13	GO:0016020	KOG2881	
Naga_100070g16	GO:0005634		
Naga_100070g18	GO:0030599	KOG1947	3.1.1.11
Naga_100070g19	GO:0006418 GO:0006412 GO:0005737 GO:0005524 GO:0004812 GO:0000166 GO:0006425 GO:0004819	KOG1148	6.1.1.18
Naga_100070g20	GO:0016020		
Naga_100070g21	GO:0005509		
Naga_100070g22	GO:0016787 GO:0000210	KOG3084	3.6.1.22
Naga_100070g23	GO:0004176	KOG1400	
Naga_100070g24	GO:0008270 GO:0008237	KOG1046	3.4.11.-
Naga_100070g25	GO:0008270 GO:0005515		
Naga_100070g27	GO:0006750 GO:0005524 GO:0004363 GO:0003824	KOG0021	6.3.2.3
Naga_100231g12	GO:0046677 GO:0030655 GO:0008800 GO:0008270	KOG1235	
Naga_100231g11	GO:0017111 GO:0000166 GO:0005524	KOG0740	
Naga_100231g9	GO:0017111 GO:0000166 GO:0005524 GO:0042626 GO:0042625 GO:0042624 GO:0042623 GO:0017116 GO:0016887 GO:0015462 GO:0008186 GO:0008094 GO:0008026 GO:0004004 GO:0004003	KOG0737	3.6.1.3
Naga_100231g6	GO:0008408 GO:0006139 GO:0005622 GO:0003676	KOG4373	
Naga_100231g5	GO:0016787	KOG4195	
Naga_100231g3	GO:0005524 GO:0004386 GO:0003676 GO:0008026	KOG0327	
Naga_100159g15	GO:0030117 GO:0016192 GO:0006886 GO:0005515 GO:0005488	KOG1060	
Naga_100159g7	GO:0006412 GO:0005840 GO:0005622 GO:0003735	KOG1646	
Naga_100159g6	GO:0016491 GO:0008152 GO:0004745	KOG1201	1.1.1.105
Naga_100159g4	GO:0005525 GO:0003924 GO:0016149 GO:0006415 GO:0005737	KOG0465	
Naga_100159g3	GO:0009611 GO:0004867		
Naga_100169g5	GO:0008253	KOG2469	3.1.3.5
Naga_100169g6	GO:0006464		
Naga_100169g10	GO:0005525	KOG1489	
Naga_100169g16	GO:0003824 GO:0016882 GO:0004641	KOG0237	6.3.3.1
Naga_100169g17	GO:0006468 GO:0005524 GO:0004672 GO:0004674	KOG0596	
Naga_100051g1	GO:0003676	KOG4205	
Naga_100051g4	GO:0008152 GO:0009116 GO:0009113 GO:0004044	KOG0572	2.4.2.14
Naga_100051g9	GO:0004856	KOG2531	2.7.1.17
Naga_100051g10	GO:0005509 GO:0016787	KOG0374	
Naga_100051g11	GO:0015031	KOG2910	
Naga_100051g13	GO:0005634 GO:0043733 GO:0019104 GO:0017065 GO:0004844 GO:0000701	KOG0654	3.2.2.-
Naga_100051g15	GO:0016787 GO:0047429	KOG3222	3.6.1.19
Naga_100051g17	GO:0050662 GO:0044237 GO:0003824 GO:0006012 GO:0003978	KOG1371	5.1.3.2
Naga_100051g18	GO:0046873 GO:0030001 GO:0016020	KOG1558	
Naga_100051g19			
Naga_100051g20	GO:0030983 GO:0006298 GO:0005524	KOG0221	
Naga_100051g22	GO:0007264 GO:0005525 GO:0007165 GO:0006913 GO:0006886 GO:0005515 GO:0003924 GO:0005622 GO:0015031	KOG0394	
Naga_100051g25	GO:0006468 GO:0005524 GO:0004672 GO:0005509 GO:0004674	KOG0032	
Naga_100051g26	GO:0016887 GO:0005524 GO:0017111 GO:0000166 GO:0015412	KOG0061	3.6.3.29
Naga_100051g28	GO:0020037 GO:0009055 GO:0005506	KOG3052	
Naga_100051g29	GO:0046872 GO:0006801 GO:0004784	KOG0876	1.15.1.1
Naga_100051g32	GO:0008152 GO:0008080		
Naga_100051g33	GO:0005975	KOG2855	
Naga_100051g35	GO:0016906	KOG1192	2.4.1.173
Naga_100431g1	GO:0006468 GO:0005524 GO:0004672 GO:0004674	KOG0670	
Naga_100431g2	GO:0008253	KOG2470	3.1.3.5
Naga_100431g3	GO:0006422 GO:0006412 GO:0005737 GO:0005524 GO:0004815 GO:0000166 GO:0006418 GO:0004812 GO:0003676	KOG0556	6.1.1.12
Naga_100431g4	GO:0016491 GO:0008152 GO:0003858	KOG1610	1.1.1.30
Naga_100431g6	GO:0051536 GO:0016226 GO:0005198	KOG1120	
Naga_101649g1	GO:0006468 GO:0005524 GO:0004672 GO:0004674	KOG0603	
Naga_100399g1	GO:0016021	KOG3072	
Naga_100065g28	GO:0004622	KOG2112	3.1.1.5
Naga_100065g23	GO:0006508 GO:0005622 GO:0004177 GO:0030145 GO:0019538 GO:0005737	KOG2597	3.4.11.1
Naga_100065g22	GO:0045454 GO:0008430		
Naga_100065g17	GO:0006629 GO:0004607 GO:0046027	KOG2369	
Naga_100065g16	GO:0008270	KOG1280	
Naga_100065g14	GO:0016020 GO:0009678 GO:0004427		3.6.1.1
Naga_100065g12	GO:0004798	KOG3327	2.7.4.9
Naga_100065g11	GO:0006231 GO:0004799 GO:0009165 GO:0006545 GO:0004146 GO:0006730	KOG0673	
Naga_100065g10	GO:0016779 GO:0008152 GO:0016868 GO:0005975 GO:0004614	KOG0625	5.4.2.2
Naga_100065g6	GO:0016740 GO:0008152 GO:0030170 GO:0016769 GO:0009058 GO:0017059 GO:0004758	KOG1357	2.3.1.50
Naga_100065g5	GO:0008152 GO:0005515 GO:0030523 GO:0004742	KOG0557	2.3.1.12
Naga_100065g3	GO:0016071	KOG3293	
Naga_100188g5	GO:0007275 GO:0005622		
Naga_100188g7	GO:0016020 GO:0006811 GO:0005216	KOG2301	
Naga_100188g9	GO:0046439 GO:0017172 GO:0005506	KOG4064	
Naga_100188g10	GO:0016020 GO:0015297 GO:0015238 GO:0006855	KOG1347	
Naga_100298g9	GO:0006468 GO:0005524 GO:0004672 GO:0004674 GO:0005952 GO:0004691	KOG0583	
Naga_100298g8	GO:0044267 GO:0005524 GO:0005515 GO:0051082 GO:0006457	KOG0360	
Naga_100298g4	GO:0016021		
Naga_100298g3	GO:0005815 GO:0000922 GO:0000226		
Naga_100815g1	GO:0017111 GO:0000166 GO:0005524	KOG0735	
Naga_100213g1	GO:0005488 GO:0007031 GO:0005777 GO:0005524 GO:0005515	KOG0735	
Naga_100213g2	GO:0005515	KOG3129	
Naga_100213g5	GO:0016020		
Naga_100213g7	GO:0009059 GO:0008897 GO:0000287	KOG0945	
Naga_100213g9	GO:0005622	KOG2134	
Naga_100303g2	GO:0015934 GO:0006412 GO:0003735	KOG3401	
Naga_100303g9	GO:0043565 GO:0006355 GO:0005622 GO:0003700 GO:0003677 GO:0000160 GO:0000156		
Naga_100303g10	GO:0003824		
Naga_100270g5	GO:0016575 GO:0005634 GO:0004407	KOG1342	
Naga_100270g6	GO:0003824	KOG2336	
Naga_100270g7	GO:0003756	KOG0910	5.3.4.1
Naga_100270g8	GO:0006508 GO:0004197 GO:0008234	KOG1543	3.4.22.-
Naga_100270g9	GO:0005525	KOG1489	
Naga_101735g1	GO:0008152 GO:0003824 GO:0017086 GO:0003863	KOG0525	1.2.4.4
Naga_102530g1	GO:0008026 GO:0005524 GO:0003676	KOG0327	
Naga_100669g2	GO:0006508 GO:0004252 GO:0003824	KOG3627	
Naga_101305g1	GO:0006511 GO:0008270	KOG1867	
Naga_100506g2	GO:0006508	KOG1153	3.4.21.48
Naga_101584g1	GO:0046677 GO:0030655 GO:0008800	KOG1235	
Naga_101483g1	GO:0016491	KOG4232	
Naga_102676g1	GO:0016021		
Naga_101075g3	GO:0008270 GO:0006355 GO:0005634 GO:0003700		
Naga_101075g1	GO:0008270 GO:0006355 GO:0005634 GO:0003700		
Naga_101434g2	GO:0016491 GO:0004128	KOG0534	1.6.2.2
Naga_100808g1	GO:0007264 GO:0005525 GO:0005622 GO:0015031	KOG0098	
Naga_100485g4	GO:0016192 GO:0016021 GO:0006810	KOG0860	
Naga_100485g3	GO:0016627 GO:0016021 GO:0006629 GO:0005737	KOG1639	
Naga_100485g1	GO:0003723	KOG3273	
Naga_100343g4	GO:0006629 GO:0008152		
Naga_100343g3	GO:0003846	KOG0831	2.3.1.22
Naga_101132g2	GO:0004652	KOG2245	2.7.7.19
Naga_100484g5	GO:0016114 GO:0008685		4.6.1.12
Naga_100484g4	GO:0006281 GO:0004518 GO:0003906	KOG1294	4.2.99.18
Naga_100043g2	GO:0006546 GO:0005737 GO:0004047	KOG2770	2.1.2.10
Naga_100043g5	GO:0006810 GO:0005622 GO:0005215	KOG1471	
Naga_100043g12	GO:0003676	KOG4211	
Naga_100043g13	GO:0005975 GO:0004553		
Naga_100043g16	GO:0050236	KOG1575	1.1.1.65
Naga_100043g20	GO:0003990	KOG4389	3.1.1.7
Naga_100043g22	GO:0005975 GO:0004553 GO:0008810		3.2.1.4
Naga_100043g23	GO:0020037 GO:0005506 GO:0004497 GO:0043823 GO:0018600 GO:0018599 GO:0018598 GO:0018597 GO:0018596 GO:0018595 GO:0018594 GO:0018593 GO:0018592 GO:0018591 GO:0018590 GO:0018589 GO:0018588 GO:0018586 GO:0018585	KOG0157	1.14.-.-
Naga_100043g24	GO:0006629 GO:0004806		
Naga_100043g25	GO:0006511 GO:0005839 GO:0004298	KOG0180	3.4.25.1
Naga_100043g36	GO:0006468 GO:0005524 GO:0004672 GO:0004674	KOG1826	
Naga_100043g37	GO:0008152 GO:0003824	KOG1606	
Naga_100043g41	GO:0016987 GO:0006355 GO:0006352 GO:0003700 GO:0003677		
Naga_100043g42	GO:0016772 GO:0016310 GO:0016301 GO:0005524 GO:0050242 GO:0003824		2.7.9.1
Naga_100043g43	GO:0016020 GO:0007155	KOG3776	
Naga_100043g45	GO:0008287 GO:0006470 GO:0004722 GO:0003824 GO:0017023 GO:0017020 GO:0017018 GO:0008597 GO:0008420 GO:0005963 GO:0004724 GO:0004723 GO:0004721	KOG0698	3.1.3.16
Naga_100043g46	GO:0005634 GO:0003677	KOG0526	
Naga_100523g2	GO:0042176 GO:0016598 GO:0004057	KOG1193	
Naga_100229g9	GO:0019843 GO:0005622 GO:0003723 GO:0015935 GO:0006412 GO:0003735	KOG3301	
Naga_100229g8	GO:0006412 GO:0005840 GO:0005622 GO:0003735	KOG1723	
Naga_100229g7	GO:0006260 GO:0003887 GO:0003677 GO:0000166 GO:0006139 GO:0003676 GO:0034061	KOG0969	2.7.7.7
Naga_100229g6	GO:0016491 GO:0008152	KOG1610	
Naga_100229g5	GO:0008287 GO:0006470 GO:0004722 GO:0003824		
Naga_100316g1	GO:0016787	KOG1137	3.1.27.-
Naga_102104g1	GO:0050660 GO:0045454 GO:0016491 GO:0005737 GO:0008746 GO:0003957	KOG1335	1.6.1.1
Naga_102355g1	GO:0050660 GO:0016491		
Naga_100643g2	GO:0008442 GO:0006573 GO:0006098 GO:0004616 GO:0016491	KOG0409	
Naga_101197g1	GO:0016491	KOG2742	
Naga_100755g1	GO:0005622	KOG3636	
Naga_100334g1	GO:0016491 GO:0008152 GO:0045703 GO:0042469 GO:0018450 GO:0018449 GO:0018448 GO:0018447 GO:0018446 GO:0004344	KOG1610	1.1.-.-
Naga_100334g4	GO:0005515 GO:0006508 GO:0004252 GO:0003824	KOG1320	
Naga_100334g5	GO:0042626 GO:0016021 GO:0006810 GO:0005524 GO:0008559	KOG0055	3.6.3.44
Naga_102758g1	GO:0016887 GO:0005524	KOG0055	
Naga_100870g2	GO:0016887 GO:0005524 GO:0017111 GO:0000166 GO:0042626 GO:0016021 GO:0006810 GO:0008559	KOG0055	3.6.3.44
Naga_101178g1	GO:0016020 GO:0015297 GO:0015238 GO:0006855	KOG1347	
Naga_101070g3	GO:0016020 GO:0015297 GO:0015238 GO:0006855		
Naga_101070g1	GO:0007264 GO:0005525 GO:0005622 GO:0015031	KOG0393	
Naga_100957g1	GO:0006108 GO:0004470 GO:0016616 GO:0004473	KOG1257	1.1.1.40
Naga_103832g1	GO:0051287 GO:0016616	KOG1257	
Naga_101610g2	GO:0004791	KOG4716	
Naga_101118g2	GO:0046872 GO:0030001		
Naga_100598g2	GO:0006412 GO:0005840 GO:0005622 GO:0003735	KOG1708	
Naga_101947g2	GO:0008817		2.5.1.17
Naga_100245g5	GO:0005524 GO:0004740	KOG0787	
Naga_100245g4	GO:0008152 GO:0003824 GO:0008756	KOG1176	6.2.1.26
Naga_100570g3	GO:0003676 GO:0003755	KOG4205	5.2.1.8
Naga_100620g2	GO:0016787	KOG1361	
Naga_100703g2	GO:0016021 GO:0008643 GO:0005351 GO:0000139 GO:0004197	KOG2234	3.4.22.-
Naga_100673g1	GO:0004462	KOG2943	4.4.1.5
Naga_102054g1	GO:0016887 GO:0005524	KOG0060	
Naga_100841g2	GO:0006446 GO:0003743 GO:0016779 GO:0009058	KOG1461	
Naga_100183g1	GO:0016773	KOG0891	
Naga_100183g11	GO:0016021 GO:0015299 GO:0006885	KOG1650	
Naga_100723g2	GO:0048244		1.14.11.18
Naga_101206g1	GO:0016020		
Naga_101017g1	GO:0006750 GO:0004357	KOG3754	
Naga_101213g1	GO:0030127 GO:0006888 GO:0006886 GO:0005515	KOG1984	
Naga_100412g2	GO:0003677	KOG0048	
Naga_102384g1	GO:0005622 GO:0004527 GO:0003676 GO:0043765 GO:0042578 GO:0004518	KOG2248	3.1.-.-
Naga_100667g2	GO:0008270	KOG1818	
Naga_100667g1	GO:0006412 GO:0005840 GO:0005622 GO:0003735	KOG0746	
Naga_100863g2	GO:0015031 GO:0008565 GO:0005743		
Naga_100656g1	GO:0006810	KOG0934	
Naga_101157g1	GO:0046677 GO:0030655 GO:0008800		
Naga_101157g2	GO:0005966 GO:0004120 GO:0004119 GO:0004118 GO:0004117 GO:0004115 GO:0004112	KOG1881	3.1.4.-
Naga_100738g2	GO:0006508 GO:0004252 GO:0003824	KOG1320	
Naga_101432g2	GO:0006418 GO:0006412 GO:0005737 GO:0005524 GO:0004812 GO:0000166	KOG1885	
Naga_101909g1	GO:0006418 GO:0006412 GO:0005737 GO:0005524 GO:0004812 GO:0000166	KOG1885	
Naga_100012g2	GO:0006888 GO:0005622 GO:0006810	KOG3444	
Naga_100012g4	GO:0050660 GO:0016491 GO:0051341 GO:0043883 GO:0043826 GO:0043738	KOG1346	1.-.-.-
Naga_100012g6	GO:0006259 GO:0005694 GO:0005524 GO:0051276 GO:0005515	KOG0964	
Naga_100012g8	GO:0009269		
Naga_100012g11	GO:0003779	KOG0035	
Naga_100012g14	GO:0003950	KOG4177	2.4.2.30
Naga_100012g15	GO:0008233 GO:0006508	KOG2195	3.4.11.15
Naga_100012g19	GO:0016773	KOG0890	
Naga_100012g22	GO:0016071	KOG3428	
Naga_100012g25	GO:0016020 GO:0015297 GO:0015238 GO:0006855	KOG1347	
Naga_100012g26	GO:0008967 GO:0008152 GO:0043813 GO:0043812 GO:0043726 GO:0030352 GO:0030351 GO:0019198 GO:0019178 GO:0017161 GO:0017017 GO:0016312 GO:0008579 GO:0008330 GO:0008138	KOG2914	3.1.3.-
Naga_100012g27	GO:0050660 GO:0016491 GO:0003954	KOG2495	1.6.99.3
Naga_100012g29	GO:0008152	KOG2142	
Naga_100012g30	GO:0008270 GO:0003676 GO:0006357 GO:0003711	KOG1105	
Naga_100012g35	GO:0006629 GO:0004806		
Naga_100012g36	GO:0016071	KOG1775	
Naga_100012g38	GO:0003824		
Naga_100012g39	GO:0005622 GO:0006260 GO:0003887 GO:0003677 GO:0003824 GO:0034061	KOG2534	2.7.7.7
Naga_100012g40	GO:0008146		
Naga_100012g42	GO:0006397 GO:0006370 GO:0004483		
Naga_100012g44	GO:0016021 GO:0050291	KOG1607	2.3.1.24
Naga_100012g48	GO:0003676 GO:0006397 GO:0005634 GO:0003723	KOG0120	
Naga_100012g51	GO:0016887 GO:0005524 GO:0017111 GO:0000166	KOG0927	
Naga_100012g52	GO:0050660 GO:0016491 GO:0003824 GO:0050614	KOG1262	
Naga_100012g54	GO:0016758 GO:0016051 GO:0006486 GO:0003980 GO:0046921 GO:0046920 GO:0046527 GO:0045140 GO:0042283 GO:0042281 GO:0033556 GO:0031278 GO:0019187 GO:0019112 GO:0018718 GO:0018717 GO:0018716 GO:0018715 GO:0016759 GO:0008921 GO:0008755 GO:0008417 GO:0008378 GO:0008376 GO:0008375 GO:0004583 GO:0004576 GO:0004376 GO:0001962 GO:0000033 GO:0000030 GO:0000026 GO:0000009	KOG1879	2.4.1.-
Naga_100012g55	GO:0003676 GO:0008270 GO:0005515	KOG2068	
Naga_100012g56	GO:0015031 GO:0004633	KOG3230	4.1.1.36
Naga_100012g58	GO:0006334 GO:0005634 GO:0003677 GO:0000786	KOG1756	
Naga_100012g60	GO:0043852 GO:0043851 GO:0043834 GO:0043833 GO:0043827 GO:0043803 GO:0043791 GO:0043782 GO:0043780 GO:0043777 GO:0043776 GO:0043770 GO:0030792 GO:0019702 GO:0018707 GO:0018423 GO:0016436 GO:0016435 GO:0016434 GO:0016433 GO:0016427 GO:0016426 GO:0016423 GO:0016300 GO:0016279 GO:0016278 GO:0016274 GO:0016273 GO:0016205 GO:0009383 GO:0009008 GO:0008650 GO:0008649 GO:0008425 GO:0008276 GO:0008175 GO:0008174 GO:0008173 GO:0008172 GO:0008171 GO:0008170 GO:0008169 GO:0003880 GO:0000179	KOG1122	2.1.1.-
Naga_100012g61	GO:0003755	KOG4234	5.2.1.8
Naga_100012g62	GO:0006412 GO:0005840 GO:0005622 GO:0003735	KOG1694	
Naga_100012g63	GO:0016972	KOG1731	1.8.3.2
Naga_100012g64	GO:0016021 GO:0008963 GO:0003975	KOG2788	2.7.8.15
Naga_100012g66	GO:0008152 GO:0003824 GO:0031957 GO:0031956 GO:0031955 GO:0015645 GO:0004467	KOG1256	6.2.1.3
Naga_100012g67	GO:0008152 GO:0003824 GO:0001760	KOG4245	4.1.1.45
Naga_100012g70	GO:0016887 GO:0005524 GO:0017111 GO:0000166	KOG0065	
Naga_100012g75	GO:0046914 GO:0020037	KOG0537	
Naga_100012g76	GO:0006412 GO:0005840 GO:0005622 GO:0003735	KOG0187	
Naga_100012g78	GO:0005488		
Naga_100012g79	GO:0008270 GO:0051444 GO:0051443 GO:0051438 GO:0004842	KOG0804	6.3.2.19
Naga_100012g81	GO:0017134		
Naga_100012g87	GO:0006629 GO:0008152 GO:0018734 GO:0018733 GO:0018732 GO:0018731 GO:0016298 GO:0004620	KOG3773	3.1.1.-
Naga_100012g89	GO:0017057 GO:0006098 GO:0005975	KOG3147	3.1.1.31
Naga_100012g90	GO:0016887 GO:0005524 GO:0017111 GO:0000166 GO:0008559	KOG0065	3.6.3.44
Naga_100012g91	GO:0055070 GO:0005507	KOG4013	
Naga_100012g93	GO:0006508 GO:0005737	KOG3675	3.4.14.4
Naga_100564g2	GO:0016567 GO:0004842 GO:0000151	KOG0167	
Naga_100564g5	GO:0007264 GO:0005525 GO:0005622 GO:0015031	KOG0098	
Naga_101422g2	GO:0008152 GO:0003824	KOG1176	
Naga_102100g1	GO:0005515 GO:0005524	KOG0676	
Naga_100436g1	GO:0009395 GO:0004620 GO:0008152 GO:0004622	KOG1325	3.1.1.5
Naga_101010g1	GO:0046914 GO:0020037	KOG0536	
Naga_100493g2	GO:0008270 GO:0005622 GO:0003676		
Naga_100938g2	GO:0003824	KOG2550	
Naga_101171g1	GO:0004422	KOG3367	2.4.2.8
Naga_101469g1	GO:0005525 GO:0003924	KOG0465	
Naga_101614g1	GO:0005525	KOG0465	
Naga_101153g2	GO:0005525	KOG0465	
Naga_101153g1	GO:0006432 GO:0006412 GO:0005737 GO:0005524 GO:0004826 GO:0000166 GO:0006418 GO:0004812 GO:0009328	KOG2784	6.1.1.20
Naga_101129g1	GO:0009328 GO:0004826	KOG2784	6.1.1.20
Naga_101191g1	GO:0046961 GO:0046933 GO:0016469 GO:0016020 GO:0015986	KOG1531	
Naga_101053g2	GO:0006457 GO:0003755	KOG0546	5.2.1.8
Naga_101053g1	GO:0016491 GO:0008152	KOG0725	
Naga_101525g1	GO:0005634		
Naga_100586g3	GO:0047793		5.5.1.9
Naga_100586g1	GO:0030170 GO:0008152 GO:0003824 GO:0004794	KOG1250	
Naga_100102g2	GO:0004655	KOG0101	4.2.1.24
