Gene ID	GO	KO	KOG	ENZYME	PANTHER
fgenesh1_pm.11_HASH_123	GO:0004174 GO:0055114 GO:0004497	K00311	KOG2415	1.5.5.1	PTHR10617 PTHR10617:SF1
fgenesh1_pm.12_HASH_31	GO:0003824	K01586	KOG0622	4.1.1.20	PTHR11482 PTHR11482:SF5
fgenesh1_pm.12_HASH_48	GO:0045454	K09584	KOG0191	5.3.4.1	PTHR18929 PTHR18929:SF32
fgenesh1_pm.12_HASH_59	GO:0016020				
fgenesh1_pm.12_HASH_71	GO:0005524 GO:0030983 GO:0006298	K08735	KOG0219		PTHR11361:SF33 PTHR11361
fgenesh1_pm.12_HASH_81	GO:0000287 GO:0004743 GO:0030955 GO:0006096		KOG2323		PTHR11817
fgenesh1_pm.12_HASH_84	GO:0003777 GO:0005524 GO:0007018	K10400			PTHR24115:SF82 PTHR24115
fgenesh1_pm.12_HASH_89	GO:0016491 GO:0055114 GO:0008270		KOG0024		PTHR11695 PTHR11695:SF298
fgenesh1_pm.12_HASH_111	GO:0008610 GO:0008168 GO:0005737 GO:0008276 GO:0006479 GO:0016300 GO:0002098 GO:0008152	K11434	KOG1499	2.1.1.-	PTHR11006 PTHR11006:SF36
fgenesh1_pm.12_HASH_119	GO:0000287 GO:0008193 GO:0006400	K10761	KOG2721	2.7.7.-	PTHR12729
fgenesh1_pm.12_HASH_129	GO:0016773 GO:0035004 GO:0016303 GO:0046854 GO:0048015 GO:0005942	K00914	KOG0906	2.7.1.137	PTHR10048 PTHR10048:SF7
fgenesh1_pm.12_HASH_145	GO:0008479 GO:0006400 GO:0008616	K00773	KOG3908	2.4.2.29	PTHR11962
fgenesh1_pm.12_HASH_148	GO:0003924 GO:0005525	K01528	KOG0446	3.6.5.5	PTHR11566:SF12 PTHR11566
fgenesh1_pm.12_HASH_149	GO:0000166 GO:0004814 GO:0005524 GO:0006420 GO:0005737 GO:0006412	K01887	KOG4426	6.1.1.19	PTHR11956
fgenesh1_pm.12_HASH_163	GO:0004672 GO:0005524 GO:0006468		KOG0659		PTHR24056
fgenesh1_pm.13_HASH_5	GO:0016627 GO:0055114 GO:0003995 GO:0016491	K00232	KOG0138	1.3.3.6	PTHR10909 PTHR10909:SF129
fgenesh1_pm.13_HASH_22	GO:0005215 GO:0006810 GO:0055085 GO:0016020		KOG2348		PTHR11819 PTHR11819:SF15
fgenesh1_pm.13_HASH_23	GO:0005525 GO:0005622				PTHR11089:SF38 PTHR11089
fgenesh1_pm.13_HASH_28	GO:0003849 GO:0009073	K01626		2.5.1.54	PTHR21337
fgenesh1_pm.13_HASH_45	GO:0016020				PTHR12822
fgenesh1_pm.13_HASH_55	GO:0004358 GO:0006526	K00620	KOG2786	2.3.1.1 2.3.1.35	PTHR23100
fgenesh1_pm.13_HASH_82	GO:0016881	K10580	KOG0417	6.3.2.19	PTHR24067 PTHR24067:SF30
fgenesh1_pm.13_HASH_96	GO:0005515		KOG1824		PTHR23346 PTHR23346:SF7
fgenesh1_pm.13_HASH_100	GO:0004852 GO:0033014		KOG4132		
fgenesh1_pm.13_HASH_108	GO:0005515				PTHR23244:SF16 PTHR23244
fgenesh1_pm.13_HASH_121	GO:0000287 GO:0030976 GO:0003824	K01652	KOG4166	2.2.1.6	PTHR18968 PTHR18968:SF13
fgenesh1_pm.13_HASH_133	GO:0003676 GO:0005524 GO:0008026 GO:0004386 GO:0016818	K12598	KOG0948	3.6.4.13	PTHR11752 PTHR11752:SF2
fgenesh1_pm.14_HASH_1	GO:0016624 GO:0008152	K00166	KOG1182	1.2.4.4	PTHR11516 PTHR11516:SF1
fgenesh1_pm.14_HASH_12	GO:0008270 GO:0016787 GO:0004126	K01489	KOG0833	3.5.4.5	PTHR11644 PTHR11644:SF5
fgenesh1_pm.14_HASH_16	GO:0015079 GO:0071805 GO:0016020	K03549			
fgenesh1_pm.14_HASH_21	GO:0008168 GO:0008276 GO:0006479 GO:0005737 GO:0008152		KOG1271		PTHR12843
fgenesh1_pm.14_HASH_33	GO:0003824 GO:0008152	K01661	KOG1680	4.1.3.36	PTHR11941
fgenesh1_pm.14_HASH_37	GO:0004252 GO:0006508	K01358	KOG0840	3.4.21.92	PTHR10381
fgenesh1_pm.14_HASH_53	GO:0005634				
fgenesh1_pm.14_HASH_64	GO:0003857 GO:0016491 GO:0006631 GO:0055114	K00074	KOG2304	1.1.1.157	PTHR23309
fgenesh1_pm.14_HASH_86	GO:0016491 GO:0008152		KOG1205		PTHR24316
fgenesh1_pm.14_HASH_90	GO:0005515 GO:0005198 GO:0006886 GO:0016192 GO:0030117		KOG0276		PTHR19876:SF2 PTHR19876
fgenesh1_pm.14_HASH_97	GO:0005515 GO:0005524 GO:0051276 GO:0005694	K06636	KOG0018		PTHR18937 PTHR18937:SF12
fgenesh1_pm.14_HASH_102	GO:0004571 GO:0005509 GO:0016020		KOG2204		PTHR11742 PTHR11742:SF6
fgenesh1_pm.14_HASH_105	GO:0008417 GO:0006486 GO:0016020	K00753		2.4.1.214	PTHR11929:SF6 PTHR11929
fgenesh1_pm.14_HASH_106	GO:0006886 GO:0005801 GO:0016020		KOG2604		PTHR13302:SF8 PTHR13302
fgenesh1_pm.14_HASH_110	GO:0003924 GO:0005525 GO:0007264 GO:0005634 GO:0005737 GO:0005622	K07893	KOG0094		PTHR24073 PTHR24073:SF256
fgenesh1_pm.14_HASH_119	GO:0005515	K10570	KOG4283		PTHR22850:SF2 PTHR22850
fgenesh1_pm.14_HASH_152	GO:0016491 GO:0008152 GO:0055114	K00130	KOG2450	1.2.1.8	PTHR11699 PTHR11699:SF45
fgenesh1_pm.14_HASH_156	GO:0008378 GO:0006486 GO:0016020		KOG2288		PTHR11214 PTHR11214:SF4
fgenesh1_pm.14_HASH_157	GO:0000398 GO:0005681	K12863	KOG3228		PTHR12718 PTHR12718:SF2
fgenesh1_pm.15_HASH_20	GO:0006820 GO:0016021 GO:0016020 GO:0005452				PTHR11453 PTHR11453:SF6
fgenesh1_pm.15_HASH_30	GO:0016021		KOG1607		PTHR12560
fgenesh1_pm.15_HASH_31	GO:0003824 GO:0008152		KOG3085		PTHR12725:SF5 PTHR12725
fgenesh1_pm.15_HASH_33	GO:0003779	K05768			PTHR11977
fgenesh1_pm.15_HASH_36	GO:0005524 GO:0009378 GO:0006281 GO:0006310 GO:0003678	K04499	KOG1942		PTHR11093
fgenesh1_pm.15_HASH_37	GO:0016740 GO:0030170 GO:0009058 GO:0008152 GO:0016831 GO:0019752 GO:0016829 GO:0006520 GO:0003824				PTHR11751 PTHR11751:SF131
fgenesh1_pm.15_HASH_41	GO:0016491 GO:0008152 GO:0055114 GO:0008652	K12657	KOG4165	1.2.1.41 2.7.2.11	PTHR11063:SF2 PTHR11063
fgenesh1_pm.15_HASH_47	GO:0004639 GO:0006164	K01923	KOG2835	6.3.2.6	PTHR11609 PTHR11609:SF1
fgenesh1_pm.15_HASH_53	GO:0016844 GO:0009058		KOG1520		PTHR10426:SF18 PTHR10426
fgenesh1_pm.15_HASH_65	GO:0016616 GO:0051287 GO:0008152 GO:0055114 GO:0048037 GO:0004616 GO:0006098	K00122	KOG0069	1.2.1.2	PTHR10996 PTHR10996:SF16
fgenesh1_pm.15_HASH_66	GO:0000166 GO:0004813 GO:0005524 GO:0006419 GO:0005737 GO:0003676 GO:0043039 GO:0006412	K01872	KOG0188	6.1.1.7	PTHR11777 PTHR11777:SF6
fgenesh1_pm.15_HASH_81	GO:0008168 GO:0008152				PTHR10108
fgenesh1_pm.15_HASH_83	GO:0005783				PTHR10994:SF3 PTHR10994
fgenesh1_pm.15_HASH_110	GO:0003824 GO:0051539 GO:0009451 GO:0051536		KOG2492		PTHR11918:SF41 PTHR11918
fgenesh1_pm.16_HASH_9	GO:0046854	K01082 K01107	KOG1528	3.1.3.57 3.1.3.7	PTHR20854:SF3 PTHR20854
fgenesh1_pm.16_HASH_13	GO:0004325 GO:0006783		KOG1321		PTHR11108
fgenesh1_pm.16_HASH_17	GO:0042586 GO:0006412 GO:0005506	K01462	KOG3137	3.5.1.88	PTHR10458
fgenesh1_pm.16_HASH_32	GO:0004096 GO:0020037 GO:0055114 GO:0006979 GO:0005506		KOG0047		PTHR11465
gw1.8.154.1	GO:0016758 GO:0008152	K05841		2.4.1.173	PTHR11926 PTHR11926:SF61
fgenesh1_pm.16_HASH_56	GO:0016881 GO:0006464 GO:0005622	K10592	KOG0940	6.3.2.19	PTHR11254 PTHR11254:SF124
fgenesh1_pm.16_HASH_68	GO:0003676 GO:0005524 GO:0008026 GO:0004386	K13117	KOG0922	3.6.4.13	PTHR18934
fgenesh1_pm.16_HASH_69	GO:0030170 GO:0006520 GO:0016829				PTHR11808 PTHR11808:SF33
fgenesh1_pm.16_HASH_101	GO:0005515				PTHR12461:SF3 PTHR12461
fgenesh1_pm.16_HASH_126	GO:0004672 GO:0005524 GO:0006468		KOG0598		PTHR24354 PTHR24354:SF83
fgenesh1_pm.16_HASH_134	GO:0016020 GO:0009765	K08909			PTHR21649
fgenesh1_pm.17_HASH_47	GO:0055085 GO:0016021		KOG3574		PTHR24003:SF331 PTHR24003
fgenesh1_pm.17_HASH_55	GO:0016020 GO:0009765	K08913			PTHR21649
fgenesh1_pm.17_HASH_57	GO:0003677 GO:0005524 GO:0003676 GO:0004386		KOG1002		PTHR10799 PTHR10799:SF62
fgenesh1_pm.17_HASH_59	GO:0007017 GO:0005875	K10418	KOG3430		PTHR11886
fgenesh1_pm.18_HASH_4	GO:0016620 GO:0055114	K05298	KOG0657	1.2.1.13	PTHR10836
fgenesh1_pm.18_HASH_5	GO:0008898	K00547	KOG1579	2.1.1.10	PTHR21091:SF4 PTHR21091
fgenesh1_pm.18_HASH_18	GO:0005515 GO:0005524 GO:0051276 GO:0005694	K06675	KOG0996		PTHR18937:SF13 PTHR18937
fgenesh1_pm.18_HASH_27	GO:0045454 GO:0015035 GO:0009055 GO:0006662		KOG1730		PTHR10438:SF1 PTHR10438
fgenesh1_pm.18_HASH_50	GO:0005524 GO:0044267 GO:0051082 GO:0006457		KOG0359		PTHR11353:SF21 PTHR11353
fgenesh1_pm.18_HASH_66	GO:0006777	K03635	KOG3307	2.-.-.-	PTHR23404:SF2 PTHR23404
fgenesh1_pm.18_HASH_67	GO:0005515	K04551	KOG0005		PTHR10666
fgenesh1_pm.18_HASH_70	GO:0004109 GO:0006779 GO:0055114	K00228	KOG1518	1.3.3.3	PTHR10755
fgenesh1_pm.18_HASH_78	GO:0045454		KOG1672		PTHR21148 PTHR21148:SF11
gw1.18.108.1	GO:0005506 GO:0009055 GO:0016705 GO:0020037 GO:0055114	K12665	KOG0157		PTHR24286
fgenesh1_pm.18_HASH_97	GO:0008762 GO:0016491 GO:0050660 GO:0055114 GO:0003885 GO:0016020	K00225	KOG4730	1.3.2.3	PTHR13878 PTHR13878:SF6
fgenesh1_pm.18_HASH_99	GO:0008152 GO:0016831 GO:0030170 GO:0019752 GO:0006536 GO:0004351		KOG1383		PTHR11999 PTHR11999:SF1
fgenesh1_pm.18_HASH_118	GO:0004672 GO:0005524 GO:0006468	K08864	KOG0583	2.7.11.1	PTHR22974:SF1 PTHR22974
fgenesh1_pm.18_HASH_129	GO:0003677 GO:0003899 GO:0006351 GO:0032549 GO:0008270 GO:0005634	K03018	KOG0261	2.7.7.6	PTHR19376:SF15 PTHR19376
fgenesh1_pm.19_HASH_37	GO:0016888	K03424	KOG3020	3.1.21.-	PTHR10060 PTHR10060:SF1
fgenesh1_pm.19_HASH_49	GO:0015035 GO:0030288				PTHR13887:SF1 PTHR13887
fgenesh1_pm.19_HASH_53	GO:0016788 GO:0009058				PTHR11487
fgenesh1_pm.19_HASH_59	GO:0003676 GO:0005524 GO:0008026 GO:0004386 GO:0006810 GO:0005622	K12813	KOG0923	3.6.4.13	PTHR18934
fgenesh1_pm.19_HASH_64	GO:0005524 GO:0016887 GO:0042626 GO:0006810 GO:0055085 GO:0016021		KOG0057		PTHR24223
fgenesh1_pm.19_HASH_69	GO:0003777 GO:0005524 GO:0007018				PTHR24115:SF82 PTHR24115
fgenesh1_pm.19_HASH_79	GO:0005524 GO:0016887 GO:0042626 GO:0006810 GO:0055085 GO:0016021	K05656	KOG0058		PTHR24221
fgenesh1_pm.19_HASH_99	GO:0007031 GO:0005778	K06664	KOG2879		PTHR12590 PTHR12590:SF3
fgenesh1_pm.19_HASH_114	GO:0000166 GO:0046872 GO:0003824 GO:0008152	K01530	KOG0206	3.6.3.1	PTHR24092:SF18 PTHR24092
fgenesh1_pm.19_HASH_120	GO:0005515	K14558	KOG0291		PTHR19858
fgenesh1_pm.19_HASH_123	GO:0005488 GO:0005381				
fgenesh1_pm.19_HASH_130	GO:0000287 GO:0004634 GO:0006096 GO:0000015	K01689	KOG2670	4.2.1.11	PTHR11902
fgenesh1_pm.20_HASH_11	GO:0022857 GO:0055085 GO:0016021		KOG0254		PTHR24063 PTHR24063:SF116
fgenesh1_pm.20_HASH_27	GO:0003777 GO:0005524 GO:0007018	K10393			PTHR24115 PTHR24115:SF79
fgenesh1_pm.20_HASH_29	GO:0016020 GO:0005515	K08486	KOG0810		PTHR19957:SF26 PTHR19957
fgenesh1_pm.20_HASH_48	GO:0000287 GO:0030976 GO:0003824	K01568	KOG1184	4.1.1.1	PTHR18968:SF4 PTHR18968
fgenesh1_pm.20_HASH_49	GO:0003677 GO:0006334 GO:0000786	K11253	KOG1745		PTHR11426
fgenesh1_pm.20_HASH_57	GO:0005524 GO:0030983 GO:0006298				PTHR11361 PTHR11361:SF67
fgenesh1_pm.20_HASH_87	GO:0016874	K01969	KOG0540	6.4.1.4	PTHR22855:SF13 PTHR22855
fgenesh1_pm.20_HASH_100	GO:0003676		KOG0131		PTHR24011 PTHR24011:SF187
fgenesh1_pm.20_HASH_107	GO:0004190 GO:0016021	K09595	KOG2443	3.4.23.-	PTHR12174 PTHR12174:SF23
fgenesh1_pm.21_HASH_13	GO:0050660 GO:0008033	K03495	KOG2311		PTHR11806
fgenesh1_pm.21_HASH_17	GO:0005524 GO:0016301 GO:0016310				PTHR22931 PTHR22931:SF1
fgenesh1_pm.21_HASH_36	GO:0009058 GO:0005985	K00695	KOG0853	2.4.1.13	PTHR12526 PTHR12526:SF27
fgenesh1_pm.21_HASH_39	GO:0000166 GO:0004812 GO:0005524 GO:0006418 GO:0005737 GO:0004832 GO:0006438 GO:0006412	K01873	KOG0432	6.1.1.9	PTHR11946 PTHR11946:SF5
fgenesh1_pm.21_HASH_63	GO:0016616 GO:0048037 GO:0055114 GO:0004013 GO:0006730	K01251	KOG1370	3.3.1.1	PTHR23420
fgenesh1_pm.21_HASH_68	GO:0016627 GO:0055114 GO:0003995 GO:0016491	K11538	KOG0140	1.3.99.-	PTHR10909 PTHR10909:SF87
fgenesh1_pm.22_HASH_16	GO:0003824 GO:0008152	K00167	KOG0525	1.2.4.4	PTHR11624:SF21 PTHR11624
fgenesh1_pm.22_HASH_18	GO:0004424 GO:0000105	K01693	KOG3143	4.2.1.19	PTHR23133:SF2 PTHR23133
fgenesh1_pm.22_HASH_19	GO:0008270		KOG1815		PTHR11685 PTHR11685:SF10
fgenesh1_pm.22_HASH_26	GO:0003777 GO:0005524 GO:0007018				PTHR24115
fgenesh1_pm.22_HASH_32	GO:0016868 GO:0005975	K01836	KOG2537	5.4.2.3	PTHR22573:SF3 PTHR22573
fgenesh1_pm.22_HASH_43	GO:0055114 GO:0016491		KOG1575		PTHR11732:SF88 PTHR11732
fgenesh1_pm.22_HASH_46	GO:0003924 GO:0005525		KOG1954		PTHR11216 PTHR11216:SF31
fgenesh1_pm.22_HASH_47	GO:0005515		KOG0645		PTHR19920
fgenesh1_pm.22_HASH_62	GO:0003677 GO:0006334 GO:0005634 GO:0000786		KOG1744		PTHR23428 PTHR23428:SF2
fgenesh1_pm.22_HASH_63	GO:0004553 GO:0005975	K01188	KOG0626	3.2.1.21	PTHR10353
fgenesh1_pm.23_HASH_16	GO:0016881	K10577	KOG0424	6.3.2.19	PTHR24067:SF32 PTHR24067
fgenesh1_pm.23_HASH_18	GO:0005515				
fgenesh1_pm.23_HASH_19	GO:0005515		KOG2130		PTHR12480
fgenesh1_pm.23_HASH_34	GO:0055114 GO:0016491		KOG1575		PTHR11732:SF7 PTHR11732
fgenesh1_pm.23_HASH_37	GO:0005524 GO:0016887	K09013			PTHR24220:SF6 PTHR24220
fgenesh1_pm.23_HASH_63	GO:0015031	K12193	KOG3229		PTHR10476 PTHR10476:SF1
fgenesh1_pm.24_HASH_26	GO:0005525 GO:0007264 GO:0005622		KOG1707		PTHR24072 PTHR24072:SF12
fgenesh1_pm.24_HASH_28	GO:0004096 GO:0020037 GO:0055114 GO:0006979 GO:0005506		KOG0047		PTHR11465
fgenesh1_pm.24_HASH_37	GO:0016020				
fgenesh1_pm.25_HASH_1	GO:0005524 GO:0016887 GO:0016020		KOG0065		PTHR19241 PTHR19241:SF10
fgenesh1_pm.25_HASH_2	GO:0042578 GO:0005975	K01100	KOG1458	3.1.3.37	PTHR11556 PTHR11556:SF2
fgenesh1_pm.25_HASH_17	GO:0005515 GO:0003824 GO:0008152	K01115	KOG1329	3.1.4.4	PTHR18896 PTHR18896:SF11
fgenesh1_pm.25_HASH_21	GO:0008236 GO:0006508 GO:0016787 GO:0004177		KOG2100		PTHR11731:SF5 PTHR11731
fgenesh1_pm.25_HASH_22	GO:0003899 GO:0046983 GO:0006351	K03008	KOG4392		PTHR13946 PTHR13946:SF16
fgenesh1_pm.25_HASH_25	GO:0004609 GO:0008654	K01613		4.1.1.65	PTHR10067
fgenesh1_pm.26_HASH_8	GO:0031625 GO:0006511 GO:0031461		KOG2166		PTHR11932:SF21 PTHR11932
fgenesh1_pm.26_HASH_9	GO:0005515				PTHR10971:SF2 PTHR10971
fgenesh1_pm.26_HASH_12	GO:0005737		KOG1509		PTHR11746
fgenesh1_pm.26_HASH_23	GO:0016307 GO:0046488	K00889	KOG0229	2.7.1.68	PTHR23086 PTHR23086:SF6
fgenesh1_pm.30_HASH_3	GO:0003677 GO:0003899 GO:0006351 GO:0032549	K03043	KOG0214	2.7.7.6	PTHR20856:SF3 PTHR20856
fgenesh1_pm.32_HASH_2	GO:0009055 GO:0051536	K02691			
gw1.4.340.1	GO:0005515		KOG2110		PTHR11227 PTHR11227:SF17
fgenesh1_pm.36_HASH_1	GO:0003723 GO:0003743 GO:0006413	K02518			
fgenesh1_pg.1_HASH_4	GO:0005515		KOG0379		PTHR23244
fgenesh1_pg.1_HASH_20	GO:0005694 GO:0005524		KOG0979		PTHR19306:SF1 PTHR19306
fgenesh1_pg.1_HASH_28	GO:0055085 GO:0016021				
fgenesh1_pg.1_HASH_29	GO:0005694 GO:0005524		KOG0250		PTHR19306 PTHR19306:SF2
fgenesh1_pg.1_HASH_34	GO:0016787	K00784		3.1.26.11	PTHR12553:SF6 PTHR12553
fgenesh1_pg.1_HASH_49	GO:0008270				
fgenesh1_pg.1_HASH_50	GO:0008270				
fgenesh1_pg.1_HASH_51	GO:0008270				
fgenesh1_pg.1_HASH_52	GO:0008270				
fgenesh1_pg.1_HASH_57	GO:0008270				
fgenesh1_pg.1_HASH_73	GO:0009058		KOG4462		
fgenesh1_pg.1_HASH_85	GO:0005515 GO:0004190 GO:0006508	K11885			PTHR12917 PTHR12917:SF1
gw1.25.39.1	GO:0003827 GO:0006487 GO:0000139	K00726	KOG1413	2.4.1.101	PTHR10468 PTHR10468:SF0
fgenesh1_pg.1_HASH_120	GO:0003677 GO:0006260 GO:0005664	K02605			PTHR12748
fgenesh1_pg.1_HASH_124	GO:0055085 GO:0016021		KOG2722		
fgenesh1_pg.1_HASH_133	GO:0005515 GO:0004719 GO:0006464 GO:0018024		KOG1661		PTHR11579
fgenesh1_pg.1_HASH_149	GO:0009058				PTHR12526
fgenesh1_pg.1_HASH_163	GO:0005515 GO:0016884				PTHR22904
fgenesh1_pg.1_HASH_181					
fgenesh1_pg.1_HASH_185	GO:0005515				PTHR23315
fgenesh1_pg.1_HASH_191	GO:0017056 GO:0005643	K14306	KOG2196		PTHR12084
fgenesh1_pg.1_HASH_193	GO:0005515	K14018	KOG0301		PTHR19849
fgenesh1_pg.1_HASH_196	GO:0003677 GO:0005524 GO:0006260 GO:0016851 GO:0015979 GO:0015995 GO:0016887 GO:0006270 GO:0005634	K02210	KOG0482		PTHR11630:SF26 PTHR11630
fgenesh1_pg.1_HASH_201	GO:0005634		KOG0656		PTHR10177 PTHR10177:SF76
fgenesh1_pg.1_HASH_233	GO:0010277 GO:0055114				PTHR21266 PTHR21266:SF3
fgenesh1_pg.1_HASH_267	GO:0005515	K08506			PTHR12380:SF24 PTHR12380
fgenesh1_pg.1_HASH_268	GO:0016020	K07052			
fgenesh1_pg.1_HASH_269	GO:0003676	K14573	KOG0127		PTHR24012:SF254 PTHR24012
fgenesh1_pg.1_HASH_271	GO:0004672 GO:0005524 GO:0006468		KOG1187		PTHR23257
fgenesh1_pg.1_HASH_284	GO:0005515	K12177			PTHR10758:SF1 PTHR10758
fgenesh1_pg.1_HASH_286	GO:0004345 GO:0050661 GO:0006006 GO:0055114	K00036	KOG0563	1.1.1.49	PTHR23429
fgenesh1_pg.1_HASH_294	GO:0004672 GO:0005524 GO:0006468				PTHR22967
fgenesh1_pg.1_HASH_301	GO:0008318 GO:0018342	K14050	KOG0530	2.5.1.60	PTHR11129 PTHR11129:SF2
fgenesh1_pg.1_HASH_312	GO:0004402	K11303	KOG2696	2.3.1.48	PTHR12046
fgenesh1_pg.1_HASH_317	GO:0004252 GO:0006508				PTHR10795 PTHR10795:SF63
fgenesh1_pg.1_HASH_330	GO:0005515 GO:0031072	K11684			PTHR22880
fgenesh1_pg.1_HASH_338	GO:0004672 GO:0005524 GO:0006468		KOG0581		PTHR24361
fgenesh1_pg.1_HASH_341	GO:0008270				PTHR20922 PTHR20922:SF13
fgenesh1_pg.1_HASH_344	GO:0003824 GO:0030151 GO:0030170		KOG2362		PTHR14237:SF3 PTHR14237
fgenesh1_pg.1_HASH_347	GO:0016021		KOG0748		PTHR20855 PTHR20855:SF9
fgenesh1_pg.1_HASH_368	GO:0008324 GO:0006812 GO:0055085 GO:0016021		KOG1485		PTHR11562 PTHR11562:SF10
fgenesh1_pg.1_HASH_387	GO:0004176 GO:0006508				
fgenesh1_pg.1_HASH_389	GO:0003677 GO:0006355 GO:0005634 GO:0003700	K13211			PTHR12214
fgenesh1_pg.1_HASH_406	GO:0016787				PTHR23114 PTHR23114:SF17
fgenesh1_pg.1_HASH_419	GO:0004553				PTHR22600
fgenesh1_pg.1_HASH_425	GO:0003824		KOG1379		PTHR12320
fgenesh1_pg.1_HASH_429	GO:0004499 GO:0050660 GO:0050661 GO:0055114	K00485	KOG1399	1.14.13.8	PTHR23023
fgenesh1_pg.1_HASH_433	GO:0003676 GO:0003677 GO:0006355	K09250			PTHR11544
fgenesh1_pg.1_HASH_451	GO:0004553 GO:0005975		KOG0626		PTHR10353 PTHR10353:SF4
fgenesh1_pg.1_HASH_454	GO:0003856 GO:0009073 GO:0005737	K01735		4.2.3.4	PTHR21090 PTHR21090:SF1
fgenesh1_pg.1_HASH_458	GO:0016491 GO:0008152		KOG1611		PTHR24322:SF18 PTHR24322
fgenesh1_pg.1_HASH_465	GO:0003676 GO:0008408 GO:0006139 GO:0005622 GO:0008026 GO:0006310				PTHR13710:SF2 PTHR13710
fgenesh1_pg.1_HASH_468	GO:0004252 GO:0006508				PTHR10795 PTHR10795:SF75
fgenesh1_pg.1_HASH_470	GO:0016192 GO:0016021	K08515	KOG0859		PTHR21136 PTHR21136:SF77
fgenesh1_pg.1_HASH_479	GO:0004252 GO:0006508				
fgenesh1_pg.1_HASH_503	GO:0006629				
fgenesh1_pg.1_HASH_504	GO:0016491 GO:0008152 GO:0005215 GO:0006810 GO:0055085 GO:0016020	K11154	KOG1610	1.1.1.-	PTHR11819 PTHR11819:SF89
fgenesh1_pg.1_HASH_516	GO:0005515				PTHR12706
fgenesh1_pg.1_HASH_517	GO:0005515	K05757	KOG1523		PTHR10709:SF2 PTHR10709
fgenesh1_pg.1_HASH_520	GO:0003677	K04650			
fgenesh1_pg.1_HASH_533	GO:0004672 GO:0005524 GO:0006468 GO:0016773 GO:0009103 GO:0016020				
fgenesh1_pg.1_HASH_534	GO:0003677 GO:0006306				PTHR10629 PTHR10629:SF10
fgenesh1_pg.1_HASH_551	GO:0004379 GO:0006499	K00671	KOG2779	2.3.1.97	PTHR11377
fgenesh1_pg.2_HASH_4	GO:0006457 GO:0016671 GO:0019538 GO:0055114	K07304	KOG1635	1.8.4.11	PTHR10173:SF6 PTHR10173
fgenesh1_pg.2_HASH_40	GO:0003700 GO:0043565 GO:0046983 GO:0006355				
gw1.19.124.1	GO:0005524 GO:0008033 GO:0004161 GO:0009058	K00791		2.5.1.75	PTHR11088 PTHR11088:SF21
fgenesh1_pg.2_HASH_76	GO:0005515				PTHR13366
fgenesh1_pg.2_HASH_79	GO:0005524 GO:0016887 GO:0005515 GO:0016020		KOG0061		PTHR19241
fgenesh1_pg.2_HASH_87	GO:0003676	K12890	KOG0105		PTHR10548
fgenesh1_pg.2_HASH_101	GO:0003755 GO:0006457		KOG0881		PTHR11071:SF17 PTHR11071
fgenesh1_pg.2_HASH_112	GO:0008324 GO:0006812				
fgenesh1_pg.2_HASH_117	GO:0004672 GO:0005524 GO:0006468				
fgenesh1_pg.2_HASH_121	GO:0005515				PTHR22880:SF5 PTHR22880
fgenesh1_pg.2_HASH_134	GO:0006511	K11855	KOG1867	3.1.2.15	PTHR24006 PTHR24006:SF250
fgenesh1_pg.2_HASH_157	GO:0016491 GO:0008152 GO:0016788 GO:0009058 GO:0055114 GO:0008168 GO:0048037 GO:0003824		KOG1197		PTHR11712 PTHR11712:SF58
fgenesh1_pg.2_HASH_158	GO:0008270				
fgenesh1_pg.2_HASH_162	GO:0006457				PTHR10516 PTHR10516:SF27
fgenesh1_pg.2_HASH_163	GO:0004806 GO:0006629				
fgenesh1_pg.2_HASH_169	GO:0006629				PTHR11005
fgenesh1_pg.2_HASH_174	GO:0005515				PTHR22904 PTHR22904:SF14
fgenesh1_pg.2_HASH_177	GO:0003700 GO:0006355	K09284			PTHR11795:SF332 PTHR11795
fgenesh1_pg.2_HASH_184	GO:0003676 GO:0005524 GO:0008026 GO:0004386 GO:0003677 GO:0016787	K03655	KOG0330	3.6.4.12	PTHR24031 PTHR24031:SF174
fgenesh1_pg.2_HASH_210	GO:0007031 GO:0005778	K13345	KOG0826		PTHR12888
fgenesh1_pg.2_HASH_211	GO:0016746 GO:0008152	K00658	KOG0559	2.3.1.61	PTHR23151:SF8 PTHR23151
fgenesh1_pg.2_HASH_223	GO:0016779		KOG1906		PTHR23092:SF15 PTHR23092
fgenesh1_pg.2_HASH_228	GO:0055085 GO:0016020				
fgenesh1_pg.2_HASH_254	GO:0005524 GO:0016887	K06185	KOG0927		PTHR19211
fgenesh1_pg.2_HASH_264	GO:0016491 GO:0055114 GO:0006561 GO:0004735		KOG3124		PTHR11645
fgenesh1_pg.2_HASH_270	GO:0051205 GO:0016021	K03217			PTHR12428 PTHR12428:SF3
fgenesh1_pg.2_HASH_273	GO:0055085 GO:0016021				PTHR24003 PTHR24003:SF177
fgenesh1_pg.2_HASH_282	GO:0005515	K12616	KOG1916		PTHR15598:SF5 PTHR15598
fgenesh1_pg.2_HASH_283	GO:0004672 GO:0005524 GO:0006468		KOG0198		PTHR23257
fgenesh1_pg.2_HASH_299	GO:0005515				PTHR22847:SF101 PTHR22847
fgenesh1_pg.2_HASH_314	GO:0005506 GO:0009055 GO:0016705 GO:0020037 GO:0055114		KOG0158		PTHR24301 PTHR24301:SF127
