Gene ID	GO	KO
kfl00122_0210	GO:0055114 GO:0006979 GO:0020037 GO:0004601	K00430
kfl00123_0030	GO:0005622 GO:0003677 GO:0043565	K03506
kfl00123_0060	GO:0006817 GO:0016020 GO:0005315	K14640
kfl00123_0070	GO:0005515	
kfl00123_0080	GO:0055114 GO:0016491	K22745
kfl00123_0090	GO:0005488	
kfl00123_0100	GO:0005515	
kfl00123_0120	GO:0030833 GO:0005856 GO:0005524 GO:0003779	K18584
kfl00123_0130	GO:0016020	
kfl00123_0140	GO:0005975 GO:0006486 GO:0016020 GO:0003824 GO:0043169 GO:0008378	K20843
kfl00123_0160	GO:0005515	
kfl00124_0010	GO:0006355 GO:0005634	K12605
kfl00124_0020	GO:0006355 GO:0003677 GO:0003700	
kfl00124_0040	GO:0000049	
kfl00124_0060	GO:0016998 GO:0003796	
kfl00124_0070	GO:0005524 GO:0017111 GO:0000166 GO:0005515	K07478
kfl00124_0080	GO:0008270	
kfl00124_0090	GO:0005515	
kfl00124_0100	GO:0005488	
kfl00124_0110	GO:0006207 GO:0006520 GO:0016597 GO:0004070 GO:0016743	K00609
kfl00124_0120	GO:0005515	K14855
kfl00124_0140	GO:0005515 GO:0008270	
kfl00124_0180	GO:0009058 GO:0015937 GO:0005524 GO:0004140 GO:0016779	K02201
kfl00124_0200	GO:0015031 GO:0006810 GO:0008565	K11827
kfl00124_0210	GO:0005515	
kfl00124_0230	GO:0005788	
kfl00124_0250	GO:0008152 GO:0005737 GO:0008119	K21552
kfl00124_0260	GO:0006412 GO:0005622 GO:0005840 GO:0015935 GO:0003735	K02946
kfl00124_0270	GO:0006812 GO:0008152 GO:0016020 GO:0005524 GO:0015662 GO:0003824 GO:0046872 GO:0000166	
kfl00124_0290	GO:0006511	
kfl00124_0300	GO:0008380 GO:0005681	K12817
kfl00124_0310	GO:0006355 GO:0005634 GO:0003676 GO:0005515 GO:0003700 GO:0008270	K12236
kfl00124_0320	GO:0003677	
kfl00124_0330	GO:0007018 GO:0005524 GO:0003777	
kfl00124_0350	GO:0008152 GO:0003824 GO:0030170	K22207
kfl00125_0010	GO:0006904 GO:0016192	K20182
kfl00125_0020	GO:0005634 GO:0005524 GO:0003677 GO:0004386 GO:0003676	K14437
kfl00125_0030	GO:0042779 GO:0016891	K00784
kfl00125_0040	GO:0055114 GO:0009231 GO:0016491 GO:0004746	K00793
kfl00125_0050	GO:0005515	
kfl00125_0060	GO:0005515	K21768
kfl00125_0100	GO:0000166	K06955
kfl00125_0110	GO:0005488 GO:0005515	
kfl00125_0120	GO:0006464 GO:0045116 GO:0005524 GO:0016881 GO:0003824 GO:0000166 GO:0008641	K10686
kfl00125_0130	GO:0006177 GO:0006529 GO:0006164 GO:0005524 GO:0003922 GO:0004066	K01951
kfl00125_0140	GO:0005515	K20476
kfl00125_0150	GO:0015991 GO:0033179 GO:0033177 GO:0015078	K03661
kfl00125_0160	GO:0005515	K04508
kfl00125_0170	GO:0006412 GO:0005840 GO:0003735	K02870
kfl00125_0180	GO:0006355 GO:0005634 GO:0005515	K03130
kfl00125_0190	GO:0006334 GO:0000786 GO:0005634 GO:0003677	K11251
kfl00125_0200	GO:0042176 GO:0000502 GO:0005488 GO:0030234	K03032
kfl00125_0250	GO:0006468 GO:0005524 GO:0004672 GO:0004713 GO:0016772	
kfl00125_0260	GO:0055085 GO:0016021	K13754
kfl00125_0270	GO:0005975 GO:0055114 GO:0006098 GO:0006573 GO:0008442 GO:0016832 GO:0003824 GO:0050662 GO:0000166 GO:0016491 GO:0016616 GO:0004616 GO:0008270	
kfl00126_0010p	GO:0005525	
kfl00126_0050	GO:0006096 GO:0004618	K00927
kfl00126_0060	GO:0055085 GO:0016021	
kfl00126_0080	GO:0006891 GO:0017119 GO:0005515	K20293
kfl00126_0090	GO:0006810 GO:0016020 GO:0030288 GO:0005234 GO:0004970 GO:0005215	K05387
kfl00126_0100	GO:0006508 GO:0004252 GO:0070008 GO:0008236	K01322
kfl00126_0110	GO:0045454 GO:0008430	
kfl00126_0120	GO:0016020 GO:0005524 GO:0016887 GO:0017111 GO:0000166	
kfl00126_0130	GO:0016491	
kfl00126_0140	GO:0005622 GO:0016881 GO:0003676 GO:0005515 GO:0008270	K10586
kfl00126_0160	GO:0008171 GO:0008168 GO:0046983	
kfl00126_0170	GO:0005488 GO:0005515	K02717
kfl00126_0190	GO:0006886 GO:0015031 GO:0016192 GO:0005794 GO:0044431 GO:0030131 GO:0030117 GO:0005488 GO:0008565	K12391
kfl00126_0200	GO:0003824	
kfl00126_0210	GO:0016020	K14998
kfl00126_0220	GO:0009231 GO:0008686	
kfl00126_0230	GO:0006400 GO:0000287 GO:0008193	K10761
kfl00126_0260	GO:0006464 GO:0004835	K16609
kfl00127_0030	GO:0000166 GO:0016491	
kfl00127_0040	GO:0005975 GO:0016868	
kfl00127_0050	GO:0006468 GO:0005524 GO:0004672 GO:0004713 GO:0016772	
kfl00127_0060	GO:0005543 GO:0005515	K20174
kfl00127_0070	GO:0008152 GO:0016811	
kfl00127_0090	GO:0005515	
kfl00127_0110	GO:0005622 GO:0005634 GO:0003677 GO:0005515 GO:0008270	
kfl00127_0150	GO:0005680 GO:0005524 GO:0004386 GO:0003676 GO:0005515	K03348
kfl00127_0160	GO:0005515	K19199
kfl00127_0190	GO:0005991 GO:0004555 GO:0003824	
kfl00127_0200	GO:0006629 GO:0004806	
kfl00127_0210	GO:0006400 GO:0000287 GO:0008193	
kfl00128_0010	GO:0005515	K11426
kfl00128_0030	GO:0006468 GO:0005524 GO:0004672 GO:0004674 GO:0004713 GO:0016772	
kfl00128_0040	GO:0016021 GO:0004190	K09595
kfl00128_0050	GO:0016881	
kfl00128_0060	GO:0005515	K14298
kfl00128_0070	GO:0005515	
kfl00128_0130	GO:0008270	
kfl00128_0150	GO:0003677 GO:0005515	
kfl00128_0170	GO:0006886 GO:0006810 GO:0016192 GO:0030131 GO:0005515	K12393
kfl00128_0180	GO:0055085 GO:0006810 GO:0005488 GO:0005509	K14684
kfl00128_0200	GO:0003676 GO:0008270	
kfl00128_0210	GO:0005515	K16478
kfl00128_0240	GO:0016791	K17619
kfl00128_0250	GO:0051726 GO:0000079 GO:0005634 GO:0019901	
kfl00128_0280	GO:0005515 GO:0008270	
kfl00129_0010	GO:0005524 GO:0017111 GO:0000166	
kfl00129_0020	GO:0008270	
kfl00129_0030	GO:0005524 GO:0008026 GO:0004386 GO:0003676	
kfl00129_0040	GO:0008152 GO:0003824	
kfl00129_0060	GO:0005515	K16482
kfl00129_0070	GO:0008152 GO:0055114 GO:0003995 GO:0050660 GO:0016627	
kfl00129_0080	GO:0006468 GO:0005524 GO:0004672 GO:0004674 GO:0016772	
kfl00129_0110	GO:0008152 GO:0016746	K13513
kfl00129_0130	GO:0016881	K10581
kfl00129_0140	GO:0005515	
kfl00129_0190	GO:0009396 GO:0005524 GO:0004329	K01938
kfl00129_0220	GO:0005515	
kfl00129_0230	GO:0055114 GO:0016491 GO:0046914	
kfl00129_0240	GO:0006629 GO:0004806	
kfl00129_0250	GO:0006457 GO:0016272 GO:0051082	K09548
kfl00129_0260	GO:0009073 GO:0046417 GO:0004106	K01850
kfl00129_0270	GO:0016020 GO:0005524 GO:0016887 GO:0017111 GO:0000166	
kfl00130_0010	GO:0006508 GO:0006465 GO:0016021 GO:0008233	K04773
kfl00130_0020	GO:0016021 GO:0008146	
kfl00130_0040	GO:0005515	
kfl00130_0050	GO:0005524 GO:0003677 GO:0004386 GO:0016817 GO:0003676	K11665
kfl00130_0060	GO:0055114 GO:0000166 GO:0016491 GO:0016747 GO:0008270	
kfl00130_0070	GO:0055114 GO:0000166 GO:0016491 GO:0016747 GO:0008270	
kfl00130_0090	GO:0006424 GO:0043039 GO:0006418 GO:0005737 GO:0005524 GO:0004812 GO:0004818 GO:0000166	K01885
kfl00130_0100	GO:0016021	K13348
kfl00130_0110	GO:0008080	
kfl00130_0120	GO:0006355 GO:0003677	
kfl00130_0130	GO:0006260 GO:0003677 GO:0017111 GO:0000166 GO:0016855	K10756
kfl00130_0140	GO:0016311 GO:0016791 GO:0004725	K18045
kfl00130_0160	GO:0005515	
kfl00130_0170	GO:0005509	K13448
kfl00130_0180	GO:0005783	
kfl00130_0190	GO:0006388 GO:0004518 GO:0003676 GO:0000213	K15322
kfl00130_0200	GO:0005515	
kfl00130_0230	GO:0003824	
kfl00130_0240	GO:0003824 GO:0000287 GO:0030976 GO:0016740	
kfl00130_0250	GO:0006355 GO:0005634 GO:0003677 GO:0005515 GO:0043565 GO:0003700	K09338
kfl00130_0270	GO:0006069 GO:0055114 GO:0051903 GO:0000166 GO:0016491 GO:0008270	K00121
kfl00130_0290	GO:0005509	
kfl00130_0300	GO:0005488	
kfl00130_0320p	GO:0003676 GO:0000166	
kfl00131_0020	GO:0005515	
kfl00131_0030	GO:0005515	
kfl00131_0040	GO:0008270	
kfl00131_0080	GO:0055114 GO:0005507 GO:0016491	
kfl00131_0100	GO:0005975 GO:0003824 GO:0043169 GO:0004553	K19355
kfl00131_0110	GO:0005515	
kfl00131_0120	GO:0020037	
kfl00131_0130	GO:0008152 GO:0016208 GO:0003987 GO:0003824	K01895
kfl00131_0140	GO:0005783	K11714
kfl00131_0150	GO:0006457	
kfl00131_0180	GO:0005515	
kfl00131_0190	GO:0005488	
kfl00132_0090	GO:0006367 GO:0005672	K03122
kfl00132_0100	GO:0005515	K13137
kfl00132_0120	GO:0008152 GO:0016846	
kfl00132_0130	GO:0006541 GO:0003824 GO:0016787 GO:0008242	
kfl00132_0140	GO:0016787	
kfl00132_0160	GO:0005515	
kfl00132_0200	GO:0005515	
kfl00132_0210	GO:0006508 GO:0004222	
kfl00132_0220	GO:0008270	K12486
kfl00132_0240	GO:0006633 GO:0008610 GO:0008152 GO:0016020 GO:0003824 GO:0016747	K15397
kfl00132_0250	GO:0006508 GO:0005524 GO:0004222 GO:0017111 GO:0000166	
kfl00133_0010	GO:0015074 GO:0006310 GO:0006810 GO:0005622 GO:0003677 GO:0005215	
kfl00133_0030	GO:0005506 GO:0046872	
kfl00133_0040	GO:0006355 GO:0000160 GO:0003677 GO:0005515 GO:0000156	K14491
kfl00133_0050	GO:0006470 GO:0006468 GO:0001932 GO:0005952 GO:0008287 GO:0005524 GO:0008603 GO:0003824 GO:0004672 GO:0004722 GO:0016772	
kfl00133_0060	GO:0005515	
kfl00133_0090	GO:0006563 GO:0006544 GO:0003824 GO:0004372 GO:0030170	K00600
kfl00133_0100	GO:0005975 GO:0006108 GO:0055114 GO:0030060 GO:0003824 GO:0016615 GO:0000166 GO:0016491 GO:0016616	K00026
kfl00133_0120	GO:0006457 GO:0003755	K01802
kfl00133_0130	GO:0016787	K01510
kfl00133_0140	GO:0005524 GO:0008026 GO:0004386 GO:0003676 GO:0017111 GO:0000166	K12820
kfl00133_0150	GO:0008270	
kfl00133_0160	GO:0008270	
kfl00133_0180	GO:0005509 GO:0005544	K17098
kfl00133_0190	GO:0003677 GO:0005515	K12860
kfl00133_0210	GO:0005515	
kfl00133_0220	GO:0003676 GO:0000166	K12875
kfl00133_0240	GO:0055114 GO:0010181 GO:0005506 GO:0016491	K00327
kfl00133_0290	GO:0055114 GO:0006098 GO:0006573 GO:0008442 GO:0050662 GO:0000166 GO:0016491 GO:0016616 GO:0004616	K18121
kfl00134_0040	GO:0006631 GO:0055114 GO:0045300 GO:0016491 GO:0046914	K03921
kfl00134_0050	GO:0005975 GO:0044262 GO:0006108 GO:0055114 GO:0030060 GO:0003824 GO:0000166 GO:0016491 GO:0016616	K00026
kfl00134_0060	GO:0006508 GO:0004197 GO:0008234	
kfl00134_0070	GO:0005515	
kfl00134_0080	GO:0008270	
kfl00134_0090	GO:0003676	
kfl00134_0100	GO:0006950	
kfl00134_0110	GO:0006511 GO:0008270	K11366
kfl00134_0120	GO:0006412 GO:0005622 GO:0005840 GO:0003735	K02904
kfl00134_0130	GO:0016570 GO:0006352 GO:0005634 GO:0003677	K15178
kfl00134_0220	GO:0006486 GO:0016020 GO:0004576	K07151
kfl00134_0230	GO:0016021	K15382
kfl00134_0250	GO:0055114 GO:0005789 GO:0050660 GO:0016671	K10950
kfl00134_0260	GO:0003676 GO:0008270	K13152
kfl00134_0270	GO:0016311 GO:0006470 GO:0016791 GO:0004725 GO:0008138	K14819
kfl00134_0280	GO:0005488	K16810
kfl00135_0010	GO:0005515	K14004
kfl00135_0040	GO:0016779	K03514
kfl00135_0050	GO:0005488 GO:0008270	
kfl00135_0060	GO:0016407 GO:0016740	
kfl00135_0070	GO:0005515	
kfl00135_0090	GO:0006281 GO:0006284 GO:0006289 GO:0003824 GO:0003684 GO:0008534	K03660
kfl00135_0100	GO:0006269 GO:0003896	K02684
kfl00135_0110	GO:0008152 GO:0000166 GO:0016491	
kfl00135_0120	GO:0000166	
kfl00135_0140	GO:0003676	
kfl00135_0150	GO:0042218 GO:0009058 GO:0016847 GO:0003824 GO:0030170 GO:0016769	
kfl00135_0170	GO:0016765	K11778
kfl00135_0200	GO:0016787	
kfl00135_0210	GO:0005515	K08505
kfl00135_0250	GO:0005515	K18598
kfl00135_0260	GO:0008270	
kfl00135_0270	GO:0016757	
kfl00135_0280	GO:0009507 GO:0016853	
kfl00136_0050	GO:0009435 GO:0019363 GO:0003824 GO:0004514 GO:0016763	K00767
kfl00136_0060	GO:0005515	
kfl00136_0080	GO:0003676	
kfl00136_0090	GO:0042254 GO:0005622 GO:0005730	K14843
kfl00136_0120	GO:0006754 GO:0006812 GO:0008152 GO:0030001 GO:0016021 GO:0016020 GO:0005524 GO:0015662 GO:0003824 GO:0046872 GO:0000166	K01534
kfl00136_0130	GO:0055114 GO:0006779 GO:0016491 GO:0004729	K00231
kfl00136_0140	GO:0006468 GO:0005524 GO:0004672 GO:0004674 GO:0004713 GO:0016772	
kfl00136_0150	GO:0006106 GO:0006099 GO:0045239 GO:0003824 GO:0004333 GO:0016829	K01679
kfl00136_0160	GO:0016021	K17085
kfl00136_0170	GO:0009451 GO:0001522 GO:0003723 GO:0009982	
kfl00136_0180	GO:0007049 GO:0005634	K10842
kfl00136_0190	GO:0005507 GO:0009055	K02638
kfl00136_0200	GO:0005488 GO:0005515	K09667
kfl00136_0240	GO:0006629 GO:0008152 GO:0005488	
kfl00136_0250	GO:0006412 GO:0005622 GO:0005840 GO:0005488 GO:0003735	K02913
kfl00136_0260	GO:0003676 GO:0008270	K14404
kfl00136_0270	GO:0030163 GO:0006508 GO:0016021 GO:0016020 GO:0005524 GO:0004222 GO:0017111 GO:0000166 GO:0008270	K08956
kfl00137_0020	GO:0005509	
kfl00137_0040	GO:0055114 GO:0009055 GO:0020037 GO:0005506 GO:0016705	K09837
kfl00137_0050	GO:0003677 GO:0005515	
kfl00137_0060	GO:0006508 GO:0008233	K01301
kfl00137_0070	GO:0044237	K03754
kfl00137_0090	GO:0006535 GO:0005737 GO:0009001 GO:0016740	K00640
kfl00137_0100	GO:0005739	K07555
kfl00137_0110	GO:0006412 GO:0005622 GO:0005840 GO:0003735	K02959
kfl00137_0120	GO:0004462 GO:0046872	K01759
kfl00137_0160	GO:0055114 GO:0006979 GO:0020037 GO:0004601	
kfl00137_0200	GO:0008270	
kfl00137_0210	GO:0006457 GO:0003755	K12737
kfl00137_0220	GO:0006412 GO:0005622 GO:0005840 GO:0019843 GO:0003735	K02933
kfl00137_0230	GO:0006412 GO:0005622 GO:0005840 GO:0019843 GO:0003735	
kfl00137_0240	GO:0006950	
kfl00137_0250	GO:0009058 GO:0015995 GO:0016851 GO:0000166	K03403
kfl00137_0260	GO:0006260 GO:0005634	K10733
kfl00138_0010	GO:0055114 GO:0051537 GO:0016491	
kfl00138_0040	GO:0006725 GO:0006508 GO:0008198 GO:0016491 GO:0004252	
kfl00138_0070	GO:0006725 GO:0008198 GO:0016491	K15777
kfl00138_0110	GO:0005622 GO:0004527 GO:0003676	K13288
kfl00138_0120	GO:0005975 GO:0030259 GO:0008152 GO:0016758	K05841
kfl00138_0130	GO:0016020	
kfl00138_0140	GO:0006468 GO:0005524 GO:0005488 GO:0004672 GO:0016772	K08876
kfl00138_0150	GO:0048046 GO:0030145 GO:0045735	
kfl00138_0160	GO:0048046 GO:0030145 GO:0045735	
kfl00138_0170	GO:0005515	K03125
kfl00138_0180	GO:0005488	K06072
kfl00138_0190	GO:0005515	
kfl00138_0210	GO:0006260 GO:0005524 GO:0003688	
kfl00138_0250	GO:0006260 GO:0005524 GO:0003688	
kfl00139_0020	GO:0005488	
kfl00139_0030	GO:0006464 GO:0004719	K00573
kfl00139_0060	GO:0055114 GO:0009055 GO:0020037 GO:0005506 GO:0016705	
kfl00139_0080	GO:0006071 GO:0006629 GO:0008889 GO:0008081	K01126
kfl00139_0090	GO:0003723 GO:0004540	K18681
kfl00139_0120	GO:0003676 GO:0008270	
kfl00139_0130	GO:0008152 GO:0016746	K13506
kfl00139_0140	GO:0005975 GO:0019318 GO:0030246 GO:0003824 GO:0016853	K01785
kfl00139_0150	GO:0055085 GO:0006810 GO:0005488	K15112
kfl00139_0180	GO:0005515 GO:0008270	
kfl00139_0190	GO:0005515	K12862
kfl00139_0210	GO:0016021 GO:0005515 GO:0004252	
kfl00139_0220	GO:0000166	
kfl00139_0240	GO:0003676 GO:0008270	K13104
kfl00139_0280	GO:0008270	
kfl00139_0300	GO:0006508 GO:0004177 GO:0008270	K01267
kfl00139_0310	GO:0008152 GO:0003824 GO:0030170	K00830
kfl00139_0320	GO:0005515	
kfl00139_0330	GO:0005515	
kfl00140_0020	GO:0055114 GO:0016020 GO:0005524 GO:0016887 GO:0046872 GO:0017111 GO:0000166 GO:0016702	
kfl00140_0030	GO:0008033 GO:0005737 GO:0005524 GO:0016879 GO:0000166	
kfl00140_0050	GO:0008219 GO:0016021	K08472
kfl00140_0060	GO:0015979 GO:0019898 GO:0009654 GO:0009523 GO:0005509	
kfl00140_0070	GO:0044267 GO:0006457 GO:0005524 GO:0051082	K09499
kfl00140_0080	GO:0005975 GO:0030245 GO:0008422 GO:0003824 GO:0043169 GO:0004553	K01188
kfl00140_0090	GO:0008152 GO:0055114 GO:0003995 GO:0050660 GO:0016627	K00232
kfl00140_0100	GO:0034968 GO:0005634 GO:0018024 GO:0005515 GO:0008270	
kfl00140_0110	GO:0005740 GO:0004129	K02265
kfl00140_0120	GO:0005515	K11801
kfl00140_0140	GO:0005515	
kfl00140_0150	GO:0006508 GO:0005515 GO:0008236	K03797
kfl00140_0170	GO:0006811 GO:0055085 GO:0016020 GO:0005216 GO:0005515	K04851
kfl00140_0180	GO:0016787	
kfl00140_0190	GO:0004519 GO:0003676	
kfl00140_0200	GO:0031072 GO:0051082	
kfl00140_0220	GO:0005886 GO:0005515 GO:0005215	
kfl00140_0230	GO:0005886 GO:0005215	
kfl00140_0250	GO:0006278 GO:0003723 GO:0003964	
kfl00141_0010	GO:0007154 GO:0035091 GO:0005515	K17925
kfl00141_0040	GO:0006139 GO:0005524 GO:0016773	
kfl00141_0070	GO:0006333 GO:0005634	K10753
kfl00141_0100	GO:0005515 GO:0008270	
kfl00141_0110	GO:0005524	
kfl00141_0120	GO:0006886 GO:0007264 GO:0005622 GO:0005525	
kfl00141_0130	GO:0006886 GO:0007264 GO:0005622 GO:0005525	
kfl00141_0140	GO:0006338 GO:0000228	
kfl00141_0150	GO:0003333 GO:0016020 GO:0015171	
kfl00141_0160	GO:0006260 GO:0003677 GO:0003887 GO:0003824	K07053
kfl00141_0180	GO:0016020 GO:0008375	
kfl00141_0210	GO:0016998	
kfl00141_0220	GO:0005488 GO:0046872 GO:0005515	
kfl00141_0250	GO:0005515	
kfl00141_0260	GO:0006352 GO:0005634	K03134
kfl00141_0280	GO:0006006 GO:0055114 GO:0051287 GO:0050661 GO:0000166 GO:0016620	K05298
kfl00141_0290	GO:0005975 GO:0003824 GO:0043169 GO:0004553	K01179
kfl00141_0310	GO:0005488 GO:0005515	
kfl00141_0320	GO:0055085 GO:0016021	
kfl00142_0010	GO:0005515 GO:0008270	
kfl00142_0020	GO:0005515	K14320
kfl00142_0030	GO:0006508 GO:0016020 GO:0004222 GO:0008237 GO:0008241	
kfl00142_0050	GO:0055114 GO:0016491	K00002
kfl00142_0070	GO:0005525 GO:0003924	K14536
kfl00142_0080	GO:0005524 GO:0003677 GO:0004386 GO:0003676 GO:0008270	
kfl00142_0100	GO:0006412 GO:0005622 GO:0005840 GO:0015935 GO:0003723 GO:0003735	K02981
kfl00142_0110	GO:0006508 GO:0016021 GO:0016020 GO:0008236	K09648
kfl00142_0120	GO:0008152 GO:0016787 GO:0016791	K19269
kfl00142_0160	GO:0006754 GO:0070588 GO:0006812 GO:0008152 GO:0016020 GO:0005524 GO:0015662 GO:0005388 GO:0003824 GO:0046872 GO:0000166	K01537
kfl00142_0170	GO:0006306 GO:0003677	
kfl00142_0190	GO:0055085 GO:0006810 GO:0005488	
kfl00142_0210p	GO:0015074 GO:0006278 GO:0003723 GO:0003964 GO:0003676	
kfl00143_0020	GO:0005975 GO:0016998 GO:0006032 GO:0004568	K20547
kfl00143_0030	GO:0005515 GO:0008270	K16276
kfl00143_0060	GO:0006355 GO:0003677 GO:0003700	
kfl00143_0130	GO:0006457 GO:0003755	
kfl00143_0140	GO:0006412 GO:0005622 GO:0005840 GO:0003735	K02984
kfl00143_0150	GO:0006814 GO:0055085 GO:0016020 GO:0005215	K14445
kfl00144_0020	GO:0003824	
kfl00144_0030	GO:0008080	K20794
kfl00144_0050		
kfl00144_0120	GO:0006412 GO:0005622 GO:0005840 GO:0005515 GO:0003735	K02977
kfl00144_0130	GO:0016881	K10577
kfl00144_0150	GO:0006259 GO:0003677 GO:0004518	K10848
kfl00144_0170	GO:0005488	K08272
kfl00144_0180	GO:0008152 GO:0000166 GO:0016491	
kfl00144_0220	GO:0006413 GO:0005737 GO:0003723 GO:0003743	K03259
kfl00144_0240	GO:0016020	
kfl00144_0250	GO:0055085 GO:0016021	
kfl00144_0270	GO:0006508 GO:0003824 GO:0005515 GO:0004252	
kfl00144_0280	GO:0006508 GO:0004252 GO:0070008 GO:0008236	
kfl00144_0310	GO:0045454 GO:0009055 GO:0015035	
kfl00144_0320	GO:0008270	
kfl00144_0340	GO:0006777 GO:0032324	K15376
kfl00145_0030	GO:0005515	
kfl00145_0060	GO:0003676 GO:0000166	K12897
kfl00145_0070	GO:0003676 GO:0000166	
kfl00145_0080	GO:0003677 GO:0005515 GO:0008270	
kfl00145_0160	GO:0008152 GO:0055114 GO:0051287 GO:0048037 GO:0000166 GO:0016616	K00122
kfl00145_0170	GO:0008152 GO:0055114 GO:0051287 GO:0048037 GO:0000166 GO:0016616	K00122
kfl00145_0180	GO:0006396 GO:0006397 GO:0005622 GO:0005634 GO:0005488 GO:0005515	
kfl00145_0190	GO:0006950	
kfl00145_0210	GO:0005634 GO:0003677 GO:0005515	K09272
kfl00145_0240	GO:0005975 GO:0004553	
kfl00146_0040	GO:0007018 GO:0005524 GO:0003777	
kfl00146_0060	GO:0005622	
kfl00146_0120	GO:0006289 GO:0005634 GO:0003677 GO:0003684	K10838
kfl00146_0140	GO:0006468 GO:0005524 GO:0004672 GO:0004713 GO:0016772	
kfl00146_0160	GO:0005488	
kfl00146_0190	GO:0008440	K00915
kfl00146_0210	GO:0009055 GO:0051536	K02639
kfl00146_0220	GO:0006821 GO:0055085 GO:0016020 GO:0003824 GO:0005216 GO:0005515 GO:0005247	
kfl00146_0250	GO:0006526 GO:0008652 GO:0006520 GO:0055114 GO:0005737 GO:0003942 GO:0051287 GO:0000166 GO:0016620 GO:0046983	K00145
kfl00147_0010	GO:0055085 GO:0016020	
kfl00147_0020	GO:0005488 GO:0005515	K12795
kfl00147_0030	GO:0006508 GO:0008234	
kfl00147_0040	GO:0007049 GO:0048478 GO:0006974 GO:0005634 GO:0003676 GO:0008270	K10904
kfl00147_0050	GO:0005524 GO:0003677 GO:0004386 GO:0003676	K10779
kfl00147_0080	GO:0000139 GO:0016020	K06816
kfl00147_0100	GO:0042254 GO:0005730 GO:0003723	K12845
kfl00147_0110	GO:0015031	K12192
kfl00147_0130	GO:0006310 GO:0006281 GO:0006139 GO:0006974 GO:0005737 GO:0016788 GO:0003676	K07447
kfl00147_0140	GO:0031072	K09539
kfl00147_0150	GO:0005515	
kfl00147_0170	GO:0005515 GO:0008270	
kfl00147_0190	GO:0006534 GO:0008152 GO:0003824 GO:0031071 GO:0030170	K04487
kfl00147_0210	GO:0003676 GO:0000166	
kfl00147_0220	GO:0008152 GO:0006508 GO:0016787 GO:0016813 GO:0008237	K02083
kfl00147_0260	GO:0006457 GO:0009408 GO:0005524 GO:0031072 GO:0051082	K09503
kfl00147_0270	GO:0006306 GO:0003677	
kfl00148_0030	GO:0008080	
kfl00148_0040	GO:0005634	K14782
kfl00148_0060	GO:0003677 GO:0005515	
kfl00148_0070	GO:0016311 GO:0006470 GO:0016791 GO:0004725 GO:0008138	
kfl00148_0080	GO:0009058 GO:0005978 GO:0008878 GO:0016779 GO:0016740	K00975
kfl00148_0120	GO:0008270	
kfl00148_0130	GO:0008270	
kfl00148_0150	GO:0071722 GO:0005524 GO:0016887	K01551
kfl00148_0190	GO:0000166	
kfl00148_0220	GO:0006412 GO:0005622 GO:0005840 GO:0003735	K02917
kfl00148_0240	GO:0005524 GO:0003677 GO:0004386 GO:0003676	K20093
kfl00148_0270	GO:0006355 GO:0005634 GO:0005524 GO:0003677 GO:0004386 GO:0016818 GO:0003676 GO:0005515	K11647
kfl00149_0010	GO:0005975 GO:0003824 GO:0043169 GO:0004553	
kfl00149_0040	GO:0055085 GO:0016021	
kfl00149_0050	GO:0005515	
kfl00149_0070	GO:0005975 GO:0003824 GO:0043169 GO:0004553	
kfl00149_0080	GO:0016020 GO:0005524 GO:0016887 GO:0017111 GO:0000166	
kfl00149_0090	GO:0006468 GO:0005524 GO:0004672 GO:0004713 GO:0016772	K20717
kfl00149_0100	GO:0055085 GO:0016021	
kfl00150_0010	GO:0008270	
kfl00150_0030	GO:0055114 GO:0016491	
kfl00150_0040	GO:0003677 GO:0005515	
kfl00150_0060	GO:0008168	K06127
kfl00150_0080	GO:0055114 GO:0006979 GO:0020037 GO:0004601	K00434
kfl00150_0090	GO:0007154 GO:0035091 GO:0005515	
kfl00150_0120	GO:0006468 GO:0005524 GO:0004672 GO:0004674 GO:0004713 GO:0016772	
kfl00150_0130	GO:0005488	
kfl00150_0140	GO:0006812 GO:0015914 GO:0016021 GO:0016020 GO:0005524 GO:0015662 GO:0000287 GO:0046872 GO:0000166 GO:0004012	K14802
kfl00150_0170	GO:0003676 GO:0000166	K12741
kfl00150_0190	GO:0005622 GO:0003677 GO:0043565	
kfl00150_0200	GO:0006468 GO:0005524 GO:0004672 GO:0004674 GO:0004713 GO:0016772	
kfl00150_0210	GO:0016874	
kfl00150_0230	GO:0005488 GO:0005515	
kfl00150_0250	GO:0055114 GO:0003677 GO:0032542	K12260
kfl00150_0260	GO:0071805 GO:0016020 GO:0015079	K03549
kfl00151_0010p	GO:0003676 GO:0008270	
kfl00151_0030	GO:0006072 GO:0055114 GO:0009331 GO:0004368 GO:0016491	K00111
kfl00151_0040	GO:0000166	
kfl00151_0050	GO:0019556 GO:0005737 GO:0016810 GO:0016812	
kfl00151_0090	GO:0005525 GO:0003924	
kfl00151_0100	GO:0005975 GO:0016853 GO:0005515	K06041
kfl00151_0140	GO:0005515	
kfl00151_0170	GO:0006412 GO:0005622 GO:0015934 GO:0005840 GO:0003735	K02890
kfl00151_0180	GO:0006357 GO:0016592	K15131
kfl00151_0190	GO:0006355 GO:0016592	K15153
kfl00151_0210	GO:0006468 GO:0005524 GO:0004672 GO:0004713 GO:0016772	
kfl00151_0220	GO:0006468 GO:0005524 GO:0004672 GO:0016772	
