Gene ID	GO	KO
GFH16267	GO:0006468 GO:0005524 GO:0004672 GO:0005509	K13412
GFH16268	GO:0016020 GO:0009523 GO:0015979	
GFH16281	GO:0005524 GO:0006310 GO:0006281 GO:0009378	
GFH16283	GO:0005840 GO:0006412 GO:0003735	
GFH16293	GO:0016409	K20028
GFH16299	GO:0035556 GO:0009190	
GFH16300	GO:0035556 GO:0009190	
GFH16307	GO:0051539 GO:0035596 GO:0051536 GO:0003824	
GFH16308	GO:0030991	K19675
GFH16312	GO:0005525 GO:0003924	
GFH16313	GO:0005525	K02358
GFH16317	GO:0009058 GO:0030170	K15849
GFH16322	GO:0016787 GO:0005524	
GFH16331	GO:0009058 GO:0030170	
GFH16337	GO:0006418 GO:0005524 GO:0004812 GO:0000166	
GFH16339	GO:0005524	K04077
GFH16342	GO:0016020 GO:0055085 GO:0006821 GO:0005247	
GFH16344	GO:0016020 GO:0055085 GO:0006821 GO:0005247	
GFH16349	GO:0005509	
GFH16357	GO:0005634	K13119
GFH16359	GO:0008033	K00784
GFH16362	GO:0055114 GO:0020037 GO:0016705 GO:0005506	
GFH16363	GO:0055114 GO:0020037 GO:0016705 GO:0005506	
GFH16364	GO:0016579 GO:0036459 GO:0008270	K12847
GFH16366	GO:0005515	
GFH16372	GO:0005515	
GFH16380	GO:0051536 GO:0003824 GO:0008080	K07739
GFH16381	GO:0008168	K15507
GFH16386	GO:0008168	
GFH16388	GO:0010207	
GFH16390	GO:0007165 GO:0004114	
GFH16392	GO:0016021	K05770
GFH16398	GO:0030688 GO:0030686 GO:0005730 GO:0000462	
GFH16408	GO:0007165 GO:0004114	
GFH16410	GO:0055114 GO:0020037 GO:0016705 GO:0005506	
GFH16418	GO:0005777 GO:0006635 GO:0003997	
GFH16430	GO:0005975 GO:0004553	
GFH16432	GO:0005515	
GFH16435	GO:0005524 GO:0003676	
GFH16454	GO:0005761 GO:0006412 GO:0003735	K17428
GFH16460	GO:0046872 GO:0003824	
GFH16463	GO:0007165 GO:0005515	
GFH16469	GO:0007018 GO:0008017 GO:0005524 GO:0003777	K10406
GFH16475	GO:0005515	K19750
GFH16479	GO:0055114 GO:0020037 GO:0016705 GO:0005506	K02365
GFH16480	GO:0055114 GO:0020037 GO:0016705 GO:0005506	
GFH16484	GO:0004842	
GFH16491	GO:0005524	
GFH16497	GO:0030286 GO:0007018 GO:0003777	
GFH16498	GO:0030286 GO:0007018 GO:0003777	
GFH16500	GO:0005515	
GFH16502	GO:0042025	K23966
GFH16503	GO:0006351 GO:0003899 GO:0003677	
GFH16505	GO:0006351 GO:0003899 GO:0003677	K03002
GFH16507	GO:0006508 GO:0004222	
GFH16510	GO:0046983	
GFH16516	GO:0055114 GO:0020037 GO:0016705 GO:0005506	
GFH16519	GO:0016020 GO:0055085 GO:0022857	
GFH16521	GO:0016020 GO:0055085 GO:0022857	K03294
GFH16522	GO:0055114 GO:0046872 GO:0016491 GO:0005634 GO:0006352	
GFH16525	GO:0005515 GO:0046872	
GFH16528	GO:0006468 GO:0005524 GO:0004672	
GFH16534	GO:0005634 GO:0003677	
GFH16535	GO:0006508 GO:0004222	
GFH16537	GO:0016409	K16675
GFH16546	GO:0005515	
GFH16547	GO:0005516	
GFH16551	GO:0003824	K01469
GFH16552	GO:0016491 GO:0055114 GO:0016209	K11187
GFH16553	GO:0006508 GO:0008234	K08596
GFH16563	GO:0005515	K14830
GFH16565	GO:0016020 GO:0015276	
GFH16569	GO:0055114 GO:0008610 GO:0016491 GO:0005506	K15746
GFH16572	GO:0000145 GO:0006904	
GFH16575	GO:0006511 GO:0031625	
GFH16576	GO:0006511 GO:0031625	K03347
GFH16579	GO:0016020	
GFH16581	GO:0008168	K02303
GFH16599	GO:0006488	K07441
GFH16607	GO:0005515	
GFH16609	GO:0016787	K13699
GFH16610	GO:0016020 GO:0055085 GO:0022857	
GFH16612	GO:0055114	
GFH16620	GO:0006396 GO:0003723	
GFH16622	GO:0006508 GO:0008236	K01285
GFH16631	GO:0005515	
GFH16649	GO:0005840 GO:0006412 GO:0003735 GO:0003723 GO:0051259	K04082
GFH16650	GO:0016787	
GFH16652	GO:0055114 GO:0008033 GO:0050660 GO:0017150	K05542
GFH16669	GO:0042025 GO:0006355	K12580
GFH16670	GO:0016020 GO:0017038 GO:0005524	
GFH16673	GO:0009245 GO:0008759	K02535
GFH16677	GO:0005524 GO:0003676	K10901
GFH16682	GO:0006468 GO:0005524 GO:0004672	
GFH16683	GO:0016020	K03453
GFH16686	GO:0016020 GO:0015696 GO:0008519	K03320
GFH16687	GO:0008080 GO:0016747	
GFH16689	GO:0009396 GO:0003848	K13941
GFH16690	GO:0006468 GO:0005524 GO:0004672	
GFH16697	GO:0055114 GO:0006807 GO:0015930	
GFH16698	GO:0055114 GO:0006537 GO:0016638 GO:0015930	
GFH16699	GO:0055114 GO:0006537 GO:0016638 GO:0015930	
GFH16706	GO:0006468 GO:0005524 GO:0004674	
GFH16712	GO:0005515	
GFH16715	GO:0016021	
GFH16716	GO:0055114 GO:0016491	K03146
GFH16725	GO:0098599	
GFH16727	GO:0003697	
GFH16729	GO:0055114 GO:0016491	
GFH16747	GO:0000160	
GFH16748	GO:0005515	
GFH16750	GO:0005525	K14539
GFH16766	GO:0046872	
GFH16773	GO:0016020 GO:0055085 GO:0022857	K14638
GFH16776	GO:0006355 GO:0003700	
GFH16779	GO:0055114 GO:0020037 GO:0016705 GO:0005506	
GFH16782	GO:0005515	
GFH16787	GO:0003824	
GFH16789	GO:0006511	K03872
GFH16800	GO:0010207	K08902
GFH16801	GO:0005524 GO:0003676	K14779
GFH16816	GO:0008270 GO:0046872	K10601
GFH16817	GO:0004045	K04794
GFH16835	GO:0016021 GO:0016020	
GFH16841	GO:0006511 GO:0031625	
GFH16845	GO:0005509	
GFH16846	GO:0016021	K15382
GFH16849	GO:0005840 GO:0006412 GO:0003735	
GFH16853	GO:0006464	
GFH16862	GO:0005515	
GFH16876	GO:0043666 GO:0019903	K15501
GFH16877	GO:0006351 GO:0046983 GO:0003899	K03020
GFH16882	GO:0004866	
GFH16885	GO:0006094 GO:0005524 GO:0004612	
GFH16886	GO:0006094 GO:0005524 GO:0004612	
GFH16887	GO:0005525	
GFH16894	GO:0016020 GO:0055085 GO:0042910 GO:0015297	
GFH16896	GO:0050661	
GFH16898	GO:0045454	K09584
GFH16902	GO:0008168	K14835
GFH16904	GO:0016020 GO:0006811 GO:0005216	
GFH16906	GO:0000160 GO:0035556 GO:0009190	
GFH16907	GO:0005515	
GFH16914	GO:0005515	
GFH16915	GO:0005515	
GFH16920	GO:0000160	
GFH16924	GO:0003676	
GFH16931	GO:0006094 GO:0005524 GO:0004612	K01610
GFH16944	GO:0016021 GO:0008272 GO:0015116 GO:0016020 GO:0055085 GO:0022857	
GFH16945	GO:0005515	
GFH16956	GO:0005515	
GFH16959	GO:0008168	
GFH16961	GO:0016021 GO:0016192	K08511
GFH16967	GO:0055114 GO:0051287 GO:0016616	
GFH16981	GO:0055114 GO:0016491 GO:0016616	K00025
GFH16985	GO:0000814 GO:0071985	K12189
GFH16986	GO:0005525 GO:0003924	
GFH16987	GO:0005509	K16465
GFH16989	GO:0016021 GO:0055085 GO:0042626 GO:0005524	
GFH16990	GO:0016887 GO:0005524	
GFH16994	GO:0016021 GO:0032977	K03217
GFH16999	GO:0006470 GO:0004725	K19806
GFH17007	GO:0016310 GO:0016301 GO:0005524	
GFH17020	GO:0005515	K10523
GFH17024	GO:0003677	K10773
GFH17029	GO:0035556 GO:0009190	
GFH17043	GO:0050662 GO:0003824	K19073
GFH17047	GO:0009116	
GFH17054	GO:0042025	
GFH17059	GO:0006468 GO:0004672	
GFH17065	GO:0007018 GO:0008017 GO:0005524 GO:0003777	
GFH17066	GO:0016593 GO:0016570 GO:0006368	
GFH17067	GO:0016593 GO:0016570 GO:0006368	K15174
GFH17073	GO:0006879 GO:0008199	K00522
GFH17074	GO:0005524 GO:0016887 GO:0006355 GO:0008134	
GFH17077	GO:0005515	
GFH17078	GO:0016021 GO:0016485 GO:0004190	K04505
GFH17079	GO:0016021 GO:0016485 GO:0004190	
GFH17084	GO:0030976	
GFH17085	GO:0030976 GO:0000287	
GFH17086	GO:0030976 GO:0003824	
GFH17097	GO:0008270 GO:0042025 GO:0006355 GO:0004402 GO:0003712	
GFH17098	GO:0005515	K09553
GFH17099	GO:0005515	
GFH17106	GO:0008270 GO:0003676	
GFH17107	GO:0005524 GO:0003676	K10730
GFH17109	GO:0005524 GO:0003676	K14809
GFH17110	GO:0006468 GO:0005524 GO:0004674	K08292
GFH17113	GO:0006468 GO:0005524 GO:0004674	
GFH17120	GO:0006508 GO:0004185	
GFH17131	GO:0007165 GO:0004114	
GFH17141	GO:0005840 GO:0006412 GO:0003735	K02977
GFH17146	GO:0055114 GO:0016702	K00464
GFH17151	GO:0008033 GO:0004809 GO:0003723	K00555
GFH17154	GO:0006139 GO:0008408 GO:0003676	
GFH17190	GO:0005840 GO:0006412 GO:0003735	K02873
GFH17210	GO:0055114 GO:0051537 GO:0016491 GO:0008942	
GFH17211	GO:0043015	K16570
GFH17225	GO:0016020 GO:0006633 GO:0016747	K15397
GFH17236	GO:0006464	
GFH17242	GO:0003676	K13091
GFH17246	GO:0016020 GO:0071586 GO:0004197	K07052
GFH17248	GO:0016409	
GFH17262	GO:0016788	
GFH17264	GO:0045454	K09584
GFH17267	GO:0000786 GO:0003677	K11251
GFH17278	GO:0005524 GO:0003676	K14811
GFH17282	GO:0005525 GO:0003924	K14536
GFH17289	GO:0055114 GO:0046168 GO:0051287 GO:0016616	K00006
GFH17293	GO:0007165	
GFH17294	GO:0007165	
GFH17307	GO:0006879 GO:0008199	K00522
GFH17312	GO:0009966	
GFH17322	GO:0035556 GO:0009190	
GFH17326	GO:0030117 GO:0016192 GO:0006886 GO:0030126 GO:0005198	K17301
GFH17327	GO:0003677	
GFH17329	GO:0035556 GO:0009190	
GFH17337	GO:0007165 GO:0004114	
GFH17339	GO:0016042 GO:0003847	
GFH17341	GO:0005509	
GFH17352	GO:0006468 GO:0005524 GO:0004672	
GFH17353	GO:0005509	
GFH17357	GO:0005515	K15223
GFH17362	GO:0055114 GO:0016702	K17913
GFH17365	GO:0005737	K14801
GFH17372	GO:0016020 GO:0055114 GO:0003885	
GFH17373	GO:0055114 GO:0050660 GO:0016491	
GFH17386	GO:0016020 GO:0055085 GO:0006811 GO:0005216	
GFH17387	GO:0005515	
GFH17392	GO:0055114 GO:0016491	K00140
GFH17396	GO:0055114 GO:0008610 GO:0016491 GO:0005506	K15746
GFH17398	GO:0005634	
GFH17399	GO:0005525	
GFH17401	GO:0035556 GO:0009190 GO:0000160	
GFH17407	GO:0006351 GO:0003899 GO:0046983	K03027
GFH17409	GO:0000178 GO:0003723	
GFH17410	GO:0005515	
GFH17413	GO:0005515	K04097
GFH17418	GO:0005525 GO:0003924	K07889
GFH17426	GO:0005524 GO:0003676 GO:0016787 GO:0003677	
GFH17428	GO:0006260 GO:0003887 GO:0003677	K02349
GFH17433	GO:0006397	K13123
GFH17440	GO:0005525 GO:0003924	K07955
GFH17457	GO:0006468 GO:0005524 GO:0004672	
GFH17458	GO:0005509	
GFH17465	GO:2001070	K15535
GFH17479	GO:0006779 GO:0004853	
GFH17486	GO:0006886 GO:0008536	K20222
GFH17487	GO:0005515	
GFH17493	GO:0016491	K03809
GFH17495	GO:0006281	K03510
GFH17503	GO:0030170 GO:0008483	K14286
GFH17514	GO:0004386	K12813
GFH17518	GO:0055114 GO:0009916	K17893
GFH17524	GO:0003924	
GFH17527	GO:0030286 GO:0007018 GO:0003777	
GFH17530	GO:0005524	K14440
GFH17537	GO:0016567 GO:0004842	
GFH17539	GO:0030286 GO:0007018 GO:0003777	K10408
GFH17544	GO:0010181	K00327
GFH17545	GO:0055114 GO:0016491	K00327
GFH17555	GO:0016020 GO:0015276	
GFH17558	GO:0016020 GO:0015276	
GFH17561	GO:0004386	K12820
GFH17562	GO:0009052 GO:0004751	K01807
GFH17563	GO:0005524	K12446
GFH17573	GO:0055114 GO:0016491	K00130
GFH17574	GO:0055114 GO:0016491 GO:0051536 GO:0016651	K03934
GFH17575	GO:0006351 GO:0046983	K03008
GFH17581	GO:0006270 GO:0005524 GO:0003677 GO:0016887	K02210
GFH17596	GO:0035556 GO:0009190	
GFH17601	GO:0003824	K14497
GFH17605	GO:0006468 GO:0005524 GO:0004672	K08857
GFH17606	GO:0035556 GO:0009190	
GFH17610	GO:0006415 GO:0003747	K15033
GFH17615	GO:0016021 GO:0055085 GO:0042626 GO:0005524	K05677
GFH17617	GO:0006468 GO:0004672 GO:0005524	
GFH17624	GO:0005840 GO:0006412 GO:0003735	
GFH17625	GO:0006468 GO:0005524 GO:0004672	
GFH17646	GO:0005840 GO:0006412 GO:0003735	K02917
GFH17648	GO:0005525	
GFH17651	GO:0003755	K01802
GFH17654	GO:0008017 GO:0007018 GO:0005524 GO:0003777 GO:0005515	
GFH17655	GO:0007018 GO:0008017 GO:0005524 GO:0003777	
GFH17656	GO:0008080 GO:0016747	
GFH17659	GO:0009451 GO:0001522 GO:0009982 GO:0003723	
GFH17660	GO:0003723	
GFH17664	GO:0032259 GO:0008168	
GFH17669	GO:0003824	
GFH17670	GO:0016020 GO:0055085 GO:0006811 GO:0005216	K04874
GFH17688	GO:0005509	
GFH17690	GO:0046872	K22378
GFH17694	GO:0005515	K23790
GFH17698	GO:0019898 GO:0009654 GO:0009523 GO:0015979 GO:0005509	
GFH17703	GO:0005525	K03595
GFH17706	GO:0006629 GO:0008374	K00679
GFH17709	GO:0006351 GO:0003899 GO:0003677	
GFH17710	GO:0006351 GO:0003899 GO:0003677	K03006
GFH17711	GO:0006351 GO:0003899 GO:0003677	
GFH17712	GO:0006351 GO:0003899 GO:0003677	
GFH17720	GO:0055114 GO:0020037 GO:0016705 GO:0005506	
GFH17722	GO:0003676	
GFH17744	GO:0005515	
GFH17747	GO:0003676	K12893
GFH17756	GO:0003676	K02945
GFH17763	GO:0003676	
GFH17766	GO:0004527 GO:0003676	
GFH17770	GO:0016021 GO:0015031	K19995
GFH17771	GO:0030163	
GFH17775	GO:0006468 GO:0004672	
GFH17780	GO:0045454	
GFH17782	GO:0006468 GO:0005524 GO:0004672	
GFH17792	GO:0006270	
GFH17793	GO:0006270	K06628
GFH17794	GO:0005524 GO:0016887 GO:0006310 GO:0006281 GO:0009378	
GFH17795	GO:0005515	
GFH17797	GO:0070652 GO:0051225	
GFH17799	GO:0015031 GO:0006457	
GFH17800	GO:0015031 GO:0006457	K03545
GFH17808	GO:0000413 GO:0003755	K03768
GFH17813	GO:0005524 GO:0003676	K11594
GFH17815	GO:0005672 GO:0006367	K03123
GFH17819	GO:0016021 GO:0055085 GO:0006812 GO:0015299	
GFH17822	GO:0006413 GO:0003743 GO:0003723	
GFH17823	GO:0016567 GO:0004842	
GFH17824	GO:0003723	K14944
GFH17826	GO:0016787 GO:0005524 GO:0003677 GO:0003676	K10896
GFH17828	GO:0045454	
GFH17833	GO:0016021 GO:0004252	
GFH17841	GO:0042073	K19682
GFH17846	GO:0009523 GO:0009507 GO:0015979	K02721
GFH17853	GO:0005634 GO:0000808 GO:0006260	K02604
GFH17854	GO:0005634 GO:0000808 GO:0006260	
GFH17867	GO:0007165 GO:0004114	
GFH17869	GO:0006396 GO:0008173 GO:0003723	K03437
GFH17873	GO:0003676	K14785
GFH17877	GO:0005515	K16743
GFH17890	GO:0055114 GO:0008113	K07304
GFH17891	GO:0006464	
GFH17894	GO:0008168	
GFH17897	GO:0005839 GO:0051603 GO:0004298	
GFH17898	GO:0005737 GO:0006535 GO:0009001	
GFH17899	GO:0008270	
GFH17913	GO:0016020 GO:0055085 GO:0006811 GO:0005216	
GFH17918	GO:0006508 GO:0004222	
GFH17919	GO:0005515	
GFH17920	GO:0006508 GO:0004222	
GFH17930	GO:0005524 GO:0003676 GO:0016787 GO:0003677	K12614
GFH17931	GO:0006468 GO:0005524 GO:0004672 GO:0005515	K20715
GFH17934	GO:0006310 GO:0006281 GO:0005524 GO:0003910	K10747
GFH17939	GO:0016311 GO:0008138	K14819
GFH17943	GO:0006355	K11644
GFH17945	GO:0006269 GO:0003896	K02684
GFH17950	GO:0006355 GO:0003677	
GFH17951	GO:0006355 GO:0003677	
GFH17960	GO:0051287	
GFH17962	GO:0042025 GO:0000786 GO:0006334 GO:0003677	K11275
GFH17964	GO:0055114 GO:0009082 GO:0004455	K00053
GFH17966	GO:0042025 GO:0000786 GO:0006334 GO:0003677	K11275
GFH17968	GO:0000786 GO:0003677	
GFH17975	GO:0007165 GO:0005515	
GFH17980	GO:0006468 GO:0005524 GO:0004672	
GFH17988	GO:0015031	K03116
GFH17994	GO:0006750 GO:0005524 GO:0004363	
GFH17998	GO:0009086 GO:0008705 GO:0042558	K00548
GFH18001	GO:0006468 GO:0005524 GO:0004672	
GFH18004	GO:0055114 GO:0016491 GO:0016209	K03386
GFH18011	GO:0005515	
GFH18019	GO:0055114 GO:0033743	K07305
GFH18025	GO:0003676 GO:0016020 GO:0071586 GO:0004197	K12883
GFH18032	GO:0003676	
GFH18036	GO:0004523 GO:0003676	
GFH18038	GO:0007165 GO:0004114	
GFH18049	GO:0006096 GO:0004332	
GFH18050	GO:0006096 GO:0004332	
GFH18053	GO:0006355	
GFH18059	GO:0016624	
GFH18061	GO:0016020 GO:0055114 GO:0003885	
GFH18066	GO:0035556 GO:0009190	
GFH18068	GO:0008168	K07056
GFH18070	GO:0006464	K16602
GFH18077	GO:0016021 GO:0043085 GO:0016485	K06172
GFH18083	GO:2001070	
GFH18085	GO:0006355	
GFH18096	GO:0005515	
GFH18099	GO:0003676	K14838
GFH18104	GO:0010207	
GFH18106	GO:0007165 GO:0004114	K13293
GFH18113	GO:0005524	
GFH18117	GO:0055114 GO:0006260	
GFH18126	GO:0016746	K00655
GFH18138	GO:0009116	K00759
GFH18141	GO:0009116	K00760
GFH18144	GO:0008033	K00791
GFH18147	GO:0005515	
GFH18148	GO:0005515	K04097
GFH18164	GO:0016787	
GFH18168	GO:0016021	K17086
GFH18189	GO:0015031	K03116
GFH18192	GO:0003333	K03834
GFH18200	GO:0006508 GO:0004252	
GFH18202	GO:0003824	K01586
GFH18203	GO:0005507	K02258
GFH18205	GO:0016787	
GFH18214	GO:0005515	
GFH18220	GO:0030286 GO:0007017	K10412
GFH18227	GO:0035556 GO:0009190	
GFH18229	GO:0009052 GO:0004751	K01807
GFH18234	GO:0015969	K00951
GFH18238	GO:0016021 GO:0055085	
GFH18242	GO:0009411 GO:0006289 GO:0004519	K13281
GFH18243	GO:0005515	
GFH18256	GO:0016020 GO:0055114 GO:0017004	K06196
GFH18257	GO:0005515	
GFH18262	GO:0055114 GO:0016491	K00514
GFH18292	GO:0071949	
GFH18299	GO:0006468 GO:0005524 GO:0004672	
GFH18303	GO:0030170 GO:0008483	K00827
GFH18311	GO:0045454	
GFH18312	GO:0005515	
GFH18314	GO:0055114 GO:0016972	K17783
GFH18315	GO:0051536 GO:0009055	K02639
GFH18321	GO:0005524 GO:0004329	
GFH18322	GO:0035556 GO:0009190	
GFH18339	GO:0006418 GO:0005524 GO:0004812 GO:0000166	K01875
GFH18348	GO:0005634 GO:0006260	K10736
GFH18351	GO:0005783 GO:0055114 GO:0016671 GO:0003756	
GFH18356	GO:0008270	
GFH18360	GO:0005515	
GFH18363	GO:0016021 GO:0016765	K06125
GFH18364	GO:0032040	K14766
GFH18365	GO:0032040	
GFH18390	GO:0006265 GO:0005524 GO:0003918 GO:0003677	K03164
GFH18392	GO:0016020 GO:0007155 GO:0006508 GO:0004222	K13539
GFH18394	GO:0005509	
GFH18397	GO:0004866	
GFH18400	GO:0000413 GO:0003755	K10598
GFH18401	GO:0005634 GO:0006281 GO:0008081	K10862
GFH18403	GO:0016021 GO:0006621 GO:0046923	K10949
GFH18408	GO:0006468 GO:0005524 GO:0004672	
GFH18418	GO:0042651 GO:0009654 GO:0009523 GO:0015979	K03541
GFH18434	GO:0005515	
GFH18435	GO:0005515	
GFH18438	GO:0016787	K15889
GFH18440	GO:0005975 GO:0016857	K01783
GFH18442	GO:0005524 GO:0016887	
GFH18444	GO:0016021 GO:0006869 GO:0005319	K06316
GFH18447	GO:0046872	K18753
GFH18452	GO:0003824	K17499
GFH18475	GO:0005515	
GFH18481	GO:0016021 GO:0015689 GO:0015098 GO:0055085 GO:0022857	
GFH18485	GO:0006096 GO:0004618	
GFH18487	GO:0016787	K01823
GFH18488	GO:0006096 GO:0004618	K00927
GFH18492	GO:0016020	
GFH18496	GO:0006468 GO:0005524 GO:0004672	
GFH18497	GO:0006397	K13171
GFH18499	GO:0006265 GO:0005524 GO:0003918 GO:0003677	K02470
GFH18518	GO:0009058 GO:0016788	
GFH18526	GO:0004842	
GFH18528	GO:0005524	
GFH18539	GO:0000413 GO:0003755	
GFH18543	GO:0005525 GO:0003924	
GFH18548	GO:0019239	
GFH18555	GO:0035556 GO:0009190	K01768
GFH18559	GO:0005524 GO:0016887	K10408
GFH18566	GO:0005515	
GFH18570	GO:0005515	
GFH18571	GO:0005789 GO:0016758	
GFH18575	GO:0055114 GO:0016620	
GFH18576	GO:0055114 GO:0016620	
GFH18577	GO:0006096 GO:0004618	
GFH18579	GO:0006508 GO:0008234	
GFH18587	GO:0006420 GO:0005524 GO:0004814	
GFH18591	GO:0016272 GO:0006457 GO:0051082	K09548
GFH18593	GO:0005515	K00799
GFH18596	GO:0009058 GO:0003824	
GFH18599	GO:0009058 GO:0003824	
GFH18600	GO:0006629 GO:0055114 GO:0016717	K10256
GFH18608	GO:0006413 GO:0003743	K03113
GFH18609	GO:0008270	K17808
GFH18611	GO:0006511	
GFH18613	GO:0006468 GO:0005524 GO:0004672	
GFH18617	GO:0008270 GO:0008237	K08776
GFH18619	GO:0006457 GO:0051082 GO:0005524	K09487
GFH18620	GO:0006468 GO:0005524 GO:0004672	
GFH18625	GO:0009058 GO:0030170 GO:0006520 GO:0016829	K00654
GFH18635	GO:0016887 GO:0005524	K03235
GFH18636	GO:0016887 GO:0005524	
GFH18637	GO:0006364 GO:0005515	K14824
GFH18639	GO:0007018 GO:0008017 GO:0005524 GO:0003777	
GFH18642	GO:0005524	
GFH18643	GO:0005524	
GFH18646	GO:0016020 GO:0055085 GO:0022857	
GFH18661	GO:0006418 GO:0005524 GO:0004812 GO:0000166	K01874
GFH18663	GO:0032259 GO:0008168	
GFH18669	GO:0005515	
GFH18674	GO:0005515	K16547
GFH18694	GO:0016020	
GFH18695	GO:0006096 GO:0004618	K00927
GFH18697	GO:0017119 GO:0006886	K20294
GFH18701	GO:0006457	K04078
GFH18703	GO:0016020 GO:0015696 GO:0008519	
GFH18704	GO:0016020 GO:0015696 GO:0008519	
GFH18705	GO:0055114 GO:0046872 GO:0016491 GO:0051536 GO:0009055	
GFH18706	GO:0055114 GO:0016491	
GFH18707	GO:0055114 GO:0016491	
GFH18711	GO:0016021	
GFH18714	GO:0005730 GO:0006355 GO:0008134 GO:0003677	K02331
GFH18726	GO:0006508 GO:0004252	
GFH18733	GO:0016021 GO:0005787 GO:0006465 GO:0008233	K14536
GFH18735	GO:0000160 GO:0007165 GO:0000155	
GFH18736	GO:0005515	
GFH18742	GO:0000159 GO:0007165 GO:0019888	K11584
GFH18744	GO:0055114 GO:0046872 GO:0016491	K04035
GFH18756	GO:0006468 GO:0005524 GO:0004672	
GFH18757	GO:0006468 GO:0005524 GO:0004672	
GFH18759	GO:0009058 GO:0003824	
GFH18761	GO:0005515	
GFH18768	GO:0005515	K22184
GFH18773	GO:0005840 GO:0006412 GO:0003735	K02878
GFH18774	GO:0005515	K20792
GFH18778	GO:0016020 GO:0055085 GO:0022857	
GFH18779	GO:0006351	
GFH18786	GO:0045454 GO:0015035 GO:0009055	K07390
GFH18787	GO:0005667 GO:0006355 GO:0003700	K04683
GFH18789	GO:0007205 GO:0004143 GO:0016301	K00901
GFH18799	GO:0016020 GO:0055085 GO:0022857	
GFH18801	GO:0008270 GO:0008237	K01256
GFH18809	GO:0005524 GO:0003676	K18655
GFH18820	GO:0003779	K05765
GFH18833	GO:0035556 GO:0009190	
GFH18854	GO:0003676	
GFH18855	GO:0006366	
GFH18861	GO:0016020 GO:0055085 GO:0022857	
GFH18864	GO:2001070	
GFH18866	GO:0016020 GO:0009522 GO:0015979	K02698
GFH18882	GO:0015629 GO:0005885 GO:0034314 GO:0030041	K05755
GFH18884	GO:0034464	K16748
GFH18888	GO:0006468 GO:0005524 GO:0004672	
GFH18892	GO:0016020 GO:0009055 GO:0008137	K18160
GFH18901	GO:0005096	K12493
GFH18903	GO:0045454	K03671
GFH18904	GO:0005524 GO:0006310 GO:0006281 GO:0009378	
GFH18905	GO:0005524	
GFH18912	GO:0004781	
GFH18915	GO:0006468 GO:0005524 GO:0004672	K14498
GFH18918	GO:0005515	K11806
GFH18919	GO:0003824	
GFH18921	GO:0003755	
GFH18952	GO:0055085	
GFH18954	GO:0003676	K03248
GFH18969	GO:0000439 GO:0006289 GO:0001671	K03144
GFH18974	GO:0046872	
GFH18975	GO:0016020 GO:0016887 GO:0005524	K05681
GFH18978	GO:0006418 GO:0005524 GO:0004812 GO:0000166	K01875
GFH18983	GO:0006355 GO:0043565 GO:0008270	
GFH18985	GO:0016020 GO:0030001 GO:0046873	
GFH18986	GO:0016020 GO:0030001 GO:0046873	K21398
GFH18987	GO:0046912	K01647
GFH18988	GO:0005975 GO:0004553	
GFH18989	GO:0005975 GO:0004553	
GFH18991	GO:0016020 GO:0030244 GO:0016760	
GFH18994	GO:0035091	
GFH18995	GO:0046907	
GFH19002	GO:0006260 GO:0003677	K02328
GFH19003	GO:0005840 GO:0006412 GO:0003735	K02926
GFH19004	GO:0005524 GO:0006508 GO:0004222 GO:0016887	K08955
GFH19006	GO:0016021 GO:0000139 GO:0090481 GO:0015165	
GFH19008	GO:0016874	K02434
GFH19010	GO:0016884	
GFH19013	GO:0006468 GO:0005524 GO:0004672	
GFH19015	GO:0005840 GO:0006412 GO:0003735 GO:0003723	
GFH19022	GO:0004518	K10846
GFH19023	GO:0006281 GO:0004518	
GFH19024	GO:0005525	
GFH19025	GO:0003676	K13103
GFH19032	GO:0006468 GO:0005524 GO:0004672	
GFH19042	GO:0006464	
GFH19045	GO:0000049	
GFH19056	GO:0003676	K12890
GFH19058	GO:0005515	
GFH19060	GO:0005515	
GFH19072	GO:0006468 GO:0005524 GO:0004672	
GFH19088	GO:0003676	
GFH19096	GO:0005524 GO:0016887 GO:0006310 GO:0006281 GO:0009378	K03063
GFH19119	GO:0006508 GO:0004185	K09645
GFH19120	GO:0006508 GO:0004185	
GFH19121	GO:0042578	K21797
GFH19126	GO:0005524 GO:0070823 GO:0016575 GO:0016787 GO:0003677	K11654
GFH19137	GO:0005840 GO:0006412 GO:0003735	
GFH19139	GO:0055114 GO:0020037 GO:0016705 GO:0005506	
GFH19142	GO:0005975 GO:0016853	K01785
GFH19145	GO:0005634 GO:0003677	
GFH19150	GO:0005524 GO:0016887	K03695
GFH19152	GO:0005975 GO:0003824	K01214
GFH19154	GO:0055085 GO:0022857	K13783
GFH19157	GO:0004540 GO:0003723	
GFH19167	GO:0006468 GO:0004672 GO:0005524	
GFH19171	GO:0046983	
GFH19176	GO:0020037 GO:0009055	K00413
GFH19179	GO:0045048	K23387
GFH19180	GO:0005741 GO:0055085	K15040
GFH19189	GO:0032040 GO:0006364 GO:0005515	
GFH19192	GO:0003676	K10739
GFH19194	GO:0006388 GO:0000213	
GFH19209	GO:0005840 GO:0006412 GO:0003735 GO:0003723	
GFH19210	GO:0005524 GO:0003676 GO:0016787 GO:0003677	
GFH19214	GO:0007165 GO:0000155	
GFH19223	GO:0005509	
GFH19246	GO:0016887 GO:0005524	
