Gene ID	GO	KOG	ENZYME
ostta16g00440	GO:0008152 GO:0016597 GO:0003824 GO:0005975 GO:0043169 GO:0004556 GO:0005509	KOG0471	3.2.1.1
ostta16g00470	GO:0004364	KOG1422	2.5.1.18
ostta16g00480	GO:0000287 GO:0004743 GO:0006096 GO:0030955 GO:0003824	KOG2323	2.7.1.40
ostta16g00515	GO:0004518 GO:0005622 GO:0006281 GO:0000810 GO:0004787 GO:0008413 GO:0008758 GO:0008796 GO:0008828 GO:0016462 GO:0019176 GO:0019177 GO:0043141	KOG3005	3.6.1.-
ostta16g00520	GO:0008152 GO:0016624 GO:0004591	KOG0450	1.2.4.2
ostta16g00530	GO:0003735 GO:0005622 GO:0005840 GO:0006412	KOG0901	
ostta16g00545	GO:0006810	KOG0935	
ostta16g00550	GO:0000287 GO:0004743 GO:0006096 GO:0030955 GO:0003824	KOG2323	2.7.1.40
ostta16g00560	GO:0008839 GO:0009089 GO:0005737		
ostta16g00590	GO:0016491	KOG0029	
ostta16g00600	GO:0004672 GO:0005524 GO:0006468 GO:0004674 GO:0005488	KOG0597	
ostta16g00610	GO:0005634 GO:0006364 GO:0008168 GO:0000179 GO:0003880 GO:0008169 GO:0008170 GO:0008171 GO:0008172 GO:0008173 GO:0008174 GO:0008175 GO:0008276 GO:0008425 GO:0008649 GO:0008650 GO:0009008 GO:0009383 GO:0016205 GO:0016273 GO:0016274 GO:0016278 GO:0016279 GO:0016300 GO:0016423 GO:0016426 GO:0016427 GO:0016433 GO:0016434 GO:0016435 GO:0016436 GO:0018423 GO:0018707 GO:0019702 GO:0030792 GO:0043770 GO:0043776 GO:0043777 GO:0043780 GO:0043782 GO:0043791 GO:0043803 GO:0043827 GO:0043833 GO:0043834 GO:0043851 GO:0043852	KOG1098	2.1.1.-
ostta16g00640	GO:0005524 GO:0004140	KOG3220	2.7.1.24
ostta16g00650	GO:0009654 GO:0015979 GO:0016020		
ostta16g00670	GO:0004497 GO:0006725 GO:0008152 GO:0016491 GO:0009540	KOG2614	
ostta16g00710	GO:0003824 GO:0009058 GO:0030170 GO:0016769	KOG0257	
ostta16g00730	GO:0008080 GO:0008152		
ostta16g00765	GO:0006464	KOG0001	
ostta16g00770	GO:0003735 GO:0005622 GO:0005840 GO:0006412		
ostta16g00780	GO:0003676 GO:0005634	KOG1897	
ostta16g00820	GO:0005338 GO:0015780 GO:0016021 GO:0000139 GO:0005351 GO:0008643	KOG2234	
ostta16g00830	GO:0000166 GO:0017111 GO:0005524	KOG0733	3.4.24.-
ostta16g00870	GO:0005488 GO:0019135	KOG0567	1.14.99.29
ostta16g00880	GO:0003676	KOG0114	
ostta16g00910	GO:0003846	KOG0831	2.3.1.22
ostta16g00920	GO:0005509	KOG0034	
ostta16g00930	GO:0005740 GO:0007585		
ostta16g00960	GO:0004622 GO:0005789 GO:0046470 GO:0006629 GO:0008152	KOG2968	3.1.1.5
ostta16g00970	GO:0003676 GO:0008270 GO:0005622		
ostta16g00980	GO:0001522 GO:0003723 GO:0009982 GO:0042299 GO:0042300	KOG1919	5.4.99.-
ostta16g01010	GO:0009103 GO:0008690		2.7.7.38
ostta16g01040	GO:0004571 GO:0005509 GO:0016020	KOG2204	3.2.1.113
ostta16g01050	GO:0004672 GO:0005524 GO:0006468 GO:0004674	KOG0581	
ostta16g01060	GO:0000786 GO:0003677 GO:0005634 GO:0006334	KOG1756	
ostta16g01090	GO:0003677	KOG0048	
ostta16g01095	GO:0005524 GO:0016887 GO:0000166 GO:0017111	KOG0062	
ostta16g01100	GO:0008152 GO:0016491 GO:0050356	KOG0725	1.1.1.206
ostta16g01120	GO:0003824 GO:0005622 GO:0016070	KOG3102	
ostta16g01145	GO:0005524 GO:0016887 GO:0000166 GO:0017111	KOG0066	
ostta16g01150	GO:0003824 GO:0009058 GO:0004595	KOG3351	2.7.7.3
ostta16g01180	GO:0003676 GO:0008270 GO:0003723 GO:0005634	KOG2202	
ostta16g01200	GO:0005515 GO:0008270 GO:0003676 GO:0005524 GO:0008026 GO:0004003 GO:0005634 GO:0016818 GO:0006139 GO:0003677	KOG1132	
ostta16g01210	GO:0005634	KOG2150	
ostta16g01250	GO:0008152 GO:0016740 GO:0009058 GO:0016769 GO:0030170 GO:0004758 GO:0017059	KOG1357	2.3.1.50
ostta16g01255	GO:0005198		
ostta16g01260	GO:0016491	KOG0029	
ostta16g01270	GO:0004788 GO:0006772 GO:0005524 GO:0009229	KOG3153	2.7.6.2
ostta16g01280	GO:0005634	KOG3392	
ostta16g01290	GO:0016787 GO:0042781	KOG2121	
ostta16g01320	GO:0005488	KOG4155	
ostta16g01340	GO:0003677 GO:0000156 GO:0000160 GO:0006355	KOG1601	
ostta16g01350	GO:0003676		
ostta16g01370	GO:0003922 GO:0005524 GO:0006164 GO:0006177 GO:0004066 GO:0006529	KOG1622	6.3.5.2
ostta16g01390	GO:0005975 GO:0016868 GO:0004610	KOG2537	5.4.2.3
ostta16g01410	GO:0003735 GO:0005622 GO:0005840 GO:0006412	KOG1475	
ostta16g01440	GO:0004672 GO:0005524 GO:0006468	KOG1235	
ostta16g01450	GO:0009116 GO:0000287 GO:0004749 GO:0009165	KOG1448	2.7.6.1
ostta16g01460	GO:0031072	KOG0715	
ostta16g01470	GO:0047746		3.1.1.14
ostta16g01480	GO:0008152 GO:0008168 GO:0004164 GO:0017183	KOG3123	2.1.1.98
ostta16g01500	GO:0016773 GO:0004430	KOG0903	2.7.1.67
ostta16g01540	GO:0008152 GO:0008967 GO:0008138 GO:0008330 GO:0008579 GO:0016312 GO:0017017 GO:0017161 GO:0019178 GO:0019198 GO:0030351 GO:0030352 GO:0043726 GO:0043812 GO:0043813	KOG3109	3.1.3.-
ostta16g01550	GO:0009236 GO:0016829 GO:0046872		
ostta16g01560	GO:0009058 GO:0009011		2.4.1.21
ostta16g01580	GO:0008441	KOG3099	3.1.3.7
ostta16g01600	GO:0009103		
ostta16g01620	GO:0005509 GO:0009654 GO:0015979 GO:0019898		
ostta16g01640	GO:0005515	KOG0531	
ostta16g01670	GO:0003735 GO:0005622 GO:0005840 GO:0006412	KOG1732	
ostta16g01690	GO:0006098 GO:0017057 GO:0005975	KOG3147	3.1.1.31
ostta16g01710	GO:0005515 GO:0005488	KOG0167	
ostta16g01720	GO:0003735 GO:0005622 GO:0005840 GO:0006412	KOG3419	
ostta16g01730	GO:0003735 GO:0005622 GO:0005840 GO:0006412	KOG3486	
ostta16g01750	GO:0004518 GO:0006281 GO:0042578 GO:0043765	KOG2518	3.1.-.-
ostta16g01780	GO:0008652 GO:0033862		
ostta16g01790	GO:0005488 GO:0005743 GO:0006810	KOG0752	
ostta16g01795	GO:0004129 GO:0005740	KOG3469	
ostta16g01810	GO:0006505 GO:0006886 GO:0016788 GO:0031227		
ostta16g01820	GO:0031072 GO:0006457 GO:0051082	KOG0715	
ostta16g01850	GO:0016491 GO:0046914		
ostta16g01860	GO:0003677 GO:0003824		
ostta16g01890	GO:0005524 GO:0016301 GO:0016310 GO:0005737 GO:0008152 GO:0016773 GO:0009702	KOG0631	2.7.1.46
ostta16g01910	GO:0016114 GO:0050515 GO:0005524 GO:0016301 GO:0016310		
ostta16g01920	GO:0005509 GO:0009654 GO:0015979 GO:0019898		
ostta16g01940	GO:0005524 GO:0006298 GO:0030983	KOG0217	
ostta16g01950	GO:0004842 GO:0051438 GO:0051443 GO:0051444	KOG1426	6.3.2.19
ostta16g01960	GO:0016021 GO:0008158 GO:0016020	KOG1934	
ostta16g01970	GO:0004001	KOG2854	2.7.1.20
ostta16g01980	GO:0003700 GO:0005634 GO:0006355 GO:0008270 GO:0043565		
ostta16g02015	GO:0005524 GO:0006810 GO:0015662 GO:0016020 GO:0006812 GO:0005388	KOG0204	3.6.3.8
ostta16g02020	GO:0004578	KOG2941	2.4.1.142
ostta16g02030	GO:0004489 GO:0006555		
ostta16g02045	GO:0006284 GO:0003824 GO:0006281 GO:0003684 GO:0006289 GO:0008534	KOG2875	
ostta16g02070	GO:0005515 GO:0006886 GO:0016192	KOG2066	
ostta16g02075	GO:0018024	KOG1337	2.1.1.43
ostta16g02080	GO:0000287 GO:0016740 GO:0030976 GO:0003824 GO:0003984 GO:0009082 GO:0050660	KOG4166	
ostta16g02090	GO:0016021	KOG1944	
ostta16g02120	GO:0008270	KOG1225	
ostta16g02130	GO:0005216 GO:0006811 GO:0016020 GO:0007275	KOG1218	
ostta16g02140	GO:0003824 GO:0008152 GO:0031177 GO:0005488 GO:0050564	KOG1178	
ostta16g02150	GO:0005524 GO:0016301 GO:0016310 GO:0050521		
ostta16g02180	GO:0009055 GO:0051536 GO:0051537	KOG3309	
ostta16g02200	GO:0006470 GO:0008138 GO:0016311 GO:0016791	KOG1716	
ostta16g02230	GO:0005515 GO:0006886 GO:0016192 GO:0030131 GO:0008565 GO:0006810	KOG0938	
ostta16g02245	GO:0004298 GO:0005839 GO:0006511	KOG0177	3.4.25.1
ostta16g02250	GO:0004721 GO:0004723 GO:0004724 GO:0005963 GO:0008420 GO:0008597 GO:0017018 GO:0017020 GO:0017023	KOG2424	3.1.3.16
ostta16g02260	GO:0008152 GO:0016597		
ostta16g02270	GO:0016021	KOG2568	
ostta16g02280	GO:0008270	KOG1311	
ostta16g02300	GO:0005509 GO:0016020 GO:0030001 GO:0046873	KOG1558	
ostta16g02330	GO:0003676 GO:0005622 GO:0006139 GO:0008408 GO:0003723	KOG4373	
ostta16g02347	GO:0003676 GO:0004386 GO:0005524 GO:0008026	KOG0333	
ostta16g02370	GO:0003676 GO:0005488	KOG1525	
ostta16g02375	GO:0009982	KOG2553	5.4.99.12
ostta16g02390	GO:0003676 GO:0005634 GO:0008270	KOG2636	
ostta16g02400	GO:0004176 GO:0000151 GO:0004842 GO:0016567		
ostta16g02415	GO:0008152 GO:0008967 GO:0008138 GO:0008330 GO:0008579 GO:0016312 GO:0017017 GO:0017161 GO:0019178 GO:0019198 GO:0030351 GO:0030352 GO:0043726 GO:0043812 GO:0043813	KOG2914	3.1.3.-
ostta16g02420	GO:0016888	KOG3020	3.1.21.-
ostta16g02450	GO:0008152 GO:0016740	KOG1602	
ostta16g02480	GO:0009058 GO:0009011 GO:0009250		2.4.1.21
ostta16g02490	GO:0005634 GO:0005643 GO:0005737 GO:0006886 GO:0008565 GO:0005488	KOG1991	
ostta16g02510	GO:0000062	KOG0379	
ostta16g02530	GO:0006885 GO:0015299 GO:0016021	KOG3826	
ostta16g02540	GO:0007165 GO:0000155 GO:0000160 GO:0004672 GO:0005524 GO:0006468 GO:0004674 GO:0006355	KOG0610	
ostta16g02550	GO:0004842 GO:0051438 GO:0051443 GO:0051444	KOG1426	6.3.2.19
ostta16g02560	GO:0004055 GO:0005524 GO:0006526	KOG1706	6.3.4.5
ostta16g02580	GO:0020037 GO:0046914	KOG0537	
ostta16g02620	GO:0016020 GO:0030001 GO:0046873	KOG2662	
ostta16g02630	GO:0000907 GO:0018602 GO:0019798 GO:0043734	KOG3200	1.14.11.-
ostta16g02650	GO:0003676 GO:0008270		
ostta16g02675			
ostta16g02685	GO:0003677		
ostta16g02710	GO:0006508	KOG4266	
ostta17g00010	GO:0004222 GO:0005524 GO:0006508 GO:0000166 GO:0017111 GO:0016020 GO:0030163	KOG0734	3.4.24.-
ostta17g00020	GO:0003824 GO:0044237 GO:0050662 GO:0050378	KOG0747	5.1.3.6
ostta17g00030	GO:0016491 GO:0004517 GO:0006809 GO:0010181 GO:0051767	KOG1158	1.14.13.39
ostta17g00040			
ostta17g00050	GO:0006457 GO:0051082 GO:0005524	KOG0020	
ostta17g00065	GO:0016020 GO:0005484 GO:0006886 GO:0005515 GO:0016192 GO:0004595	KOG0810	2.7.7.3
ostta17g00067	GO:0005669 GO:0006352 GO:0003677	KOG3334	
ostta17g00070	GO:0016853 GO:0003755	KOG3259	5.2.1.8
ostta17g00090			
ostta17g00110	GO:0004222 GO:0006508		
ostta17g00120	GO:0016706 GO:0019538	KOG3710	
ostta17g00130	GO:0004853 GO:0006779	KOG2872	4.1.1.37
ostta17g00140	GO:0003677 GO:0004518 GO:0006289		
ostta17g00150	GO:0006457 GO:0003755	KOG0552	5.2.1.8
ostta17g00170	GO:0006855 GO:0015238 GO:0015297 GO:0016020	KOG1347	
ostta17g00200	GO:0006777	KOG3307	
ostta17g00210	GO:0001522 GO:0003723 GO:0004730 GO:0009982		
ostta17g00220	GO:0005515 GO:0008270		
ostta17g00250	GO:0006364 GO:0032040	KOG1539	
ostta17g00260	GO:0006457 GO:0003755	KOG0544	5.2.1.8
ostta17g00270	GO:0004003 GO:0005634 GO:0016818 GO:0003676 GO:0005524 GO:0006139 GO:0008026 GO:0003677	KOG1133	
ostta17g00290	GO:0015109 GO:0015703		
ostta17g00300	GO:0031072 GO:0019166	KOG0025	1.3.1.38
ostta17g00310	GO:0009055 GO:0051536 GO:0051537		
ostta17g00330	GO:0005086 GO:0005622 GO:0032012	KOG0929	
ostta17g00350	GO:0003677 GO:0005488 GO:0006355		
ostta17g00360	GO:0003735 GO:0005622 GO:0005840 GO:0006412	KOG4600	
ostta17g00390	GO:0001522 GO:0003723 GO:0009982	KOG1919	
ostta17g00410	GO:0008270 GO:0016787 GO:0003824 GO:0004132	KOG3127	3.5.4.12
ostta17g00430	GO:0008152 GO:0016624 GO:0003824	KOG0225	
ostta17g00450	GO:0003700 GO:0005634 GO:0006355 GO:0043565 GO:0003677	KOG0773	
ostta17g00480	GO:0005515 GO:0008270 GO:0004842 GO:0051438 GO:0051443 GO:0051444	KOG4628	6.3.2.19
ostta17g00510	GO:0030791		2.1.1.137
ostta17g00530	GO:0008270	KOG1311	
ostta17g00540	GO:0047453	KOG3974	4.2.1.93
ostta17g00550	GO:0005525	KOG1491	
ostta17g00560	GO:0004672 GO:0005524 GO:0006468 GO:0004674	KOG0032	
ostta17g00570	GO:0009522 GO:0015979 GO:0016020		
ostta17g00580	GO:0005515 GO:0008270 GO:0004842 GO:0051438 GO:0051443 GO:0051444	KOG4265	6.3.2.19
ostta17g00620	GO:0005634 GO:0030785	KOG1337	2.1.1.127
ostta17g00640	GO:0005622 GO:0042254	KOG0816	
ostta17g00650	GO:0006464 GO:0008474	KOG2541	3.1.2.22
ostta17g00680	GO:0001522 GO:0003723 GO:0009982 GO:0042299 GO:0042300	KOG1919	5.4.99.-
ostta17g00720	GO:0008152 GO:0016616 GO:0051287 GO:0048037 GO:0008873 GO:0008875	KOG0069	1.1.1.215
ostta17g00770	GO:0004672 GO:0005524 GO:0006468 GO:0004674	KOG0603	
ostta17g00780	GO:0005634	KOG1946	
ostta17g00790	GO:0047259		2.4.1.32
ostta17g00795	GO:0016020		
ostta17g00820	GO:0003735 GO:0005622 GO:0005840 GO:0006412	KOG3464	
ostta17g00830	GO:0005515		
ostta17g00840	GO:0016787	KOG4548	
ostta17g00910	GO:0005743 GO:0008565 GO:0015031	KOG4608	
ostta17g00940	GO:0016020	KOG1134	
ostta17g00970	GO:0009055 GO:0051536 GO:0016651	KOG3256	
ostta17g00980	GO:0005515 GO:0006886 GO:0016192 GO:0030117 GO:0006810	KOG0936	
ostta17g00990	GO:0004129 GO:0005739	KOG3057	
ostta17g01000	GO:0004408 GO:0005739	KOG3996	4.4.1.17
ostta17g01010	GO:0006098 GO:0017057 GO:0005975	KOG3147	3.1.1.31
ostta17g01030	GO:0003677		
ostta17g01035	GO:0005506 GO:0009055 GO:0020037		
ostta17g01080	GO:0000030 GO:0005783 GO:0016021	KOG2762	
ostta17g01100	GO:0008270 GO:0016491 GO:0045551	KOG0023	1.1.1.195
ostta17g01110	GO:0003676	KOG0123	
ostta17g01130	GO:0006470 GO:0008138 GO:0016311 GO:0016791	KOG1716	
ostta17g01150	GO:0008152 GO:0004366	KOG2898	2.3.1.15
ostta17g01160	GO:0006807 GO:0004088	KOG0370	6.3.5.5
ostta17g01200	GO:0005515 GO:0006886 GO:0016192 GO:0030131 GO:0008565 GO:0006810	KOG0937	
ostta17g01230	GO:0000156 GO:0000160 GO:0006355 GO:0005524 GO:0000155 GO:0007165 GO:0016020 GO:0016310 GO:0016772 GO:0004673 GO:0018106	KOG0519	
ostta17g01270	GO:0003735 GO:0005622 GO:0005840 GO:0006412	KOG0378	
ostta17g01280	GO:0005975 GO:0004801	KOG2772	2.2.1.2
ostta17g01290	GO:0047372	KOG1455	3.1.1.23
ostta17g01300	GO:0005515 GO:0003723		
ostta17g01330	GO:0031072		
ostta17g01340	GO:0006855 GO:0015238 GO:0015297 GO:0016020	KOG1347	
ostta17g01350	GO:0003735 GO:0005622 GO:0005840 GO:0006412 GO:0015935 GO:0003723	KOG0877	
ostta17g01360	GO:0005524	KOG3022	
ostta17g01370	GO:0005525 GO:0005622 GO:0006886 GO:0004842 GO:0051438 GO:0051443 GO:0051444	KOG0070	6.3.2.19
ostta17g01380	GO:0004672 GO:0005524 GO:0006468 GO:0004674	KOG1187	
ostta17g01390	GO:0006508	KOG0840	3.4.21.92
ostta17g01400	GO:0008299	KOG0776	
ostta17g01410	GO:0009058	KOG1111	
ostta17g01420	GO:0003847 GO:0008247 GO:0016042	KOG3847	3.1.1.47
ostta17g01430	GO:0004765 GO:0005524	KOG0692	2.7.1.71
ostta17g01450	GO:0004408 GO:0005739	KOG3996	4.4.1.17
ostta17g01500	GO:0006464 GO:0006511	KOG1872	3.4.19.12
ostta17g01510	GO:0005488	KOG2229	
ostta17g01520	GO:0031072	KOG0714	
ostta17g01550	GO:0003676 GO:0008168 GO:0032259	KOG2671	
ostta17g01610	GO:0003677 GO:0003918 GO:0005524 GO:0005694 GO:0006259 GO:0006265 GO:0003916 GO:0006268	KOG0355	5.99.1.3
ostta17g01650	GO:0005506 GO:0009055 GO:0020037	KOG3052	
ostta17g01660	GO:0005634 GO:0006355	KOG3149	
ostta17g01700	GO:0005515 GO:0008270		
ostta17g01710	GO:0003755 GO:0006457		
ostta17g01720	GO:0005634 GO:0008270	KOG4765	
ostta17g01730	GO:0000151 GO:0004842 GO:0016567 GO:0051438 GO:0051443 GO:0051444	KOG2042	6.3.2.19
ostta17g01750	GO:0003755 GO:0006457	KOG0879	5.2.1.8
ostta17g01760	GO:0003743 GO:0006413 GO:0006412	KOG1770	
ostta17g01780	GO:0005737 GO:0006535 GO:0009001 GO:0016740	KOG4750	2.3.1.30
ostta17g01800	GO:0008987 GO:0009435		
ostta17g01810	GO:0006457 GO:0003755	KOG0552	5.2.1.8
ostta17g01820	GO:0000166 GO:0017111 GO:0005524	KOG0733	3.4.24.-
ostta17g01830	GO:0003677 GO:0005524 GO:0003676 GO:0004386	KOG0385	3.6.4.-
ostta17g01860	GO:0004553 GO:0005975		
ostta17g01880	GO:0003824 GO:0047372	KOG1454	3.1.1.23
ostta17g01890	GO:0005515 GO:0008270	KOG0803	
ostta17g01910	GO:0006508 GO:0008233	KOG2194	
ostta17g01930	GO:0016491 GO:0016720		1.14.99.33
ostta17g01940	GO:0004672 GO:0005524 GO:0006468 GO:0004674 GO:0005488	KOG0198	
ostta17g01950	GO:0008610 GO:0008825	KOG1269	2.1.1.79
ostta17g01990	GO:0015031 GO:0016021	KOG3088	
ostta17g02000	GO:0005634 GO:0008270 GO:0018024	KOG4442	2.1.1.43
ostta17g02007	GO:0031072 GO:0003950	KOG4177	2.4.2.30
ostta17g02010	GO:0016491 GO:0004768	KOG1600	
ostta17g02020	GO:0003676 GO:0008168 GO:0032259	KOG3420	
ostta17g02030	GO:0004655	KOG0101	4.2.1.24
ostta17g02070	GO:0015031	KOG1656	
ostta17g02080	GO:0006629 GO:0008152	KOG2214	
ostta17g02090	GO:0044262 GO:0046912 GO:0004108	KOG2617	2.3.3.1
ostta17g02110	GO:0008124		4.2.1.96
ostta17g02120	GO:0016787 GO:0042781	KOG2121	
ostta17g02130	GO:0050236	KOG1575	1.1.1.65
ostta17g02140	GO:0005488		
ostta17g02160	GO:0003676 GO:0005524 GO:0008026 GO:0004386	KOG0331	
ostta17g02170	GO:0008683 GO:0009234 GO:0008909 GO:0009058 GO:0000287 GO:0016836 GO:0030976	KOG1223	
ostta17g02185	GO:0005488	KOG2734	
ostta17g02190	GO:0003676 GO:0004527 GO:0005622 GO:0000175 GO:0004534	KOG2044	3.1.13.-
ostta17g02200	GO:0001522 GO:0003723 GO:0004730 GO:0009982		
ostta17g02240	GO:0003735 GO:0006412 GO:0015934	KOG0846	
ostta17g02290	GO:0004751	KOG3075	5.3.1.6
ostta17g02305	GO:0046080 GO:0016787 GO:0004170	KOG3370	3.6.1.23
ostta17g02320	GO:0005524 GO:0016773 GO:0008152 GO:0016301 GO:0004849	KOG4203	2.7.1.48
ostta17g02325	GO:0004535	KOG0620	3.1.13.4
ostta17g02350	GO:0016491 GO:0010181 GO:0003973 GO:0008891 GO:0009339	KOG0538	1.1.3.15
ostta17g02370	GO:0003824 GO:0009058	KOG1471	
ostta17g02390	GO:0005198		
ostta18g00050	GO:0005634 GO:0030785	KOG1337	2.1.1.127
ostta18g00060	GO:0016209 GO:0016491 GO:0051920	KOG0855	
ostta18g00070	GO:0004478 GO:0048269 GO:0048270	KOG1430	2.5.1.6
ostta18g00120	GO:0004047 GO:0005737 GO:0006546	KOG2770	
ostta18g00170	GO:0003676 GO:0008270 GO:0003723	KOG1677	
ostta18g00180	GO:0003677	KOG2841	
ostta18g00200	GO:0016491 GO:0050660 GO:0004791 GO:0005737 GO:0019430	KOG0404	
ostta18g00210	GO:0005634 GO:0018024	KOG1082	2.1.1.43
ostta18g00250	GO:0004842 GO:0051438 GO:0051443 GO:0051444	KOG2106	6.3.2.19
ostta18g00260	GO:0003824 GO:0009058	KOG3033	
ostta18g00280	GO:0008176		2.1.1.33
ostta18g00290	GO:0000166 GO:0017111 GO:0005524	KOG1969	
ostta18g00300	GO:0008080 GO:0008152		
ostta18g00310	GO:0003723 GO:0005634 GO:0006396	KOG2590	
ostta18g00330	GO:0008152 GO:0016597		
ostta18g00360	GO:0008152 GO:0016597 GO:0015137 GO:0015746 GO:0016021 GO:0006813 GO:0008324	KOG1281	
ostta18g00370	GO:0004185 GO:0006508	KOG1282	3.4.16.-
ostta18g00400	GO:0003824 GO:0004756 GO:0005524	KOG3939	2.7.9.3
ostta18g00420	GO:0008152 GO:0008967	KOG3099	
ostta18g00430	GO:0003723	KOG1676	
ostta18g00480	GO:0000166 GO:0004826 GO:0005524 GO:0005737 GO:0006412 GO:0006432 GO:0003723 GO:0009328	KOG2472	6.1.1.20
ostta18g00520	GO:0005509		
ostta18g00550	GO:0003824 GO:0008152	KOG1529	
ostta18g00555	GO:0008270 GO:0016491 GO:0045551	KOG0023	1.1.1.195
ostta18g00560	GO:0016307 GO:0046488 GO:0016308	KOG0229	2.7.1.68
ostta18g00580	GO:0006464	KOG0010	
ostta18g00590	GO:0003735 GO:0005622 GO:0005840 GO:0006412 GO:0015934	KOG0846	
ostta18g00620	GO:0005215 GO:0006814 GO:0016020		
ostta18g00630	GO:0003735 GO:0005622 GO:0005840 GO:0006412 GO:0015934	KOG1711	
ostta18g00680	GO:0009982	KOG2553	5.4.99.12
ostta18g00690	GO:0005216 GO:0006811 GO:0016020	KOG2301	
ostta18g00710	GO:0005216 GO:0006811 GO:0016020	KOG2301	
ostta18g00720	GO:0005509	KOG0027	
ostta18g00730	GO:0004672 GO:0005524 GO:0006468 GO:0004674 GO:0050321	KOG1164	
ostta18g00750	GO:0005515 GO:0003723	KOG1676	
ostta18g00820	GO:0009055 GO:0051536		
ostta18g00830	GO:0004518 GO:0006281 GO:0008853	KOG1294	3.1.11.2
ostta18g00880	GO:0009058		
ostta18g00890	GO:0005488		
ostta18g00900	GO:0009058 GO:0016833	KOG1224	
ostta18g00920	GO:0019904	KOG0841	
ostta18g00930	GO:0004842 GO:0051438 GO:0051443 GO:0051444	KOG1426	6.3.2.19
ostta18g00940	GO:0004329 GO:0005524 GO:0009396	KOG4230	6.3.4.3
ostta18g00960	GO:0005488	KOG2171	
ostta18g01010	GO:0003824 GO:0008836 GO:0009089	KOG0622	4.1.1.20
ostta18g01030	GO:0005215 GO:0006810 GO:0030288		
ostta18g01040	GO:0003777 GO:0005524 GO:0005875 GO:0007018	KOG0246	
ostta18g01050	GO:0005515 GO:0008270	KOG4638	
ostta18g01060	GO:0003824 GO:0044237 GO:0050662	KOG1429	
ostta18g01080	GO:0005216 GO:0006811 GO:0016020	KOG1419	
ostta18g01090	GO:0008152	KOG2862	
ostta18g01110	GO:0016787 GO:0004721 GO:0004723 GO:0004724 GO:0005963 GO:0008420 GO:0008597 GO:0017018 GO:0017020 GO:0017023	KOG0373	3.1.3.16
ostta18g01140	GO:0004499 GO:0050660 GO:0050661	KOG1399	1.14.13.8
ostta18g01150	GO:0006508 GO:0004190	KOG1339	3.4.23.5
ostta18g01160	GO:0003723 GO:0006396 GO:0016779	KOG2159	
ostta18g01190	GO:0004402	KOG2747	2.3.1.48
ostta18g01200	GO:0004672 GO:0005524 GO:0006468 GO:0004674	KOG0192	
ostta18g01220	GO:0003677 GO:0003899 GO:0005634	KOG3233	
ostta18g01250	GO:0016491 GO:0004324 GO:0015039	KOG1158	1.18.1.2
ostta18g01280	GO:0005634	KOG0654	
ostta18g01290	GO:0016021		
ostta18g01310	GO:0005524 GO:0016887 GO:0000166 GO:0017111 GO:0008559	KOG0059	3.6.3.44
ostta18g01320	GO:0003824 GO:0004333	KOG1317	4.2.1.2
ostta18g01350	GO:0005488 GO:0005743 GO:0006810	KOG0767	
ostta18g01360	GO:0008152 GO:0008967 GO:0008138 GO:0008330 GO:0008579 GO:0016312 GO:0017017 GO:0017161 GO:0019178 GO:0019198 GO:0030351 GO:0030352 GO:0043726 GO:0043812 GO:0043813	KOG3109	3.1.3.-
ostta18g01380	GO:0000036 GO:0006633 GO:0031177	KOG1748	
ostta18g01390	GO:0016787	KOG0374	
ostta18g01410	GO:0003824	KOG3197	
ostta18g01420	GO:0006855 GO:0015238 GO:0015297 GO:0016020	KOG1347	
ostta18g01440	GO:0003676 GO:0003677 GO:0005634 GO:0006260	KOG0851	
ostta18g01450	GO:0003824		
ostta18g01480	GO:0005737 GO:0006914		
ostta18g01510	GO:0006824 GO:0009236 GO:0015087		
ostta18g01520	GO:0008152 GO:0008168	KOG3010	
ostta18g01550	GO:0006808 GO:0033728	KOG1203	
ostta18g01570	GO:0005634	KOG0653	
ostta18g01580	GO:0000166 GO:0017111	KOG2859	
ostta18g01600	GO:0047372	KOG1552	3.1.1.23
ostta18g01610	GO:0004392 GO:0006788	KOG4480	1.14.99.3
ostta18g01620	GO:0003676 GO:0004386 GO:0005524 GO:0008026	KOG0920	
ostta18g01640	GO:0005488 GO:0005743 GO:0006810	KOG0761	
ostta18g01660	GO:0000907 GO:0018602 GO:0019798 GO:0043734	KOG2130	1.14.11.-
ostta18g01680	GO:0005634	KOG3073	
ostta18g01690	GO:0003676 GO:0008168 GO:0032259		
ostta18g01700	GO:0031072		
ostta18g01720	GO:0004672 GO:0005524 GO:0006468 GO:0004674	KOG0667	
ostta18g01735	GO:0003735 GO:0005622 GO:0005840 GO:0006412		
ostta18g01750	GO:0009058 GO:0016769 GO:0030170	KOG0257	
ostta18g01760	GO:0003700 GO:0005634 GO:0006355 GO:0043565	KOG0490	
ostta18g01810	GO:0005515		
ostta18g01840	GO:0004622		3.1.1.5
ostta18g01860	GO:0004109 GO:0006779	KOG1518	1.3.3.3
ostta18g01870	GO:0019543 GO:0047547 GO:0019629 GO:0051537		4.2.1.79
ostta18g01880	GO:0009573 GO:0015977 GO:0016984		4.1.1.39
ostta18g01890	GO:0009573 GO:0015977 GO:0016984		4.1.1.39
ostta18g01910	GO:0010181		
ostta18g01930	GO:0020037 GO:0046914	KOG0537	
ostta18g01940	GO:0005093 GO:0015031	KOG1439	
ostta18g01947	GO:0006812 GO:0008324		
