Gene ID	GO	KO	KOG	ENZYME	PANTHER	PFAM
Cre06.g278136	GO:0008270 GO:0005515 GO:0046872	K15687	KOG1039		PTHR11224 PTHR11224:SF10	PF13639 PF00642
Cre06.g278139	GO:0005525	K07910	KOG0080		PTHR24073 PTHR24073:SF285	PF00025
Cre06.g278140	GO:0006468 GO:0004672		KOG0598	2.7.11.1	PTHR24362	PF07714
Cre06.g278142	GO:0051536 GO:0003824 GO:0051539 GO:0009451	K14441	KOG2492		PTHR11918 PTHR11918:SF57	PF04055 PF00919
Cre06.g278144	GO:0019898 GO:0015979 GO:0009654 GO:0009523 GO:0005509					PF01789
Cre06.g278148	GO:0051287	K18121	KOG0409		PTHR22981 PTHR22981:SF53	PF03807 PF14833
Cre06.g278159	GO:0008270 GO:0005622 GO:0005515				PTHR31319 PTHR31319:SF10	PF00643 PF06203
Cre06.g278163	GO:0030170 GO:0008483	K00818	KOG1401	2.6.1.11	PTHR11986 PTHR11986:SF79	PF00202
Cre06.g278168	GO:0005488				PTHR30535 PTHR30535:SF2	PF01497
Cre06.g278172	GO:0016192 GO:0016021	K08515	KOG0859		PTHR21136 PTHR21136:SF86	PF13774 PF00957
Cre06.g278175	GO:0005515	K14793	KOG0299		PTHR19865 PTHR19865:SF0	PF00400
Cre06.g278176	GO:0005515		KOG0315 KOG0645 KOG0295		PTHR22847 PTHR22847:SF500	PF00400
Cre06.g278177	GO:0006310 GO:0006281 GO:0003910 GO:0003677 GO:0005524		KOG0967	6.5.1.1	PTHR10459 PTHR10459:SF44	PF14555 PF07522 PF04679 PF04675 PF01068
Cre06.g278183	GO:0045454 GO:0015035 GO:0009055		KOG1752	1.11.1.15	PTHR23054 PTHR23054:SF14	PF00462 PF04784
Cre06.g278184	GO:0005515				PTHR26379 PTHR26379:SF144	PF00651
Cre06.g278185	GO:0055114 GO:0051287 GO:0016616 GO:0003979	K00012		1.1.1.22	PTHR11374 PTHR11374:SF3	PF00984 PF03720 PF03721
Cre06.g278186	GO:0007165 GO:0005515					PF13676
Cre06.g278187	GO:0008270	K15716		2.7.11.25	PTHR21540 PTHR21540:SF0	PF00569
Cre06.g278188	GO:0008137 GO:0005739 GO:0003954	K03963			PTHR20900 PTHR20900:SF0	PF05676
Cre06.g278197	GO:0008234 GO:0006508	K08596		3.4.22.68	PTHR12606 PTHR12606:SF28	PF02902
Cre06.g278200	GO:0005515				PTHR31319 PTHR31319:SF4	PF06203
Cre06.g278202	GO:0046854	K10047	KOG2951	3.1.3.93 3.1.3.25	PTHR20854 PTHR20854:SF4	PF00459
Cre06.g278210	GO:0071704 GO:0016868 GO:0005975	K01835		5.4.2.2	PTHR22573 PTHR22573:SF2	PF00408 PF02879 PF02880 PF02878
Cre06.g278213	GO:0016020 GO:0009765	K08910			PTHR21649	PF00504
Cre06.g278215	GO:0008152 GO:0003824		KOG1684	3.1.2.4	PTHR11941 PTHR11941:SF53	PF00378
Cre06.g278221	GO:0005992 GO:0003824	K16055		2.4.1.15 3.1.3.12	PTHR10788 PTHR10788:SF17	PF02358 PF00982
Cre06.g278222	GO:0005515	K14753	KOG0279		PTHR19868 PTHR19868:SF0	PF00400
Cre06.g278224	GO:0006412 GO:0005840 GO:0003735 GO:0019843	K02878			PTHR12220	PF00252
Cre06.g278226	GO:0055085 GO:0016020 GO:0006811 GO:0005216				PTHR31942 PTHR31942:SF1	PF00520
Cre06.g278229	GO:0005634 GO:0003677				PTHR31251 PTHR31251:SF1	PF03110
Cre06.g278230	GO:0006468 GO:0005524 GO:0004672		KOG0032 KOG0198	2.7.11.1	PTHR24349 PTHR24349:SF79	PF00069
Cre06.g278231	GO:0006468 GO:0004672	K08850	KOG0581 KOG0198	2.7.11.1	PTHR24349	PF07714
Cre06.g278234	GO:0005515				PTHR21715 PTHR21715:SF0	PF00397
Cre06.g278236	GO:0008168 GO:0008152			2.1.1.163	PTHR10108 PTHR10108:SF871	PF08241
Cre06.g278239	GO:0003676	K12890 character(0)	KOG0105		PTHR24012 PTHR24012:SF487	PF00076
Cre06.g278242	GO:0005739		KOG4100		PTHR13137 PTHR13137:SF6	PF13233
Cre06.g278243	GO:0055114 GO:0050660 GO:0016491			1.5.3.6	PTHR11748 PTHR11748:SF84	PF01565 PF01227
Cre06.g278244	GO:0009116			2.4.2.7		PF00156
Cre06.g278245	GO:0055114 GO:0051537 GO:0016491 GO:0010277			1.14.12.20	PTHR21266 PTHR21266:SF25	PF00355 PF08417
Cre06.g278249	GO:0030170 GO:0009058		KOG0259	2.6.1.83	PTHR11751 PTHR11751:SF33	PF00155
Cre06.g278250	GO:0070652 GO:0051225				PTHR16219 PTHR16219:SF1	PF14735
Cre06.g278254	GO:0006468 GO:0005524 GO:0004672	K08832		2.7.11.1	PTHR24055 PTHR24055:SF0	PF00069
Cre06.g278256	GO:0005515	K03038	KOG1556		PTHR10540 PTHR10540:SF7	PF01398 PF13012
Cre06.g278260	GO:0003824 GO:0006470 GO:0004722			3.1.3.16	PTHR13832	PF00481
Cre06.g278261	GO:0009058 GO:0003824		KOG3033		PTHR13774 PTHR13774:SF17	PF02567
Cre06.g278265	GO:0006468 GO:0004672		KOG0580	2.7.11.1	PTHR24349 PTHR24349:SF79	PF07714
Cre06.g278300	GO:0016020		KOG2952		PTHR10926 PTHR10926:SF0	PF03381
Cre06.g278350	GO:0055114 GO:0008977 GO:0006571 GO:0004665	K15227		1.3.1.78	PTHR11811 PTHR11811:SF36	PF02153
Cre06.g278800	GO:0016021	K13348	KOG1944		PTHR11266 PTHR11266:SF40	PF04117
Cre06.g279000	GO:0051603 GO:0005839 GO:0004298	K02738	KOG0174	3.4.25.1	PTHR11599 PTHR11599:SF4	PF00227
Cre06.g279050	GO:0006468 GO:0005524 GO:0004672			2.7.11.1	PTHR11584 PTHR11584:SF381	PF00069
Cre06.g279150	GO:0003676 GO:0006418 GO:0005524 GO:0004812 GO:0000166	K01876		6.1.1.12	PTHR22594 PTHR22594:SF33	PF01336 PF00152
Cre06.g279300	GO:0005515	K07047		2.7.11.1 2.7.10.2 2.7.10.1	PTHR22642 PTHR22642:SF2	PF12937
Cre06.g279400	GO:0006508 GO:0004185	K09645	KOG1282	3.4.16.5	PTHR11802 PTHR11802:SF72	PF00450
Cre06.g280050	GO:0004527 GO:0003676	K12618		2.7.11.1	PTHR12341 PTHR12341:SF7	PF03159
Cre06.g280100	GO:0016021	K08371			PTHR15422 PTHR15422:SF24	PF03188
Cre06.g280150	GO:0019898 GO:0015979 GO:0009654 GO:0009523 GO:0005509				PTHR31407 PTHR31407:SF14	PF01789
Cre06.g280200	GO:0016021 GO:0006355 GO:0005634				PTHR15141 PTHR15141:SF53	PF06881
Cre06.g280300	GO:0004842	K10589	KOG0940	6.3.2.19	PTHR11254 PTHR11254:SF324	PF00632
Cre06.g280350	GO:0005515		KOG1446 KOG0645 KOG4283 KOG0315 KOG0266		PTHR22844	PF00400
Cre06.g280420	GO:0016779			2.7.7.19	PTHR12271 PTHR12271:SF40	PF01909
Cre06.g280550	GO:0003676	K13107	KOG0107 KOG0114		PTHR23139 PTHR23139:SF67	PF00076
Cre06.g280850	GO:0051603 GO:0005839 GO:0004298	K02736	KOG0185	3.4.25.1	PTHR11599 PTHR11599:SF5	PF00227
Cre06.g280900	GO:0016021 GO:0006888 GO:0005801 GO:0000139	K08495	KOG3208		PTHR21094 PTHR21094:SF0	PF12352
Cre06.g280950	GO:0030955 GO:0006096 GO:0004743 GO:0000287	K00873	KOG2323	2.7.1.40	PTHR11817 PTHR11817:SF4	PF02887 PF00224
Cre06.g281000	GO:0005515				PTHR13271	PF00856
Cre06.g281050	GO:0035091	K17917	KOG2273		PTHR10555 PTHR10555:SF84	PF00787 PF09325
Cre06.g281100	GO:0006468 GO:0005524 GO:0004672		KOG1164	2.7.11.1	PTHR11909 PTHR11909:SF146	PF00069
Cre06.g281200	GO:0005515	K16743	KOG0165		PTHR11915 PTHR11915:SF303	PF00307 PF00612
Cre06.g281250	GO:0008168 GO:0008152			2.1.1.79	PTHR10742 PTHR10742:SF299	PF08241 PF13450
Cre06.g281350	GO:0005524 GO:0006508 GO:0004176 GO:0004252 GO:0030163	K08675		3.4.21.53	PTHR10046 PTHR10046:SF50	PF00004 PF02190 PF05362
Cre06.g281400	GO:0055085 GO:0016021 GO:0015299 GO:0006812		KOG4505		PTHR31382 PTHR31382:SF1	PF00999
Cre06.g281450	GO:0016020 GO:0005044			1.4.3.13	PTHR19331 PTHR19331:SF293	PF00530
Cre06.g281526	GO:0005515				PTHR15136	PF07647
Cre06.g282200	GO:0007034	K12194	KOG1656		PTHR22761	PF03357
Cre06.g282250	GO:0008080			2.3.1.48 2.3.1.88		PF00583
Cre06.g282450	GO:0055114 GO:0016491			1.14.11.2	PTHR10869 PTHR10869:SF91	PF13640
Cre06.g282500	GO:0006412 GO:0005840 GO:0003735	K02893	KOG1751		PTHR11620	PF00276 PF03939
Cre06.g282600	GO:0005524 GO:0003676	K14809		3.6.4.13	PTHR24031 PTHR24031:SF2	PF00270 PF13959 PF00271
Cre06.g282651	GO:0045454			1.6.5.4		PF00085
Cre06.g283050	GO:0016020 GO:0009765	K08907			PTHR21649 PTHR21649:SF7	PF00504
Cre06.g283200	GO:0005515			2.1.1.43	PTHR13271 PTHR13271:SF14	PF00856
Cre06.g283634	GO:0006355				PTHR14304 PTHR14304:SF11	PF14443
Cre06.g283750	GO:0016021 GO:0004659	K12501		2.5.1.117	PTHR11048 PTHR11048:SF24	PF01040
Cre06.g283950	GO:0016020 GO:0009765	K08912		1.10.3.9	PTHR21649 PTHR21649:SF8	PF00504
Cre06.g284050	GO:0006355	K11341			PTHR23195	PF03366
Cre06.g284100	GO:0016020 GO:0015696 GO:0008519 GO:0072488	K06580	KOG3796		PTHR11730 PTHR11730:SF60	PF00909
Cre06.g284150	GO:0016020 GO:0015696 GO:0008519 GO:0072488	K06580	KOG3796		PTHR11730 PTHR11730:SF60	PF00909
Cre06.g284200	GO:0016020 GO:0009765	K08912		1.10.3.9	PTHR21649 PTHR21649:SF8	PF00504
Cre06.g284250	GO:0016020 GO:0009765	K08912		1.10.3.9	PTHR21649 PTHR21649:SF8	PF00504
Cre06.g284350	GO:0005634	K18810			PTHR10177 PTHR10177:SF203	PF02984 PF00134
Cre06.g284650	GO:0004725 GO:0004721			3.1.3.16 3.1.3.48	PTHR23339 PTHR23339:SF71	PF05706
Cre06.g284700	GO:0030170 GO:0009058	K00814		2.6.1.2	PTHR11751 PTHR11751:SF29	PF00155
Cre06.g284800	GO:0055114 GO:0050660 GO:0017150 GO:0008033	K05541			PTHR11082 PTHR11082:SF25	PF01207
Cre06.g284900	GO:0006457 GO:0003755 GO:0000413	K01802 character(0)	KOG0880	5.2.1.8	PTHR11071	PF00160
Cre06.g285150	GO:0055114 GO:0020037 GO:0006979 GO:0004601	K00434		1.11.1.11	PTHR31356	PF00141
Cre06.g285200	GO:0016787	K18453		3.6.1.18 3.6.1.13	PTHR22769 PTHR22769:SF3	PF00293 PF14803
Cre06.g285250	GO:0016020 GO:0009765	K08912		1.10.3.9	PTHR21649 PTHR21649:SF8	PF00504
Cre06.g285300	GO:0055085 GO:0016021 GO:0022857	K08200	KOG0255		PTHR24064 PTHR24064:SF292	PF07690 PF00083
Cre06.g285401	GO:0003677				PTHR33175	PF00216
Cre06.g285550	GO:0006468 GO:0004672			2.7.12.1	PTHR23257 PTHR23257:SF394	PF07714
Cre06.g285650	GO:0006260 GO:0005664 GO:0003677				PTHR13394 PTHR13394:SF0	PF05460
Cre06.g286200	GO:0016021 GO:0016020				PTHR22911 PTHR22911:SF6	PF00892
Cre06.g286300	GO:0008168 GO:0008152				PTHR10108 PTHR10108:SF830	PF08241
Cre06.g286350	GO:0008168 GO:0008152				PTHR10108 PTHR10108:SF830	PF08241
Cre06.g286700	GO:0005515					PF00651
Cre06.g286750	GO:0003723 GO:0003729				PTHR17408	PF15247
Cre06.g286800	GO:0003723 GO:0003729	K18710			PTHR17408	PF15247
Cre06.g287150	GO:0005515				PTHR24365	PF13855
Cre06.g287350	GO:0003677					PF07460
Cre06.g287400	GO:0006468 GO:0005524 GO:0004672	K08824	KOG0593	2.7.11.22	PTHR24055 PTHR24055:SF137	PF00069
Cre06.g287450	GO:0006468 GO:0005524 GO:0004672	K08824	KOG0593	2.7.11.22	PTHR24055 PTHR24055:SF137	PF00069
Cre06.g287700	GO:0006468 GO:0004672		KOG1187	2.7.11.1 2.7.10.2	PTHR23257 PTHR23257:SF394	PF07714
Cre06.g287750	GO:0055114 GO:0016627 GO:0005737			1.3.1.14		PF01180
Cre06.g287950	GO:0005524	K10876 K10779		3.6.4.12	PTHR10799 PTHR10799:SF350	PF00271 PF00176
Cre06.g288050	GO:0008324 GO:0006812				PTHR41394 PTHR41394:SF2	PF01769
Cre06.g288100	GO:0008168 GO:0006139	K05925		2.1.1.62	PTHR12829 PTHR12829:SF1	PF05063
Cre06.g288400	GO:0006412 GO:0005840 GO:0003735		KOG0407		PTHR11759	PF00411
Cre06.g288450	GO:0008270 GO:0005515				PTHR14155 PTHR14155:SF102	PF13639
Cre06.g288650	GO:0006629				PTHR32100 PTHR32100:SF10	PF00487
Cre06.g288700	GO:0055114 GO:0050660 GO:0016491 GO:0003824	K18930	KOG1232		PTHR11748 PTHR11748:SF65	PF13183 PF01565 PF02913
Cre06.g288750	GO:0003676 GO:0006457 GO:0003755	K09564	KOG0114	5.2.1.8	PTHR11071 PTHR11071:SF274	PF00076
Cre06.g288908	GO:0006468 GO:0004672		KOG0032	2.7.11.1	PTHR24349 PTHR24349:SF79	PF07714
Cre06.g289150	GO:0055085 GO:0016021 GO:0008324 GO:0006812	K14696			PTHR13414	PF01545
Cre06.g289350	GO:0006415 GO:0003747 GO:0016149 GO:0005737				PTHR11075 PTHR11075:SF9	PF00472 PF03462
Cre06.g289400	GO:0007165 GO:0004114			3.1.4.17	PTHR11347	PF03924 PF00233
Cre06.g289550	GO:0006412 GO:0005840 GO:0005622 GO:0003735	K02912	KOG0878		PTHR23413	PF01655
Cre06.g289700	GO:0006888 GO:0005801		KOG3368		PTHR23249 PTHR23249:SF16	PF04099
Cre06.g289750	GO:0005634	K06627	KOG0656		PTHR10177 PTHR10177:SF203	PF02984 PF00134
Cre06.g289800	GO:0005509			2.3.1.67 2.3.1.23 2.3.1.51	PTHR10891	PF13202 PF13499 PF13833
Cre06.g289850	GO:0005975 GO:0004553 GO:0043169 GO:0003824	K00700		2.4.1.18	PTHR10357 PTHR10357:SF110	PF02922 PF00128 PF02806
Cre06.g289950	GO:0005524 GO:0003676	K12598		3.6.4.13		PF00271 PF00270 PF08148 PF13234
Cre06.g290100	GO:0005515 GO:0048193 GO:0016020	K08498	KOG3202		PTHR19957 PTHR19957:SF124	PF05739 PF09177
Cre06.g290150	GO:0042274				PTHR34544 PTHR34544:SF1	PF02576
Cre06.g290200	GO:0035556 GO:0016849 GO:0009190			4.6.1.2	PTHR11920	PF00211
Cre06.g290450	GO:0003676		KOG0144		PTHR24012 PTHR24012:SF359	PF00076
Cre06.g290500	GO:0005515 GO:0006468 GO:0005524 GO:0004672	K08333	KOG1240	2.7.11.1	PTHR17583	PF00400 PF00069
Cre06.g290950	GO:0006412	K02989	KOG3291		PTHR11205	PF00177
Cre06.g291150	GO:0005524 GO:0003676	K12823	KOG0331	3.6.4.13	PTHR24031	PF00271 PF00270
Cre06.g291400	GO:0005524					PF00288
Cre06.g291650	GO:0051536 GO:0009055				PTHR23426 PTHR23426:SF32	PF00111
Cre06.g291800	GO:0016021 GO:0004659	K06125	KOG1381	2.5.1.39	PTHR11048 PTHR11048:SF28	PF01040
Cre06.g291950	GO:0055085 GO:0046873 GO:0030001 GO:0016020		KOG2662		PTHR13890	PF01544
Cre06.g292000	GO:0006886 GO:0005622				PTHR13856	PF03127 PF00790
Cre06.g292350	GO:0055085 GO:0016020 GO:0006810 GO:0015171 GO:0003333		KOG1287		PTHR11785 PTHR11785:SF355	PF00324
Cre06.g292450	GO:0009982 GO:0009451 GO:0003723 GO:0001522		KOG2553	5.4.99.44	PTHR11142 PTHR11142:SF4	PF01416
Cre06.g292500	GO:0006457 GO:0003755 GO:0000413		c("KOG0881", "KOG0884") c("KOG0881", "KOG0880", "KOG0884") KOG0884	5.2.1.8	PTHR11071 PTHR11071:SF17	PF00160
Cre06.g292550	GO:0016787	K06269		3.1.3.16	PTHR11668 PTHR11668:SF280	PF16891 PF00149
Cre06.g292650	GO:0006351 GO:0005634 GO:0003677	K06236				PF08711
Cre06.g292700	GO:0006468 GO:0005524 GO:0004672	K14498	KOG0583	2.7.11.1	PTHR24343	PF00069
Cre06.g292750	GO:0008430					PF05694
Cre06.g292950	GO:0006260 GO:0005634	K03505			PTHR14303 PTHR14303:SF0	PF04081
Cre06.g293000	GO:0006269 GO:0003896	K02685	KOG2267		PTHR10537 PTHR10537:SF3	PF04104
Cre06.g293051	GO:0016020 GO:0015696 GO:0008519 GO:0072488	K03320	KOG0682		PTHR11730 PTHR11730:SF6	PF05021 PF00909
Cre06.g293100	GO:0048193 GO:0016020				PTHR19957 PTHR19957:SF124	PF09177
Cre06.g293250	GO:0030132 GO:0030130 GO:0016192 GO:0006886 GO:0005198 GO:0005096	K18272			PTHR15440 PTHR15440:SF0	PF01086 PF07986
Cre06.g293300	GO:0006468 GO:0005524 GO:0004672		KOG0581 KOG0198	2.7.11.25	PTHR23257 PTHR23257:SF394	PF00069
Cre06.g293582	GO:0006418 GO:0005524 GO:0004812 GO:0000166	K01869		6.1.1.4	PTHR11946 PTHR11946:SF51	PF09334 PF08264
Cre06.g293700	GO:0006412 GO:0003735	K02935	KOG1715		PTHR24089 PTHR24089:SF272	PF00542
Cre06.g293750	GO:0046872				PTHR23102	PF00642
Cre06.g293800	GO:0008484 GO:0008152			3.1.6.1	PTHR10342 PTHR10342:SF218	PF00884
Cre06.g293900	GO:0005515				PTHR23333 PTHR23333:SF4	PF00789 PF08059
Cre06.g293950	GO:0016740	K00600		2.1.2.1	PTHR11680	PF00464
Cre06.g294200	GO:0006281 GO:0006260 GO:0003911			6.5.1.2	PTHR23389 PTHR23389:SF9	PF12738 PF12826 PF03120 PF01653
Cre06.g294400	GO:0016485 GO:0016021	K06171	KOG2657		PTHR21092 PTHR21092:SF0	PF05450
Cre06.g294700	GO:0005515		KOG1003 KOG2685		PTHR18937	PF01477
Cre06.g294750	GO:0016021 GO:0004659	K04040		2.5.1.62	PTHR11048 PTHR11048:SF18	PF01040
Cre06.g294800	GO:0016021				PTHR13353 PTHR13353:SF7	PF01940
Cre06.g295050	GO:0005515					PF12937
Cre06.g295450	GO:0055114 GO:0051287 GO:0016616 GO:0008152	K15893	KOG0069	1.1.1.29	PTHR10996 PTHR10996:SF169	PF00389 PF02826
Cre06.g295600	GO:0008168 GO:0006139	K05925		2.1.1.62	PTHR12829 PTHR12829:SF2	PF05063
Cre06.g295700	GO:0006260 GO:0005524 GO:0003677	K02541		3.6.4.12	PTHR11630 PTHR11630:SF46	PF14551 PF00493
Cre06.g296100	GO:0003824			3.6.1.29		PF01663
Cre06.g296150	GO:0006281 GO:0003678 GO:0000723 GO:0005524 GO:0004386	K15255	KOG0987	3.6.4.12	PTHR23274	PF05970
Cre06.g296200	GO:0006468 GO:0004672	K13412	KOG0032	2.7.11.1	PTHR24349 PTHR24349:SF121	PF07714
Cre06.g296250	GO:0003676 GO:0006418 GO:0005524 GO:0004812 GO:0000166	K04567		6.1.1.6	PTHR22594 PTHR22594:SF4	PF01336 PF00152
Cre06.g296350	GO:0008234 GO:0006508			3.4.22.68	PTHR12606	PF02902
Cre06.g296400	GO:0055114 GO:0003995 GO:0050660 GO:0016627 GO:0008152	K00253		1.3.8.4	PTHR10909 PTHR10909:SF332	PF08028 PF02770 PF02771
Cre06.g296550	GO:0055114 GO:0050661 GO:0050660 GO:0004499	K00485	KOG1399	1.14.13.8	PTHR23023 PTHR23023:SF130	PF00743
Cre06.g296600	GO:0009231 GO:0004746	K00793	KOG3310	2.5.1.9	PTHR21098 PTHR21098:SF4	PF00677
Cre06.g296750	GO:0005525 GO:0051536 GO:0003824				PTHR22976 PTHR22976:SF28	PF01926 PF04055
Cre06.g296983	GO:0008641	K10685	KOG2013		PTHR10953 PTHR10953:SF5	PF10585 PF14732 PF00899
Cre06.g297016	GO:0016787 GO:0005524 GO:0003677	K10843		3.6.4.12	PTHR11274 PTHR11274:SF0	PF04851 PF13625 PF16203
Cre06.g297082	GO:0035556 GO:0016849 GO:0009190			c("2.7.11.1", "4.6.1.1") 4.6.1.1	PTHR27000 PTHR27000:SF160 PTHR11017 PTHR11017:SF145	PF00211 character(0)
Cre06.g297400	GO:0055114 GO:0016491 GO:0008270		KOG1198	1.3.1.74	PTHR11695 PTHR11695:SF294	PF08240 PF13602
Cre06.g297600	GO:0010181					PF01613
Cre06.g297650	GO:0003950	K10582	KOG0897	6.3.2.19	PTHR14453	PF00179 PF00644
Cre06.g297850	GO:0016887 GO:0005524 GO:0030286 GO:0007018 GO:0003777	K10408	KOG3595	3.6.4.2	PTHR10676	PF12780 PF12775 PF07728 PF12777 PF12781 PF12774 PF08393 PF03028
Cre06.g297900	GO:0016021	K13348	KOG1944		PTHR11266 PTHR11266:SF42	PF04117
Cre06.g297904	GO:0033699 GO:0006281 GO:0003677	K10863	KOG0562		PTHR12486 PTHR12486:SF4	PF16278 PF13671 PF11969
Cre06.g298100	GO:0006413 GO:0003743	K03113	KOG1770		PTHR10388 PTHR10388:SF4	PF01253
Cre06.g298350	GO:0005515		KOG2297		PTHR14208 PTHR14208:SF2	PF02020
Cre06.g298550	GO:0055114 GO:0050661 GO:0050660 GO:0004499	K00485		1.14.13.8	PTHR23023 PTHR23023:SF130	PF00743
Cre06.g298650	GO:0005524 GO:0003676	K03257		3.6.4.13	PTHR24031 PTHR24031:SF308	PF00271 PF00270
Cre06.g299000	GO:0005840		KOG1686		PTHR21349 PTHR21349:SF3	PF00829
Cre06.g299050	GO:0016747	K14457	KOG0831	2.3.1.20	PTHR12317 PTHR12317:SF32	PF03982
Cre06.g299200	GO:0005524				PTHR20953	PF00004
Cre06.g299300	GO:0003924 GO:0007017 GO:0005874 GO:0031122 GO:0007020 GO:0000930	K10389		2.4.2.1	PTHR11588 PTHR11588:SF7	PF03953 PF00091
Cre06.g299600	GO:0055085 GO:0046873 GO:0030001 GO:0016020	K14709	KOG1558		PTHR11040 PTHR11040:SF57	PF02535
Cre06.g299800	GO:0008152 GO:0003824	K01897	KOG1256	6.2.1.20	PTHR24096 PTHR24096:SF199	PF00501
Cre06.g299850	GO:0005515	K11426		2.1.1.43	PTHR12197 PTHR12197:SF138	PF00856
Cre06.g300250	GO:0006464	K16600		1.2.1.24	PTHR12241	PF03133
Cre06.g300450	GO:0005524				PTHR20953	PF00004
Cre06.g300500	GO:0035556 GO:0016849 GO:0009190			4.6.1.1	PTHR11347 PTHR11347:SF132	PF00211
Cre06.g300600	GO:0005634 GO:0003677				PTHR31251 PTHR31251:SF1	PF03110
Cre06.g300750	GO:0005681 GO:0000398	K12874			PTHR10887 PTHR10887:SF5	PF13087 PF13086 PF16399
Cre06.g300800	GO:0006412 GO:0005840 GO:0005622 GO:0003735	K02899	KOG4600		PTHR15893	PF01016
Cre06.g300850	GO:0005634				PTHR22715 PTHR22715:SF0	PF05965 PF05964
Cre06.g300900	GO:0016973 GO:0005643	K18723			PTHR12960 PTHR12960:SF0	PF07817
Cre06.g301000	GO:0006468 GO:0005524 GO:0004672		KOG0192	2.7.11.1	PTHR23257	PF00069
Cre06.g301050	GO:0005525 GO:0006886 GO:0005622	K07962	KOG0074		PTHR11711 PTHR11711:SF12	PF01926
Cre06.g301550	GO:0055085 GO:0016021		KOG1330		PTHR23505 PTHR23505:SF21	PF07690
Cre06.g301600	GO:0016020 GO:0005509 GO:0004571	K10085	KOG2429	3.2.1.113	PTHR11742 PTHR11742:SF25	PF02225 PF01532
Cre06.g301650	GO:0030170			4.4.1.11	PTHR11808 PTHR11808:SF41	PF06838
Cre06.g302050	GO:0016020 GO:0006075 GO:0003843 GO:0000148	K00706	KOG0916	2.4.1.34	PTHR12741 PTHR12741:SF7	PF02364
Cre06.g302200	GO:0005509		KOG0027			PF13202 PF14252
Cre06.g302300	GO:0003677					PF07460 character(0)
Cre06.g302600	GO:0006886					PF00790
Cre06.g302650	GO:0032259 GO:0008168 GO:0001510		KOG4589	2.1.1.166	PTHR10920	PF01728
Cre06.g302700	GO:0005515		KOG4308		PTHR24106	PF00560 PF13516
Cre06.g302750	GO:0005515	K13137	KOG0278		PTHR19877	PF00400
Cre06.g302800	GO:0006468 GO:0005524 GO:0004672	K08867	KOG0198 KOG0192	2.7.11.1	PTHR13902	PF00069
Cre06.g302900	GO:0005096				PTHR23180 PTHR23180:SF203	PF01412
Cre06.g303100	GO:0006468 GO:0005524 GO:0004672		KOG1853	2.7.11.17		PF00069
Cre06.g303150	GO:0006468 GO:0005524 GO:0004672			2.7.11.25	PTHR23257 PTHR23257:SF394	PF00069
Cre06.g303300	GO:0006457 GO:0003755			5.2.1.8	PTHR11071 PTHR11071:SF174	
Cre06.g303650	GO:0006413 GO:0003743	K15027	KOG2522		PTHR12217 PTHR12217:SF4	PF01253
Cre06.g303800	GO:0005515					PF00612
Cre06.g303900	GO:0016021	K07297	KOG0748		PTHR20855 PTHR20855:SF52	PF03006
Cre06.g304000	GO:0005524		KOG1002	3.6.4.12	PTHR10799 PTHR10799:SF580	PF00271 PF13920 PF00176
Cre06.g304050	GO:0006468 GO:0004672	K15710	KOG0198	2.7.11.1	PTHR24362	PF07714
Cre06.g304100	GO:0007010 GO:0003779 GO:0007015	K17261	KOG2675		PTHR10652 PTHR10652:SF0	PF08603 PF01213
Cre06.g304300	GO:0051603 GO:0005839 GO:0004298	K02725	KOG0863	3.4.25.1	PTHR11599 PTHR11599:SF12	PF00227
Cre06.g304350	GO:0005739 GO:0004129	K02267		1.9.3.1	PTHR11387	PF02297
Cre06.g304500	GO:0005515		KOG4214		PTHR24193	PF12796 PF00397
Cre06.g304650	GO:0016773 GO:0048015 GO:0046854 GO:0006661 GO:0004430	K00888		2.7.1.67	PTHR10048 PTHR10048:SF22	PF00454
Cre06.g304750	GO:0005096	K12486	KOG0703		PTHR23180	PF01412
Cre06.g305000	GO:0005515				PTHR22850 PTHR22850:SF87	PF00400
Cre06.g305251	GO:0005515		KOG0286 KOG0266		PTHR22847	PF00400
Cre06.g305500	GO:0008152 GO:0003824			3.5.1.110	PTHR11080 PTHR11080:SF19	PF00857
Cre06.g305600	GO:0055114 GO:0016491 GO:0008270		KOG0024		PTHR11695 PTHR11695:SF285	PF08240
Cre06.g305650	GO:0055114 GO:0010277 GO:0051537 GO:0016491			1.14.12.20	PTHR21266 PTHR21266:SF25	PF08417 PF00355
Cre06.g305750	GO:0005515				PTHR10774	PF00168
Cre06.g305850	GO:0008168 GO:0008152			3.4.24.71	PTHR12176 PTHR12176:SF28	PF08241
Cre06.g306050	GO:0006468 GO:0005524 GO:0004672			2.7.11.17		PF00069
Cre06.g306300	GO:0016851 GO:0015995 GO:0015979			6.6.1.1	PTHR32039 PTHR32039:SF9	PF01078
Cre06.g306350	GO:0051536 GO:0009055	K02639	KOG3309		PTHR19370 PTHR19370:SF110	PF00111
Cre06.g306400	GO:0030170 GO:0009058	K01762	KOG0256	4.4.1.14	PTHR11751 PTHR11751:SF388	PF00155
Cre06.g306550	GO:0033897 GO:0003723	K01166	KOG1642	3.1.27.1	PTHR11240	PF00445
Cre06.g306601	GO:0016833 GO:0009058	K01657	KOG1223	2.1.1.148 4.1.3.27	PTHR11236 PTHR11236:SF20	PF04715 PF00425
Cre06.g306650	GO:0006508 GO:0004222				PTHR22726 PTHR22726:SF1	PF01435
