Gene ID	GO	KO	KOG	ENZYME	PANTHER
Vocar.0003s0237	GO:0016020				PTHR13018 PTHR13018:SF5
Vocar.0003s0242	GO:0016757				
Vocar.0003s0243	GO:0016021 GO:0008146				
Vocar.0003s0244	GO:0008168 GO:0008152		KOG1271	3.4.24.71	PTHR12176 PTHR12176:SF30
Vocar.0003s0245	GO:0046872 GO:0016787 GO:0003676	K01173	KOG3721		PTHR13966
Vocar.0003s0247	GO:0043565 GO:0008270 GO:0006355 GO:0003700 GO:0003682				PTHR10071
Vocar.0003s0248	GO:0003682 GO:0043565 GO:0008270 GO:0006355 GO:0003700				PTHR10071
Vocar.0003s0250	GO:0016705 GO:0016117	K06443		5.5.1.19	PTHR39757 PTHR39757:SF1
Vocar.0003s0252	GO:0051087 GO:0001671				PTHR13009 PTHR13009:SF8
Vocar.0003s0253	GO:0055085 GO:0016020 GO:0006811 GO:0005216				PTHR10582
Vocar.0003s0255	GO:0008716 GO:0005737			6.3.2.4	PTHR23132 PTHR23132:SF9
Vocar.0003s0262	GO:0016884		KOG1212	3.5.1.54	PTHR11895 PTHR11895:SF24
Vocar.0003s0263	GO:0055085 GO:0016020 GO:0006810 GO:0005215				PTHR11819 PTHR11819:SF94
Vocar.0003s0264	GO:0055085 GO:0016020 GO:0006810 GO:0005215				PTHR11819 PTHR11819:SF94
Vocar.0003s0265	GO:0016491 GO:0008152		KOG1208	1.1.1.300	PTHR24320
Vocar.0003s0269	GO:0005515				
Vocar.0003s0271	GO:0016021 GO:0006813 GO:0005242		KOG3827		PTHR11767 PTHR11767:SF47
Vocar.0003s0272	GO:0005515 GO:0055085 GO:0016020 GO:0006811 GO:0005216		KOG0285 KOG0319 KOG0295		PTHR22847
Vocar.0003s0273	GO:0055085 GO:0016020				PTHR31323
Vocar.0003s0275	GO:0009982 GO:0009451 GO:0003723 GO:0001522	K06173	KOG4393	5.4.99.12	PTHR11142 PTHR11142:SF0
Vocar.0003s0276	GO:0016161 GO:0000272	K01177		3.2.1.2	PTHR31352
Vocar.0003s0278	GO:0008270 GO:0005515	K03358	KOG1493		PTHR11210
Vocar.0003s0285	GO:0006810 GO:0005215			4.6.1.1	PTHR12203 PTHR12203:SF13
Vocar.0003s0289	GO:0008236 GO:0006508			3.4.21.102	PTHR32060 PTHR32060:SF0
Vocar.0003s0290	GO:0046872	K10666	KOG0823		PTHR12313
Vocar.0003s0294	GO:0005515	K00799	KOG1695	2.5.1.18	PTHR11571 PTHR11571:SF118
Vocar.0003s0298	GO:0035556 GO:0016849 GO:0009190			4.6.1.2	PTHR11920
Vocar.0003s0300	GO:0035556 GO:0016849 GO:0009190			4.6.1.2	PTHR11920
Vocar.0003s0302	GO:0035556 GO:0016849 GO:0009190			4.6.1.2	PTHR11920
Vocar.0003s0317	GO:0034464	K16746			PTHR20870 PTHR20870:SF0
Vocar.0003s0331	GO:0005524	K18674	KOG0631		PTHR10457 PTHR10457:SF7
Vocar.0003s0337	GO:0035556 GO:0016849 GO:0009190			character(0) 4.6.1.2	character(0) PTHR11920
Vocar.0003s0338	GO:0016020		KOG1134		PTHR13018 PTHR13018:SF5
Vocar.0003s0340	GO:0070652 GO:0051225				PTHR16151
Vocar.0003s0341	GO:0003950	K00774		2.4.2.30 2.4.2.31	PTHR21328 PTHR21328:SF24
Vocar.0003s0345	GO:0005515				PTHR15537 PTHR15537:SF2
Vocar.0003s0349	GO:0006508 GO:0004252			2.7.11.1	PTHR10795 PTHR10795:SF403
Vocar.0003s0350	GO:0005515			2.1.1.43	PTHR22884
Vocar.0003s0351	GO:0055114 GO:0016491 GO:0016209	K07152	KOG2792		PTHR12151 PTHR12151:SF5
Vocar.0003s0352	GO:0006281			2.7.7.7	PTHR11076
Vocar.0003s0354	GO:0003676	K13091	KOG4206 KOG0114 KOG0124		PTHR24012 PTHR24012:SF388
Vocar.0003s0355	GO:0009072 GO:0004334 GO:0008152 GO:0003824	K01555	KOG2843	3.7.1.2	PTHR11820 PTHR11820:SF1
Vocar.0003s0359	GO:0055070 GO:0005507	K06201	KOG4013		PTHR12598 PTHR12598:SF0
Vocar.0003s0360	GO:0009396 GO:0005524 GO:0004326	K01930	KOG2525	6.3.2.17	PTHR11136
Vocar.0003s0364	GO:0004424 GO:0000105	K01693	KOG3143	4.2.1.19	PTHR23133 PTHR23133:SF4
Vocar.0003s0367	GO:0016020				PTHR36116 PTHR36116:SF1
Vocar.0003s0372	GO:0007076	K11491			PTHR14222 PTHR14222:SF1
Vocar.0003s0378	GO:0051536 GO:0009228	K03147		4.1.99.17	PTHR30557 PTHR30557:SF1
Vocar.0003s0386	GO:0008171				PTHR11746
Vocar.0003s0388	GO:0008270 GO:0003676				
Vocar.0003s0391	GO:0005975 GO:0004553	K01183	KOG2806	3.2.1.14	PTHR11177
Vocar.0003s0394	GO:0005515	K12175	KOG0686		PTHR14145 PTHR14145:SF2
Vocar.0003s0396	GO:0005515 GO:0008270 GO:0005524				PTHR10799 PTHR10799:SF573
Vocar.0003s0399	GO:0006468 GO:0005524 GO:0004672		KOG0198	2.7.11.25	PTHR24361 PTHR24361:SF417
Vocar.0003s0401	GO:0016531 GO:0006825 GO:0005758 GO:0005507	K02260			PTHR16719
Vocar.0003s0405	GO:0005515 GO:0008017 GO:0007018 GO:0005524 GO:0003777 GO:0005871	K10406	KOG0239	3.6.4.5	PTHR24115
Vocar.0003s0407	GO:0016020 GO:0016887 GO:0005524		KOG0061	3.6.3.19	PTHR19241
Vocar.0003s0408	GO:0016020 GO:0016887 GO:0005524		KOG0065	3.6.3.36	PTHR19241
Vocar.0003s0413	GO:0016567 GO:0004842 GO:0005634				PTHR22715 PTHR22715:SF0
Vocar.0003s0421	GO:0008173 GO:0006396 GO:0003723				
Vocar.0003s0423	GO:0007165 GO:0000155 GO:0000160		KOG0519	2.7.13.3	PTHR24423 PTHR24423:SF442
Vocar.0003s0424	GO:0016020				
Vocar.0003s0427	GO:0006486 GO:0003980	K11718			PTHR11226 PTHR11226:SF0
Vocar.0003s0428	GO:0008168 GO:0008152	K00586	KOG3123	2.1.1.98	PTHR10882 PTHR10882:SF0
Vocar.0003s0429	GO:0055114 GO:0020037 GO:0016705 GO:0005506		KOG0157	1.14.14.1	PTHR24305 PTHR24305:SF59
Vocar.0003s0432	GO:0055114 GO:0020037 GO:0006979 GO:0004601	K00434		1.11.1.11	PTHR31356
Vocar.0003s0434	GO:0006418 GO:0005524 GO:0004812 GO:0000166	K01880		6.1.1.14	PTHR10745 PTHR10745:SF0
Vocar.0003s0435	GO:0005634 GO:0003677				PTHR31251 PTHR31251:SF1
Vocar.0003s0437	GO:0006468 GO:0005524 GO:0004672	K02202	KOG0659	2.7.11.22	PTHR24056
Vocar.0003s0442	GO:0050662 GO:0003824	K07071	KOG3019	1.1.1.354	PTHR11092 PTHR11092:SF1
Vocar.0003s0445	GO:0006355			2.7.13.3	PTHR31600 PTHR31600:SF2
Vocar.0003s0447	GO:0055114 GO:0016627 GO:0003995	K00232		1.3.3.6	PTHR10909 PTHR10909:SF317
Vocar.0003s0452	GO:0055114 GO:0032542	K12260	KOG3388	1.8.98.2	PTHR21348 PTHR21348:SF2
Vocar.0003s0456	GO:0055114 GO:0016491	K17871	KOG2495	1.6.5.9	PTHR22912 PTHR22912:SF180
Vocar.0003s0460	GO:0055114 GO:0016491 GO:0006520	K00261	KOG2250	1.4.1.3	PTHR11606 PTHR11606:SF13
Vocar.0003s0461	GO:0006468 GO:0005524 GO:0004672		KOG0032	2.7.11.1	PTHR24349 PTHR24349:SF79
Vocar.0003s0462	GO:0008017 GO:0007018 GO:0005524 GO:0003777 GO:0005871	K11498		3.6.4.4	PTHR24115 PTHR24115:SF70
Vocar.0003s0463	GO:0030983 GO:0006298 GO:0005524	K08737			PTHR11361 PTHR11361:SF31
Vocar.0003s0475	GO:0006396 GO:0004526			3.1.26.5	PTHR22731 PTHR22731:SF3
Vocar.0003s0482	GO:0005524 GO:0003676	K14779	KOG0344	3.6.4.13	PTHR24031 PTHR24031:SF336
Vocar.0003s0485	GO:0016887 GO:0005524	K06185		3.6.1.3	PTHR19211 PTHR19211:SF15
Vocar.0003s0490	GO:0008452 GO:0006396	K14415		6.5.1.3	PTHR11118
Vocar.0003s0491	GO:0003723				
Vocar.0003s0492	GO:0055114 GO:0016627 GO:0006635 GO:0005777 GO:0003997 GO:0003995	K00232	KOG0135	1.3.3.6	PTHR10909 PTHR10909:SF317
Vocar.0003s0499	GO:0046872 GO:0000166	K05853		3.6.3.8	PTHR24093 PTHR24093:SF353
Vocar.0003s0508	GO:0008146			2.8.2.33	PTHR15723 PTHR15723:SF0
Vocar.0003s0510	GO:0055114 GO:0016491			1.7.99.1	PTHR30109 PTHR30109:SF0
Vocar.0003s0513	GO:0016301	K04715	KOG1115	2.7.1.138	PTHR12358 PTHR12358:SF6
Vocar.0003s0514	GO:0005515			2.1.1.259	PTHR13271 PTHR13271:SF11
Vocar.0003s0515	GO:0008173 GO:0006396 GO:0003723			2.1.1.200	PTHR12029
Vocar.0003s0516	GO:0046654 GO:0005737 GO:0003934	K01495	KOG2698	3.5.4.16	PTHR11109 PTHR11109:SF0
Vocar.0004s0008	GO:0055114 GO:0016491 GO:0008152	K00130	KOG2450	1.2.1.8	PTHR11699 PTHR11699:SF187
Vocar.0004s0015	GO:0008080			2.3.1.128	PTHR23091 PTHR23091:SF253
Vocar.0004s0016	GO:0055114 GO:0009089 GO:0008839	K00215		1.17.1.8	PTHR20836 PTHR20836:SF0
Vocar.0004s0017	GO:0003676	K11093	KOG0113		PTHR13952 PTHR13952:SF5
Vocar.0004s0019	GO:0055085 GO:0016021				PTHR23504 PTHR23504:SF1
Vocar.0004s0022	GO:0032259 GO:0008168				PTHR13600
Vocar.0004s0023	GO:0055085 GO:0016020 GO:0006811 GO:0005216		KOG0510		
Vocar.0004s0027	GO:0008146		KOG1427	2.8.2.33	PTHR15723 PTHR15723:SF0
Vocar.0004s0028	GO:0008146		KOG1427	2.8.2.33	PTHR15723 PTHR15723:SF0
Vocar.0004s0029	GO:0016788	K15363		3.1.4.1	PTHR15749 PTHR15749:SF4
Vocar.0004s0031	GO:0008146			2.8.2.33	PTHR15723 PTHR15723:SF0
Vocar.0004s0042	GO:0006468 GO:0004672		KOG0192	2.7.12.1	PTHR23257 PTHR23257:SF347
Vocar.0004s0044	GO:0055114 GO:0020037 GO:0016705 GO:0005506		KOG0157	1.14.14.1	PTHR24305
Vocar.0004s0045	GO:0003676	K14837			PTHR24012
Vocar.0004s0047	GO:0030976	K14759		5.4.4.2 2.2.1.9 4.2.99.20 4.2.1.113	PTHR18968 PTHR18968:SF114
Vocar.0004s0048	GO:0005525	K03977			PTHR11649 PTHR11649:SF60
Vocar.0004s0049	GO:0016887 GO:0005524				PTHR24220 PTHR24220:SF441
Vocar.0004s0050	GO:0005525				PTHR11649 PTHR11649:SF60
Vocar.0004s0052	GO:0016459 GO:0005524 GO:0003774 GO:0005515	K10357		3.6.4.1	PTHR13140 PTHR13140:SF304
Vocar.0004s0055	GO:0016787	K01515 character(0)		3.6.1.13 c("3.6.1.13", "3.6.1.58")	PTHR11839
Vocar.0004s0057	GO:0008017 GO:0007018 GO:0005524 GO:0003777 GO:0005871	K10406	KOG0246	3.6.4.5	PTHR24115
Vocar.0004s0058	GO:0008017 GO:0007018 GO:0005524 GO:0003777 GO:0005871	K10405	KOG0239	3.6.4.5	PTHR24115 PTHR24115:SF464
Vocar.0004s0060	GO:0045454 GO:0015035 GO:0006662	K03671	KOG0907	1.6.5.4	PTHR10438
Vocar.0004s0061	GO:0045454			5.3.4.1	PTHR18929 PTHR18929:SF87
Vocar.0004s0062	GO:0046872 GO:0000166 GO:0016021 GO:0015914 GO:0005524 GO:0004012 GO:0000287	K01530		3.6.3.1	PTHR24092 PTHR24092:SF55
Vocar.0004s0063	GO:0050662 GO:0003824	K06118	KOG1371	3.13.1.1	PTHR10366 PTHR10366:SF337
Vocar.0004s0065	GO:0006468 GO:0004672	K14498	KOG0583	2.7.11.1	PTHR24343 PTHR24343:SF167
Vocar.0004s0067	GO:0016787			3.1.4.46	
Vocar.0004s0074	GO:0006352 GO:0005634	K03134			PTHR21242 PTHR21242:SF0
Vocar.0004s0079	GO:0005524 GO:0003676		KOG0352	3.6.4.12	PTHR13710 PTHR13710:SF81
Vocar.0004s0080	GO:0003676				PTHR24012
Vocar.0004s0085	GO:0016020 GO:0007155	K12384	KOG3776		PTHR11923
Vocar.0004s0087	GO:0031204 GO:0008565	K09540	KOG0721		PTHR24075 PTHR24075:SF0
Vocar.0004s0092	GO:0006412 GO:0005840 GO:0003735	K02969	KOG0900		PTHR11700 PTHR11700:SF10
Vocar.0004s0093	GO:0006412 GO:0005840 GO:0003735	K02969 character(0)	KOG0900 character(0)		PTHR11700 PTHR11700:SF10
Vocar.0004s0096	GO:0016020		KOG2881		PTHR12608 PTHR12608:SF7
Vocar.0004s0097	GO:0006412 GO:0005840 GO:0003735 GO:0003723	K02988	KOG0877		PTHR13718
Vocar.0004s0100	GO:0008121 GO:0006122	K00416	KOG4763		PTHR15336
Vocar.0004s0102	GO:0006376 GO:0005685 GO:0003729		KOG0796		PTHR12375 PTHR12375:SF18
Vocar.0004s0103	GO:0006376 GO:0005685 GO:0003729		KOG0796		PTHR12375 PTHR12375:SF18
Vocar.0004s0104	GO:0015969			2.7.6.5	PTHR21262 PTHR21262:SF7
Vocar.0004s0107	GO:0006412 GO:0005840 GO:0005622 GO:0003735 GO:0008097	K02932 character(0)	KOG0875		PTHR23410
Vocar.0004s0109	GO:0045454 GO:0015035 GO:0006662	K03671	KOG0910	1.8.1.8	PTHR10438 PTHR10438:SF255
Vocar.0004s0112	GO:0051225 GO:0031023				
Vocar.0004s0114	GO:0046983				
Vocar.0004s0119	GO:0005524				PTHR32429 PTHR32429:SF11
Vocar.0004s0121	GO:0003676 GO:0006260 GO:0005634 GO:0003677	K07466			PTHR23273 PTHR23273:SF12
Vocar.0004s0122	GO:0055114 GO:0016491 GO:0008270		KOG1198	1.3.1.74	PTHR11695 PTHR11695:SF294
Vocar.0004s0127	GO:0006468 GO:0005524 GO:0004672		KOG0192	2.7.11.25	PTHR23257 PTHR23257:SF394
Vocar.0004s0129	GO:0005515	K00592	KOG1337	2.1.1.259	PTHR13271 PTHR13271:SF29
Vocar.0004s0131	GO:0019825				PTHR10681 PTHR10681:SF118
Vocar.0004s0132	GO:0019825				PTHR10681 PTHR10681:SF118
Vocar.0004s0133	GO:0006412 GO:0005840 GO:0005622 GO:0003735	K02915	KOG1790		PTHR10759 PTHR10759:SF0
Vocar.0004s0134	GO:0006468 GO:0005524 GO:0004672	K08829		2.7.11.22	PTHR24055 PTHR24055:SF194
Vocar.0004s0136	GO:0007018 GO:0005871 GO:0003777			3.6.4.4 character(0)	c("PTHR24115", "PTHR24115:SF0") character(0)
Vocar.0004s0137	GO:0005515	K19352			PTHR20837 PTHR20837:SF0
Vocar.0004s0139	GO:0007165 GO:0005515		KOG0265 KOG0295		PTHR22847
Vocar.0004s0143	GO:0055114				PTHR10157
Vocar.0004s0149	GO:0005515				
Vocar.0004s0151	GO:0008270 GO:0005515	K10144	KOG1940	6.3.2.19	PTHR21319
Vocar.0004s0158	GO:0016787			3.1.3.48	PTHR11668 PTHR11668:SF267
Vocar.0004s0159	GO:0005509		KOG0027	2.7.11.1	
Vocar.0004s0160	GO:0016787 GO:0005524 GO:0003677	K12812		3.6.4.13	PTHR24031 PTHR24031:SF246
Vocar.0004s0164	GO:0006508 GO:0005622 GO:0004177				PTHR11963 PTHR11963:SF13
Vocar.0004s0171	GO:0016310 GO:0016301 GO:0005524	K15535		2.7.9.5	PTHR22931 PTHR22931:SF2
Vocar.0004s0172	GO:0016887 GO:0005524 GO:0006508 GO:0004222	K03798			PTHR23076 PTHR23076:SF72
Vocar.0004s0173	GO:0005524				
Vocar.0004s0182	GO:0005515	K11433		2.1.1.43	PTHR22884
Vocar.0004s0183	GO:0009982 GO:0009451 GO:0003723 GO:0001522		KOG1919	5.4.99.28 3.5.4.26	PTHR11079 PTHR11079:SF55
Vocar.0004s0195	GO:0005515			2.1.1.43	PTHR22884 PTHR22884:SF281
Vocar.0004s0198	GO:0051536 GO:0009055	K02639			PTHR19370 PTHR19370:SF110
Vocar.0004s0200	GO:0008152 GO:0003824	K01900	KOG2799	6.2.1.5	PTHR11815 PTHR11815:SF1
Vocar.0004s0205	GO:0005515				PTHR23053 PTHR23053:SF2
Vocar.0004s0207	GO:0008081 GO:0006629 GO:0008889			3.1.4.46	PTHR23344 PTHR23344:SF7
Vocar.0004s0210	GO:0006412 GO:0005840 GO:0005622 GO:0003735	K02875	KOG3421		PTHR11127
Vocar.0004s0213	GO:0004523 GO:0003723	K10743	KOG2299	3.1.26.4	PTHR10954 PTHR10954:SF7
Vocar.0004s0214	GO:0051082 GO:0031072	K09503	KOG0712		PTHR24078 PTHR24078:SF210
Vocar.0004s0216	GO:0045454 GO:0015035 GO:0006662		KOG0907	1.8.1.8	PTHR10438 PTHR10438:SF272
Vocar.0004s0217	GO:0006412 GO:0005840 GO:0005622 GO:0003735	K02901	KOG3418		PTHR10497
Vocar.0004s0218	GO:0055114 GO:0045300 GO:0006631	K03921		1.14.19.2	PTHR31155 PTHR31155:SF9
Vocar.0004s0220	GO:0005515 GO:0006468 GO:0005524 GO:0004672	K13412	KOG0032	2.7.11.1	PTHR24349 PTHR24349:SF23
Vocar.0004s0224	GO:0009116	K00759	KOG1712	2.4.2.7	PTHR11776 PTHR11776:SF8
Vocar.0004s0225	GO:0016787 GO:0005524 GO:0003677 GO:0005634 GO:0016818 GO:0008026 GO:0006139 GO:0003676	K10844		3.6.4.12	PTHR11472 PTHR11472:SF1
Vocar.0004s0227	GO:0006260 GO:0003896				PTHR31399 PTHR31399:SF0
Vocar.0004s0230	GO:0019773 GO:0006511 GO:0004175 GO:0051603 GO:0005839 GO:0004298	K02730	KOG0182	3.4.25.1	PTHR11599 PTHR11599:SF11
Vocar.0004s0231	GO:0016567 GO:0004842			6.3.2.19 character(0)	PTHR22849 character(0)
Vocar.0004s0235	GO:0006629				PTHR36459
Vocar.0004s0237	GO:0006412	K02992			PTHR11205
Vocar.0004s0239	GO:0006468 GO:0004672	K03097		2.7.11.1	PTHR24054
Vocar.0004s0240	GO:0055114 GO:0016491	K00234		1.3.5.1	PTHR11632 PTHR11632:SF54
Vocar.0004s0251	GO:0005515		KOG0617		PTHR23155
Vocar.0004s0259	GO:0006355 GO:0003700				PTHR31677 PTHR31677:SF17
Vocar.0004s0260	GO:0016021 GO:0008233 GO:0006465 GO:0005787	K12948	KOG3372	3.4.21.89	PTHR12804
Vocar.0004s0261	GO:0006396 GO:0005622	K12869			PTHR11246 PTHR11246:SF14
Vocar.0004s0262	GO:0008270				
Vocar.0004s0263	GO:0016887 GO:0005524 GO:0016020		KOG0065		PTHR19241
Vocar.0004s0264	GO:0006468 GO:0005524 GO:0004672		KOG0198	2.7.12.1	PTHR23257
Vocar.0004s0265	GO:0006810 GO:0005643	K14309	KOG2168		PTHR11225
Vocar.0004s0268	GO:0008270				
Vocar.0004s0269	GO:0055114 GO:0016491		KOG0029	1.3.5.5	PTHR10742 PTHR10742:SF285
Vocar.0004s0271	GO:0050662 GO:0003824				PTHR10491 PTHR10491:SF7
Vocar.0004s0279	GO:0016888		KOG3020		PTHR10060 PTHR10060:SF24
Vocar.0004s0281	GO:0008138 GO:0006470	K14165		3.1.3.16 3.1.3.48	PTHR10159
Vocar.0004s0283	GO:0008033	K00791		2.5.1.75	PTHR11088 PTHR11088:SF31
Vocar.0004s0289	GO:0008270 GO:0036459 GO:0016579	K11836		3.4.19.12	PTHR24006 PTHR24006:SF449
Vocar.0004s0295	GO:0004045	K01056	KOG2255	3.1.1.29	PTHR17224
Vocar.0004s0297	GO:0008080		KOG4144	2.3.1.87	PTHR10908
Vocar.0004s0298	GO:0051205 GO:0016021	K03217			PTHR12428 PTHR12428:SF19
Vocar.0004s0303	GO:0006468 GO:0005524 GO:0004672			2.7.11.1	
Vocar.0004s0309	GO:0006629 GO:0004806	K14674	KOG2214	3.1.1.3	PTHR14226 PTHR14226:SF30
Vocar.0004s0311	GO:0016746 GO:0008152			2.3.1.8	PTHR23406 PTHR23406:SF3
Vocar.0004s0313	GO:0046872	K06664	KOG2879		
Vocar.0004s0314	GO:0005975 GO:0004553 GO:0003824			3.2.1.68	PTHR10357 PTHR10357:SF115
Vocar.0004s0317	GO:0006464	K16603		1.2.1.24	PTHR12241 PTHR12241:SF39
Vocar.0004s0320	GO:0055085 GO:0016020 GO:0015297 GO:0015238 GO:0006855	K03327	KOG1347		PTHR11206
Vocar.0004s0321	GO:0055085 GO:0016020 GO:0006811 GO:0005216		KOG2301		PTHR10037
Vocar.0004s0327	GO:0055114 GO:0032542	K12260		1.8.98.2	PTHR21348
Vocar.0004s0333	GO:0042398 GO:0004357	K01919		6.3.2.2	PTHR34378 PTHR34378:SF1
Vocar.0004s0337	GO:0009378 GO:0006310 GO:0006281	K12196		3.6.4.6	PTHR23074 PTHR23074:SF93
Vocar.0004s0338	GO:0051382 GO:0019237 GO:0000776				PTHR16684
Vocar.0004s0343	GO:0016747	K14457	KOG0831	2.3.1.20	PTHR12317 PTHR12317:SF32
Vocar.0004s0344	GO:0016887 GO:0005524	K03798			PTHR23076 PTHR23076:SF70
Vocar.0004s0345	GO:0016884		KOG1211	3.5.1.99	PTHR11895 PTHR11895:SF44
Vocar.0004s0350	GO:0051082 GO:0006950 GO:0006457 GO:0005524	K09487			PTHR11528 PTHR11528:SF45
Vocar.0004s0351	GO:0016787				PTHR35769 PTHR35769:SF2
Vocar.0004s0354	GO:0055085 GO:0016020 GO:0006821 GO:0005247	K05016	KOG0474		PTHR11689 PTHR11689:SF94
Vocar.0004s0355	GO:0003676		KOG4207		PTHR24012
Vocar.0004s0357	GO:0005515 GO:0003723	K14327			PTHR12839
Vocar.0004s0359	GO:0005975			2.2.1.2	PTHR10683 PTHR10683:SF2
Vocar.0004s0360	GO:0006468 GO:0005524 GO:0004672	K11228	KOG0198	2.7.11.25	PTHR24361 PTHR24361:SF315
Vocar.0004s0379	GO:0005634		KOG2318		PTHR12202 PTHR12202:SF0
Vocar.0004s0385	GO:0008168 GO:0006139			2.1.1.62	
Vocar.0004s0388	GO:0015450 GO:0006886 GO:0005744	K17795	KOG1652		PTHR10485 PTHR10485:SF0
Vocar.0004s0391	GO:0005515		KOG0647 KOG2096		PTHR13720 PTHR13720:SF14
Vocar.0004s0393	GO:0019901 GO:0006355 GO:0000079		KOG0834		PTHR10026 PTHR10026:SF51
Vocar.0004s0402	GO:0055085 GO:0016020 GO:0006811 GO:0005216 GO:0070588 GO:0005262 GO:0034704				PTHR10117 PTHR10117:SF46
Vocar.0004s0404	GO:0055114 GO:0016616 GO:0051287 GO:0000287	K00030	KOG0784	1.1.1.41	PTHR11835 PTHR11835:SF42
Vocar.0004s0407	GO:0008270 GO:0005515		KOG2930		
Vocar.0004s0408	GO:0046854	K01092		3.1.3.25	PTHR20854 PTHR20854:SF17
Vocar.0004s0409	GO:0003824 GO:0008484 GO:0008152		KOG3867 character(0)	3.1.6.1	PTHR10342 PTHR10342:SF218
Vocar.0004s0410	GO:0006810 GO:0005215			4.6.1.1	PTHR12203 PTHR12203:SF13
Vocar.0004s0413	GO:0009982 GO:0009451 GO:0003723 GO:0001522		KOG2553	5.4.99.45	PTHR11142 PTHR11142:SF5
Vocar.0004s0414	GO:0005515				
Vocar.0004s0417	GO:0055114 GO:0051287		KOG0069	1.1.1.79 1.1.1.81	PTHR10996 PTHR10996:SF114
Vocar.0004s0424	GO:0042147	K17600			PTHR12965 PTHR12965:SF0
Vocar.0004s0429	GO:0051536 GO:0003824 GO:0008173 GO:0006364 GO:0005737	K06941		2.1.1.192	PTHR30544 PTHR30544:SF3
Vocar.0004s0431	GO:0051276 GO:0005694 GO:0005524 GO:0005515 GO:0007076 GO:0000796	K06674			PTHR18937 PTHR18937:SF9
Vocar.0004s0432	GO:0005515 GO:0006629				PTHR21493 PTHR21493:SF119
Vocar.0004s0438	GO:0006810 GO:0005643	K14297			PTHR23198
Vocar.0004s0440	GO:0006351 GO:0003899	K03004			PTHR12709 PTHR12709:SF5
Vocar.0004s0441	GO:0017119 GO:0006886		KOG4182		PTHR21443
Vocar.0004s0442	GO:0005524	K14439	KOG1002	3.6.4.12	PTHR10799 PTHR10799:SF689
Vocar.0004s0443	GO:0016742 GO:0009058	K00604	KOG3082	2.1.2.9	PTHR11138 PTHR11138:SF3
Vocar.0004s0444	GO:0004867				PTHR10083
Vocar.0004s0445	GO:0055114 GO:0020037 GO:0006979 GO:0004601	K00434		1.11.1.11	PTHR31356 PTHR31356:SF1
Vocar.0004s0446	GO:0000049 GO:0006418 GO:0005524 GO:0004812 GO:0000166	K01874		6.1.1.10	PTHR11946 PTHR11946:SF86
Vocar.0004s0447	GO:0016020	K17081	KOG3090		PTHR23222 PTHR23222:SF1
Vocar.0004s0456	GO:0016491		KOG0541	1.11.1.15	PTHR10430 PTHR10430:SF19
Vocar.0004s0459	GO:0016020				character(0) PTHR33219
Vocar.0004s0460	GO:0008152 GO:0003824	K00615		2.2.1.1	PTHR11624 PTHR11624:SF81
Vocar.0004s0461	GO:0016758 GO:0008152			2.4.1.17	PTHR11926 PTHR11926:SF348
Vocar.0004s0466	GO:0008173 GO:0006396 GO:0003723				
Vocar.0004s0469	GO:0016021 GO:0006810	K15277	KOG1582		PTHR10778 PTHR10778:SF8
Vocar.0004s0472	GO:0008152 GO:0003824	K00826	KOG0975	2.6.1.88 2.6.1.42	PTHR11825
Vocar.0004s0473	GO:0008152 GO:0003824		KOG4003	character(0) 3.5.1.19	PTHR11080 PTHR11080:SF2
Vocar.0004s0475	GO:0016787				PTHR12992
Vocar.0004s0477	GO:0016020 GO:0009765	K08913			PTHR21649 PTHR21649:SF8
Vocar.0004s0479	GO:0055114 GO:0016491	K00472		1.14.11.2	PTHR10869 PTHR10869:SF71
Vocar.0004s0481	GO:0006468 GO:0005524 GO:0004672		KOG0192	2.7.10.2	PTHR23257
Vocar.0004s0484	GO:0006284	K03575		4.2.99.18	PTHR10359
Vocar.0004s0485	GO:0005515				
Vocar.0004s0486	GO:0050999	K13125	KOG3039		PTHR13063 PTHR13063:SF10
Vocar.0004s0487	GO:0005524	K00872	KOG1537	2.7.1.39	PTHR20861 PTHR20861:SF1
Vocar.0004s0489	GO:0010038	K03926			PTHR23419 PTHR23419:SF0
Vocar.0004s0490	GO:0010038				PTHR23419 PTHR23419:SF0
Vocar.0004s0491	GO:0036459 GO:0016579		KOG1873	3.4.19.12	PTHR24006
Vocar.0004s0494	GO:0016021 GO:0006810 GO:0005337	K15014	KOG1479		PTHR10332
Vocar.0004s0496	GO:0006418 GO:0005524 GO:0004812 GO:0000166 GO:0006434 GO:0005737 GO:0004828	K01875	KOG2509	6.1.1.11	PTHR11778 PTHR11778:SF0
Vocar.0004s0497	GO:0016020 GO:0015979 GO:0009523				PTHR34455
Vocar.0004s0498	GO:0055114 GO:0016627 GO:0016021 GO:0006784	K02259	KOG2725		PTHR23289
Vocar.0004s0500	GO:0042651 GO:0015979 GO:0009522 GO:0005516	character(0) K02701			PTHR36814 PTHR36814:SF1
Vocar.0004s0501	GO:0005515 GO:0071949	K09838	KOG2614	1.14.13.90	PTHR13789 PTHR13789:SF245
Vocar.0004s0506	GO:0030145 GO:0004177	K14213	KOG2737	3.4.13.9	PTHR10804 PTHR10804:SF100
Vocar.0004s0508	GO:0008168 GO:0008152	K03183	KOG1540		PTHR10108 PTHR10108:SF711
