Gene ID	GO	KO	KOG	ENZYME	PANTHER
Dusal.0281s00004	GO:0003676	K12741	KOG0131		PTHR24012 PTHR24012:SF489
Dusal.0281s00012	GO:0045095				
Dusal.0281s00013	GO:0009982 GO:0009451 GO:0003723 GO:0001522	K06176		5.4.99.27	PTHR13326
Dusal.0281s00019	GO:0055085 GO:0016020 GO:0006810 GO:0005215 GO:0006863 GO:0005345				PTHR11119 PTHR11119:SF9
Dusal.0282s00005	GO:0005515	K17618 character(0)		3.1.3.16	PTHR32054 PTHR32054:SF0
Dusal.0282s00008	GO:0006464			1.2.1.24	PTHR12241
Dusal.0282s00017	GO:0033925 GO:0005737	K01227		3.2.1.96	PTHR13246 PTHR13246:SF1
Dusal.0282s00018	GO:0016021 GO:0004659	K04040		2.5.1.62	PTHR11048 PTHR11048:SF18
Dusal.0282s00019	GO:0008233 GO:0006508				
Dusal.0283s00008	GO:0006457 GO:0003755 GO:0000413	K09565		5.2.1.8	PTHR11071 PTHR11071:SF260
Dusal.0283s00012	GO:0046983				
Dusal.0283s00017	GO:0006397 GO:0005634	K12869			PTHR11246 PTHR11246:SF14
Dusal.0284s00001	GO:0005515		KOG2106		PTHR32215
Dusal.0284s00006	GO:0008017 GO:0007018 GO:0005524 GO:0003777 GO:0005871		KOG0242	3.6.4.4	PTHR24115 PTHR24115:SF321
Dusal.0284s00007	GO:0003676		KOG0114		
Dusal.0284s00013	GO:0008017 GO:0007018 GO:0005524 GO:0003777 GO:0005871		KOG4280	3.6.4.4	PTHR24115
Dusal.0284s00014	GO:0008270			6.3.2.19	PTHR23012
Dusal.0285s00001	GO:0006508 GO:0004197		KOG1546		PTHR31773 PTHR31773:SF9
Dusal.0285s00010	GO:0016743 GO:0006520 GO:0016597	K00611	KOG1504	2.1.3.3	PTHR11405 PTHR11405:SF1
Dusal.0285s00017	GO:0055114 GO:0006260 GO:0005524 GO:0004748	K10807		1.17.4.1	PTHR11573 PTHR11573:SF16
Dusal.0285s00020	GO:0005515				PTHR13720 PTHR13720:SF9
Dusal.0286s00001	GO:0055114 GO:0010277				PTHR21266
Dusal.0286s00002	GO:0055114 GO:0051537 GO:0016491			1.14.12.20	PTHR21266 PTHR21266:SF25
Dusal.0286s00006	GO:0043169 GO:0005975 GO:0003824			2.4.1.18	PTHR10357 PTHR10357:SF141
Dusal.0286s00007	GO:0005975 GO:0004553 GO:0043169 GO:0003824	K00700		2.4.1.18	PTHR10357 PTHR10357:SF141
Dusal.0287s00005	GO:0008270 GO:0005515				
Dusal.0287s00009	GO:0006396 GO:0009982 GO:0009451 GO:0003723 GO:0001522	K03177		5.4.99.25	PTHR13767 PTHR13767:SF2
Dusal.0287s00010	GO:0016021 GO:0005783	K13250			PTHR12861
Dusal.0287s00011	GO:0050662 GO:0003824	K06118	KOG1371	3.13.1.1	PTHR10366 PTHR10366:SF337
Dusal.0287s00015	GO:0005975 GO:0004553 GO:0003824			3.2.1.68	PTHR10357 PTHR10357:SF74
Dusal.0287s00017	GO:0016021 GO:0008233 GO:0006465 GO:0005787	K12946			PTHR13202 PTHR13202:SF0
Dusal.0287s00018	GO:0006468 GO:0004672		KOG0192	2.7.11.25	PTHR23257 PTHR23257:SF430
Dusal.0288s00001	GO:0035556 GO:0016849 GO:0009190			4.6.1.2	PTHR11920 PTHR11920:SF328
Dusal.0288s00005	GO:0006508 GO:0004185	K16297	KOG1282	3.4.16.6	PTHR11802 PTHR11802:SF88
Dusal.0288s00013	GO:0016833 GO:0009058				PTHR11236 PTHR11236:SF18
Dusal.0288s00018	GO:0005975 GO:0004134	K00705		2.4.1.25	PTHR32438 PTHR32438:SF5
Dusal.0289s00003	GO:0045454 GO:0015035 GO:0006662	K03671	KOG0910	1.8.1.8	PTHR10438 PTHR10438:SF255
Dusal.0289s00008	GO:0006334 GO:0005634	K11290	KOG1508		PTHR11875 PTHR11875:SF49
Dusal.0289s00009	GO:0005515	K08503	KOG3202		PTHR19957 PTHR19957:SF119
Dusal.0289s00012	GO:0045454 GO:0015035 GO:0006662	K03671	KOG0907	1.6.5.4	PTHR10438
Dusal.0290s00003	GO:0006352 GO:0005634	K03134			PTHR21242 PTHR21242:SF0
Dusal.0290s00007	GO:0016491 GO:0008152		KOG1202		PTHR11712
Dusal.0290s00010	GO:0016491 GO:0008152 GO:0055114		KOG1202	2.3.1.41	PTHR11712
Dusal.0290s00011	GO:0055114 GO:0008152 GO:0003824		KOG1202 KOG1176		PTHR11712 PTHR11712:SF288
Dusal.0290s00017	GO:0006457 GO:0003755 GO:0000413		KOG0879	5.2.1.8	PTHR11071
Dusal.0290s00019	GO:0003676				PTHR23329
Dusal.0290s00020	GO:0008017 GO:0007018 GO:0005524 GO:0003777 GO:0005871			3.6.4.5	PTHR24115
Dusal.0291s00004	GO:0020037 GO:0009055	K00413	KOG3052		PTHR10266 PTHR10266:SF3
Dusal.0291s00008	GO:0016021				PTHR30603 PTHR30603:SF18
Dusal.0291s00009	GO:0005515				PTHR23316 PTHR23316:SF0
Dusal.0291s00010	GO:0005515				
Dusal.0291s00020	GO:0032040	K14566	KOG3165		PTHR12416 PTHR12416:SF2
Dusal.0291s00022	GO:0010181 GO:0055114 GO:0008615 GO:0004733		KOG4558	1.4.3.5	PTHR10851 PTHR10851:SF3
Dusal.0291s00023	GO:0003824	K05288			PTHR23071 PTHR23071:SF1
Dusal.0292s00002	GO:0016884			3.5.1.54	PTHR11895 PTHR11895:SF24
Dusal.0292s00003	GO:0055085 GO:0016020 GO:0006810 GO:0005215				PTHR11819 PTHR11819:SF94
Dusal.0292s00004	GO:0055114 GO:0016491 GO:0008152			1.2.1.16	PTHR11699 PTHR11699:SF49
Dusal.0293s00001	GO:0006508 GO:0004252			3.4.21.62	PTHR10795 PTHR10795:SF389
Dusal.0293s00002	GO:0006508 GO:0004252			3.4.21.111	PTHR10795 PTHR10795:SF389
Dusal.0293s00005	GO:0006412 GO:0005840 GO:0005622 GO:0003735	K02917	KOG0887		PTHR10902
Dusal.0293s00006	GO:0005515			2.1.1.43	PTHR12197
Dusal.0293s00007	GO:0043022 GO:0042256	K03264	KOG3185		PTHR10784
Dusal.0293s00011	GO:0016020 GO:0006075 GO:0003843 GO:0000148	K00706			PTHR12741 PTHR12741:SF7
Dusal.0294s00004	GO:0043565				PTHR10741 PTHR10741:SF5
Dusal.0294s00005	GO:0007017 GO:0005875	K10412	KOG3430	3.6.4.2	PTHR11886
Dusal.0294s00007	GO:0005515	K04508	KOG0273		PTHR22846
Dusal.0294s00018	GO:0008270			2.3.1.225	PTHR22883 PTHR22883:SF23
Dusal.0295s00002	GO:0003676 GO:0006355				PTHR14304 PTHR14304:SF11
Dusal.0295s00003	GO:0005525				PTHR11089 PTHR11089:SF4
Dusal.0295s00007	GO:0008324 GO:0006813 GO:0055085 GO:0016021				PTHR10283 PTHR10283:SF79
Dusal.0295s00009	GO:0003924 GO:0007017 GO:0005874	K07375		2.4.2.1	PTHR11588 PTHR11588:SF72
Dusal.0296s00003	GO:0016787			3.6.1.13	PTHR22769 PTHR22769:SF42
Dusal.0296s00005	GO:0055114 GO:0016491				
Dusal.0296s00007	GO:0006468 GO:0004672	K08819	KOG0594 KOG0669	2.7.11.22 2.7.11.23	PTHR24056 PTHR24056:SF39
Dusal.0296s00009	GO:0006468 GO:0004672	K08864		2.7.11.1	PTHR22974 PTHR22974:SF23
Dusal.0296s00015	GO:0030170 GO:0019752 GO:0016831	K01634	KOG1383	4.1.2.27	PTHR11999 PTHR11999:SF5
Dusal.0296s00016	GO:0055114 GO:0004471			1.1.1.40	PTHR23406 PTHR23406:SF22
Dusal.0296s00017	GO:0055114 GO:0004471 GO:0051287	K00029		1.1.1.40	PTHR23406 PTHR23406:SF22
Dusal.0297s00001	GO:0016021				
Dusal.0297s00019	GO:0030145 GO:0016021 GO:0015979 GO:0009523	K02723			PTHR34790 PTHR34790:SF1
Dusal.0298s00005	GO:0030286 GO:0007018 GO:0003777	K10408		3.6.4.2	PTHR10676 PTHR10676:SF242
Dusal.0299s00005	GO:0051082 GO:0031072	K03686	KOG0715		PTHR24078 PTHR24078:SF315
Dusal.0299s00006	GO:0055114 GO:0016491 GO:0008152	K00294		1.2.1.88	PTHR11699 PTHR11699:SF148
Dusal.0300s00005	GO:0005524	K16190		2.7.1.43	PTHR10457 PTHR10457:SF13
Dusal.0300s00008	GO:0055085 GO:0005741	K11518	KOG3296		PTHR10802 PTHR10802:SF4
Dusal.0300s00009	GO:0005515				
Dusal.0300s00012	GO:0055114 GO:0050661 GO:0050660 GO:0004499		KOG1399		PTHR23023
Dusal.0300s00016	GO:0008138 GO:0006470				PTHR10159 PTHR10159:SF326
Dusal.0300s00017	GO:0035556 GO:0016849 GO:0009190 GO:0005515			2.7.11.1 4.6.1.1	PTHR27000 character(0)
Dusal.0301s00003	GO:0003677 GO:0006355 GO:0006351				PTHR36968 PTHR36968:SF1
Dusal.0301s00004	GO:0006457 GO:0003755 GO:0000413	K03768	KOG0879 KOG0880	5.2.1.8	PTHR11071 PTHR11071:SF244
Dusal.0301s00006	GO:0006950				
Dusal.0302s00001	GO:0016787 GO:0005524 GO:0003677			3.6.4.12	PTHR10799 PTHR10799:SF654
Dusal.0302s00006	GO:0016787	K03574		3.6.1.22 3.6.1.55	PTHR16099 PTHR16099:SF5
Dusal.0302s00008	GO:0036459 GO:0016579	K11840		3.4.19.12	PTHR24006
Dusal.0302s00015	GO:0005524 GO:0004797	K00857		2.7.1.21	PTHR11441 PTHR11441:SF0
Dusal.0302s00019	GO:0016021	K05770	KOG3797		PTHR10057
Dusal.0302s00022	GO:0055114 GO:0016730	K17892		1.8.7.2	PTHR35113 PTHR35113:SF1
Dusal.0302s00023	GO:0008152 GO:0003824 GO:0048037	K01899	KOG1255	6.2.1.5	PTHR11117
Dusal.0303s00005	GO:0046872				PTHR12547 PTHR12547:SF18
Dusal.0303s00007	GO:0016602 GO:0006355 GO:0003700	K08066	KOG1659		PTHR10252 PTHR10252:SF8
Dusal.0303s00008	GO:0055085 GO:0016020 GO:0006821 GO:0005247				PTHR11689 PTHR11689:SF14
Dusal.0303s00015	GO:0055114 GO:0016491 GO:0008270	K07512 character(0)	KOG0025 KOG1198	1.3.1.38	PTHR11695 PTHR11695:SF590
Dusal.0303s00016	GO:0015979 GO:0009538 GO:0009522	K02693			PTHR34549 PTHR34549:SF2
Dusal.0304s00010	GO:0006289 GO:0005634 GO:0004003 GO:0000439	K03144	KOG3471		PTHR13152
Dusal.0304s00012	GO:0046907	K15306			PTHR23138
Dusal.0305s00005	GO:0034464	K19399			PTHR28596
Dusal.0305s00006	GO:0008080				
Dusal.0305s00008	GO:0003824 GO:0006470 GO:0004722			3.1.3.16	PTHR13832
Dusal.0305s00012	GO:0016746 GO:0008152 GO:0004366	K00630		2.3.1.15	PTHR35695 PTHR35695:SF1
Dusal.0305s00015	GO:0008408 GO:0006139 GO:0003676			3.1.13.5	PTHR12124
Dusal.0305s00016	GO:0006397 GO:0005634 GO:0004721	K15544	KOG2424	3.1.3.16	PTHR20383
Dusal.0305s00017	GO:0006468 GO:0005524 GO:0004672	K08850	KOG0580	2.7.11.1	PTHR24349 PTHR24349:SF79
Dusal.0306s00014	GO:0055114 GO:0020037 GO:0016705 GO:0005506		KOG0157		PTHR24305 PTHR24305:SF76
Dusal.0306s00022	GO:0006414 GO:0005622 GO:0003746		KOG1071		PTHR11741
Dusal.0307s00010	GO:0004519 GO:0003676				PTHR33877 PTHR33877:SF2
Dusal.0307s00019	GO:0005515		KOG0277 KOG0316 KOG1407 KOG0643 KOG0315 KOG0645 KOG0265		PTHR22847 PTHR22847:SF464
Dusal.0307s00020	GO:0005975 GO:0004553	K05546		3.2.1.84	PTHR22762 PTHR22762:SF54
Dusal.0307s00021	GO:0005975 GO:0004553			3.2.1.84	PTHR22762 PTHR22762:SF54
Dusal.0307s00022	GO:0016592 GO:0006357	K15156 character(0)			
Dusal.0308s00002	GO:0006412 GO:0005840 GO:0005622 GO:0003735	K02908	KOG2988		PTHR11449
Dusal.0308s00008	GO:0005515			2.1.1.43	PTHR22884
Dusal.0308s00010	GO:0046912	K01647	KOG2617	2.3.3.16 2.3.3.1	PTHR11739 PTHR11739:SF8
Dusal.0308s00012	GO:0055114 GO:0009186	K10808		1.17.4.1	PTHR23409 PTHR23409:SF18
Dusal.0308s00014	GO:0051082 GO:0016272 GO:0006457	K04798	KOG3478		PTHR21431 PTHR21431:SF0
Dusal.0308s00016	GO:0008138 GO:0006470			3.1.3.48	
Dusal.0308s00018	GO:0055114 GO:0016614 GO:0050660		KOG1238		PTHR11552 PTHR11552:SF14
Dusal.0308s00024	GO:0006412 GO:0005840 GO:0005622 GO:0003735	K02978	KOG1779		PTHR11594
Dusal.0309s00001	GO:0006355 GO:0005739 GO:0003690				
Dusal.0309s00002	GO:0006418 GO:0005524 GO:0004812 GO:0000166 GO:0006436 GO:0005737 GO:0004830	K01867	KOG2713	6.1.1.2	PTHR10055 PTHR10055:SF9
Dusal.0309s00004	GO:0006418 GO:0005524 GO:0004812 GO:0000166 GO:0006436 GO:0005737 GO:0004830			6.1.1.2	PTHR10055 PTHR10055:SF10
Dusal.0309s00006	GO:0007264 GO:0005525	K07951	KOG0070		PTHR11711 PTHR11711:SF21
Dusal.0309s00007	GO:0055114 GO:0016491 GO:0016209			1.11.1.15	PTHR10681 PTHR10681:SF91
Dusal.0309s00009	GO:0005515 GO:0016773	K04728		2.7.11.1	PTHR11139 PTHR11139:SF72
Dusal.0309s00010	GO:0055114 GO:0016491 GO:0016209			1.11.1.15	PTHR10681 PTHR10681:SF91
Dusal.0309s00011	GO:0046034 GO:0033178 GO:0015991 GO:0005524 GO:0046933 GO:0015986	K02133		3.6.3.14	PTHR15184 PTHR15184:SF8
Dusal.0309s00015	GO:0016788 GO:0006886 GO:0006505				PTHR15495 PTHR15495:SF7
Dusal.0310s00003	GO:0008138 GO:0006470			3.1.3.16 3.1.3.48	PTHR10159 PTHR10159:SF376
Dusal.0310s00004	GO:0055114 GO:0051287 GO:0016616 GO:0008152		KOG0069 character(0)	1.1.1.26	PTHR10996
Dusal.0310s00005	GO:0005815 GO:0000922 GO:0000226	K16571	KOG2065		PTHR19302 PTHR19302:SF27
Dusal.0310s00006	GO:0055114 GO:0016491 GO:0008270	K00121		1.1.1.284 1.1.1.1	PTHR11695 PTHR11695:SF549
Dusal.0310s00010	GO:0035556 GO:0016849 GO:0009190		KOG1023	4.6.1.2	PTHR11920
Dusal.0311s00015	GO:0016757				PTHR12726 PTHR12726:SF0
Dusal.0312s00001	GO:0008152 GO:0003824			6.2.1.5	PTHR11815 PTHR11815:SF1
Dusal.0312s00010	GO:0005524 GO:0003676			3.6.4.12	PTHR13710 PTHR13710:SF70
Dusal.0312s00011	GO:0003676				
Dusal.0313s00001	GO:0035556 GO:0016849 GO:0009190			4.6.1.2 4.6.1.1	PTHR11920
Dusal.0313s00002	GO:0005515 GO:0006629			3.1.1.73	PTHR21493 PTHR21493:SF119
Dusal.0313s00004	GO:0008270	K10632			PTHR24007
Dusal.0313s00008	GO:0006352 GO:0005669	K03126			PTHR12264
Dusal.0313s00009	GO:0006807 GO:0004356 GO:0006542	K01915	KOG0683	6.3.1.2	PTHR20852 PTHR20852:SF57
Dusal.0313s00010	GO:0006468 GO:0005524 GO:0004672			2.7.11.1	PTHR23257
Dusal.0313s00011	GO:0046488 GO:0016307 GO:0005524	K00889 character(0)	KOG0230 character(0)	2.7.1.150	PTHR11353 PTHR11353:SF57 PTHR11353 PTHR11353:SF84
Dusal.0313s00015	GO:0006188 GO:0004018	K01756	KOG2700	4.3.2.2	PTHR11444 PTHR11444:SF17
Dusal.0313s00016	GO:0016787 GO:0005524 GO:0003677 GO:0005515	K12823		3.6.4.13	PTHR24031 PTHR24031:SF255
Dusal.0314s00001	GO:0008168 GO:0008152	K06127	KOG1540	2.1.1.201	PTHR10108 PTHR10108:SF24
Dusal.0314s00004	GO:0055114 GO:0009916			1.10.3.11	PTHR31803 PTHR31803:SF2
Dusal.0314s00013	GO:0051536 GO:0009055 GO:0055114 GO:0016491 GO:0046872	K11817 K09842		1.2.3.7 1.2.3.1	PTHR11908 PTHR11908:SF98
Dusal.0314s00014	GO:0055114 GO:0016491			1.2.3.1	PTHR11908 PTHR11908:SF98
Dusal.0314s00015	GO:0004781	K00958	KOG0636	2.7.7.4	PTHR11055 PTHR11055:SF19
Dusal.0314s00017	GO:0016021 GO:0004252 GO:0006508		KOG2632	3.4.21.105	PTHR22936 PTHR22936:SF29
Dusal.0314s00019	GO:0006457		KOG0552	5.2.1.8	PTHR10516 PTHR10516:SF308
Dusal.0315s00001	GO:0016787		KOG1378	3.1.4.1	PTHR22953 PTHR22953:SF46
Dusal.0315s00006	GO:0016787	K04460 character(0)		3.1.3.16	c("PTHR11668", "PTHR11668:SF21") PTHR22904
Dusal.0315s00007	GO:0016787			3.1.3.16	PTHR11668 PTHR11668:SF21
Dusal.0315s00009	GO:0055114 GO:0003995	K00232		1.3.3.6	PTHR10909 PTHR10909:SF317
Dusal.0316s00004	GO:0050662 GO:0003824				PTHR10366 PTHR10366:SF278
Dusal.0316s00006	GO:0005515				
Dusal.0316s00009	GO:0016020 GO:0008565 GO:0006886 GO:0005737 GO:0048280 GO:0000139 GO:0048193				PTHR10013
Dusal.0316s00010	GO:0003723 GO:0005525	K03595	KOG1423		PTHR11649 PTHR11649:SF3
Dusal.0316s00012	GO:0035556 GO:0007165 GO:0006629 GO:0004435			2.7.11.10	PTHR10336 PTHR10336:SF36
Dusal.0316s00013	GO:0035556	K05857		3.1.4.11	PTHR10336
Dusal.0317s00014	GO:0008270 GO:0006508 GO:0004181				PTHR12756
Dusal.0317s00017	GO:0030170 GO:0009058		KOG0257		PTHR11751 PTHR11751:SF184
Dusal.0318s00001	GO:0005524			3.6.4.3	PTHR23074
Dusal.0318s00002	GO:0006412 GO:0005840 GO:0003735	K02866	KOG0857		PTHR11726 PTHR11726:SF15
Dusal.0318s00003	GO:0008152 GO:0003824			2.2.1.1	PTHR11624 PTHR11624:SF81
Dusal.0318s00004	GO:0016887 GO:0005524 GO:0016020		KOG0065	3.6.3.17	PTHR19241
Dusal.0318s00007	GO:0005515	K11462	KOG1034		PTHR10253
Dusal.0318s00008	GO:0008270	K18932 character(0)		2.3.1.225	PTHR22883 PTHR22883:SF35
Dusal.0319s00001	GO:0005737 GO:0005634				PTHR12225
Dusal.0319s00002	GO:0016020				
Dusal.0319s00003	GO:0016020			2.7.13.3	PTHR24423 PTHR24423:SF442
Dusal.0319s00004	GO:0000160 GO:0035556 GO:0016849 GO:0009190			4.6.1.2	PTHR11920
Dusal.0319s00012	GO:0005515	K06195			PTHR14289 PTHR14289:SF19
Dusal.0320s00002	GO:0006468 GO:0005524 GO:0004672 GO:0003824 GO:0006470 GO:0004722		KOG0698	3.1.3.16	PTHR13832
Dusal.0320s00003	GO:0003682 GO:0043565 GO:0008270 GO:0006355 GO:0003700				PTHR10071
Dusal.0320s00009	GO:0042578 GO:0042132 GO:0005975			3.1.3.11	PTHR11556
Dusal.0320s00012	GO:0043565 GO:0008270 GO:0006355 GO:0003700				
Dusal.0320s00013	GO:0003682 GO:0043565 GO:0008270 GO:0006355 GO:0003700				
Dusal.0321s00006	GO:0016887 GO:0005524 GO:0055085 GO:0042626 GO:0016021 GO:0006810			3.6.3.44	PTHR24221
Dusal.0321s00007	GO:0006412 GO:0005840 GO:0005622 GO:0003735	K02879	KOG3280		PTHR14413 PTHR14413:SF17
Dusal.0321s00008	GO:0051603 GO:0005839 GO:0004298	K02732	KOG0179	3.4.25.1	PTHR11599 PTHR11599:SF59
Dusal.0321s00010	GO:0005524 GO:0003676			3.6.4.13	
Dusal.0321s00014	GO:0005525			3.6.5.2	PTHR10903 PTHR10903:SF68
Dusal.0322s00002	GO:0003677 GO:0000786	K11253	KOG1745		PTHR11426
Dusal.0322s00004	GO:0003676 GO:0006457 GO:0003755	K09564	KOG4208	5.2.1.8	PTHR11071 PTHR11071:SF274
Dusal.0322s00005	GO:0046034 GO:0033178 GO:0015991 GO:0005524	K02147		3.6.3.6	PTHR15184 PTHR15184:SF52
Dusal.0322s00006	GO:0005515				PTHR24006
Dusal.0322s00007	GO:0006334 GO:0005634 GO:0003677 GO:0000786	K11275			PTHR11467
Dusal.0322s00008	GO:0003677	K11251	KOG1756		PTHR23430
Dusal.0322s00011	GO:0008233 GO:0006508	K01369	KOG1348	3.4.22.34	PTHR12000 PTHR12000:SF15
Dusal.0322s00012	GO:0045116 GO:0016881 GO:0005524 GO:0008641 GO:0019781	K10686	KOG2015	2.7.7.80 2.8.1.11	PTHR10953 PTHR10953:SF6
Dusal.0322s00015	GO:0003677	K11251	KOG1756		PTHR23430
Dusal.0322s00017	GO:0016020 GO:0004970				PTHR18966
Dusal.0323s00002	GO:0055114 GO:0016491 GO:0006520	K00261	KOG2250	1.4.1.3	PTHR11606 PTHR11606:SF13
Dusal.0323s00003	GO:0055114 GO:0032542	K12260	KOG3388	1.8.98.2	PTHR21348 PTHR21348:SF2
Dusal.0323s00005	GO:0055114 GO:0016671 GO:0005783 GO:0003756	K10950			PTHR12613 PTHR12613:SF0
Dusal.0324s00009	GO:0005515	K12816	KOG0282		PTHR22847 PTHR22847:SF474
Dusal.0324s00010	GO:0005515			2.7.11.1	PTHR27000
Dusal.0324s00011	GO:0016740	K00600		2.1.2.1	PTHR11680
Dusal.0325s00001	GO:0042549 GO:0019898 GO:0015979 GO:0009654 GO:0009523 GO:0005509				PTHR34058 PTHR34058:SF2
Dusal.0325s00006	GO:0055114 GO:0020037 GO:0016705 GO:0005506			1.14.13.146 1.14.13.93	PTHR24286 c("PTHR24286", "PTHR24286:SF77")
Dusal.0325s00010	GO:0008168 GO:0008033 GO:0006364 GO:0003723	K14563	KOG1596	3.6.4.13	PTHR10335
Dusal.0325s00011	GO:0016887 GO:0005524 GO:0030286 GO:0007018 GO:0003777	K10408		3.6.4.2	PTHR10676 PTHR10676:SF36
Dusal.0326s00003	GO:0016746 GO:0008152	K09699	KOG0558	2.3.1.168	PTHR23151 PTHR23151:SF71
Dusal.0326s00004	GO:0030983 GO:0006298 GO:0005524	K08735			PTHR11361 PTHR11361:SF35
Dusal.0326s00005	GO:0016491 GO:0008152			1.1.1.184	PTHR24320 PTHR24320:SF89
Dusal.0326s00006	GO:0016491 GO:0008152			1.1.1.300	PTHR24320 PTHR24320:SF89
Dusal.0326s00009	GO:0042393			2.1.1.43	
Dusal.0326s00018	GO:0006506 GO:0004584	K07542	KOG2647		PTHR12468 PTHR12468:SF2
Dusal.0326s00021	GO:0006457 GO:0003755 GO:0000413			5.2.1.8	
Dusal.0327s00002	GO:0000398 GO:0003723 GO:0030623 GO:0017070 GO:0005681	K12856			PTHR11140 PTHR11140:SF0
Dusal.0327s00003	GO:0006284	K01247 character(0)	KOG1918	3.2.2.21	PTHR10242 PTHR10242:SF0
Dusal.0327s00004	GO:0030976 GO:0003824			2.2.1.6	PTHR18968 PTHR18968:SF86
Dusal.0327s00013	GO:0036459 GO:0016579			2.7.11.1	PTHR22975 PTHR22975:SF9
Dusal.0327s00014	GO:0008184 GO:0005975	K00688		2.4.1.1	PTHR11468 PTHR11468:SF3
Dusal.0328s00001	GO:0008080		KOG3138	2.3.1.48	PTHR14744 PTHR14744:SF15
Dusal.0328s00004	GO:0045454 GO:0015035 GO:0006662	K03671	KOG0907	1.6.5.4	PTHR10438
Dusal.0328s00011	GO:0007018 GO:0003777 GO:0016887 GO:0005858 GO:0001539				PTHR10676 PTHR10676:SF136
Dusal.0328s00013	GO:0007018 GO:0003777 GO:0016887 GO:0005858 GO:0003341			3.6.4.2	PTHR10676 PTHR10676:SF138
Dusal.0329s00002	GO:0051536 GO:0003824	K01012		2.8.1.6	PTHR22976 PTHR22976:SF19
Dusal.0329s00003	GO:0055114 GO:0016491 GO:0006633 GO:0005506				PTHR11863 PTHR11863:SF2
Dusal.0329s00005	GO:0008173 GO:0006396 GO:0003723			2.1.1.200	PTHR12029
Dusal.0329s00007	GO:0005515				PTHR14221
Dusal.0329s00009	GO:0055085 GO:0016020 GO:0006811 GO:0005216	K04905 character(0)	KOG0500 character(0)		PTHR10217 character(0)
Dusal.0329s00010	GO:0005991 GO:0004555	K01194		3.2.1.28	PTHR23403 PTHR23403:SF1
Dusal.0329s00011	GO:0005991 GO:0004555	K01194		3.2.1.28	PTHR23403 PTHR23403:SF1
Dusal.0330s00002	GO:0008270 GO:0005634				PTHR15835
Dusal.0330s00008	GO:0008080			2.3.1.48	
Dusal.0330s00009	GO:0005515	K10523			PTHR26379
Dusal.0330s00011	GO:0008168			2.1.1.191	PTHR11061 PTHR11061:SF15
Dusal.0330s00016	GO:0016857 GO:0005975	K01783	KOG3111	5.1.3.1	PTHR11749
Dusal.0331s00002	GO:0016021				PTHR14255 PTHR14255:SF3
Dusal.0331s00003	GO:0016021				PTHR14255 PTHR14255:SF3
Dusal.0331s00005	GO:0005515	K11426		2.1.1.43	PTHR12197
Dusal.0331s00007	GO:0055114 GO:0020037 GO:0016705 GO:0005506		KOG0157	1.14.14.1	PTHR24305
Dusal.0331s00009	GO:0055114 GO:0048038 GO:0009308 GO:0008131 GO:0005507	K00276 character(0)		1.4.3.21	PTHR10638 PTHR10638:SF18
Dusal.0331s00012	GO:0016020 GO:0015696 GO:0008519 GO:0072488		KOG0682		PTHR11730 PTHR11730:SF6
Dusal.0332s00002	GO:0005515			2.1.1.43	PTHR12197
Dusal.0332s00003	GO:0016021 GO:0004659	K06125	KOG1381	2.5.1.39	PTHR11048 PTHR11048:SF28
Dusal.0332s00005	GO:0008168 GO:0008152		KOG4300		PTHR10108 PTHR10108:SF827
Dusal.0332s00006	GO:0055114 GO:0016491 GO:0008270		KOG1198 KOG1197		PTHR11695
Dusal.0332s00009	GO:0008168 GO:0008152		KOG4300	2.1.1.201	PTHR10108 PTHR10108:SF827
Dusal.0332s00014	GO:0006457 GO:0055114 GO:0008113 GO:0030091 GO:0016671 GO:0006979	K07304		1.8.4.11	PTHR10173 PTHR10173:SF6
Dusal.0332s00015	GO:0055114 GO:0008113 GO:0030091 GO:0016671 GO:0006979			1.8.4.11	PTHR10173 PTHR10173:SF32
Dusal.0333s00001	GO:0055085 GO:0016021 GO:0008324 GO:0006812	K14689	KOG1482		PTHR11562 PTHR11562:SF31
Dusal.0333s00003	GO:0055085 GO:0016021 GO:0008324 GO:0006812	K14689	KOG1483		PTHR11562 PTHR11562:SF31
Dusal.0333s00004	GO:0005515				PTHR10774
Dusal.0333s00008	GO:0005634	K17602			PTHR13413 PTHR13413:SF0
Dusal.0333s00013	GO:0055114 GO:0016491 GO:0008270		KOG0024	1.1.1.1	PTHR11695 PTHR11695:SF559
Dusal.0333s00016	GO:0055114 GO:0016491 GO:0016209 GO:0006979 GO:0004602	K00432	KOG1651	1.11.1.9	PTHR11592
Dusal.0334s00006	GO:0006457 GO:0003755 GO:0000413	K05864	KOG0879	5.2.1.8	PTHR11071
Dusal.0334s00012	GO:0006508 GO:0004252			3.4.21.62	PTHR10795 PTHR10795:SF157
Dusal.0335s00004	GO:0006468 GO:0005524 GO:0004672			2.7.11.1	
Dusal.0335s00010	GO:0004045	K04794		3.1.1.29	PTHR12649 PTHR12649:SF11
Dusal.0335s00016	GO:0016887 GO:0005524	K06185		3.6.1.3	PTHR19211 PTHR19211:SF15
Dusal.0335s00017	GO:0016887 GO:0005524	K06185		3.6.1.3	PTHR19211 PTHR19211:SF15
Dusal.0335s00019	GO:0005515		KOG0271		PTHR22847 PTHR22847:SF460
Dusal.0336s00005	GO:0006166 GO:0004001	K00856	KOG2854	2.7.1.20	PTHR10584 PTHR10584:SF24
