Gene ID	GO	KO	KOG	ENZYME	PANTHER	PFAM
MicpuC2.estExt_Genewise1.C_100098	GO:0016114 GO:0008685	K01770		4.6.1.12	PTHR32125	PF02542
MicpuC2.estExt_Genewise1.C_100200	GO:0016887 GO:0005524 GO:0055085 GO:0042626 GO:0016021 GO:0006810		KOG0060	3.6.3.47	PTHR11384	PF00005 PF06472
MicpuC2.estExt_Genewise1.C_100320	GO:0006508 GO:0005524 GO:0004222				PTHR23076	PF01434 PF00004
MicpuC2.estExt_Genewise1.C_100481	GO:0055085 GO:0016021	K13752	KOG1307		PTHR10846 PTHR10846:SF8	PF01699
MicpuC2.estExt_Genewise1.C_100506	GO:0055114 GO:0016491 GO:0045454	K00382		1.8.1.4	PTHR22912 PTHR22912:SF151	PF12831 PF00070 PF02852
MicpuC2.estExt_Genewise1.C_100540	GO:0055085 GO:0042626 GO:0016021 GO:0006810 GO:0005524 GO:0016887		KOG0057	3.6.3.46	PTHR24221 PTHR24221:SF18	PF00664 PF00005
MicpuC2.estExt_Genewise1.C_110050	GO:0016020				PTHR33219	PF02325
MicpuC2.estExt_Genewise1.C_110184	GO:0006412 GO:0005840 GO:0005622 GO:0003735	K02875	KOG3421		PTHR11127	PF01929
MicpuC2.estExt_Genewise1.C_110198	GO:0016459 GO:0005524 GO:0003774	K10357		3.6.4.1	PTHR13140 PTHR13140:SF390	PF02736 PF01843 PF00063
MicpuC2.estExt_Genewise1.C_110247	GO:0005525			1.14.13.39	PTHR11089 PTHR11089:SF3	PF01926
MicpuC2.estExt_Genewise1.C_110278	GO:0016021 GO:0015979 GO:0009579 GO:0009522				PTHR33288 PTHR33288:SF5	PF02392
MicpuC2.estExt_Genewise1.C_120015	GO:0034464	K16747			PTHR32465 PTHR32465:SF0	PF14783 PF14781 PF14782
MicpuC2.estExt_Genewise1.C_120040	GO:0005634 GO:0003676	K14401			PTHR10644 PTHR10644:SF2	PF10433 PF03178
MicpuC2.estExt_Genewise1.C_120124	GO:0051536 GO:0003824 GO:0051539 GO:0009451	K15865		2.8.4.5	PTHR11918 PTHR11918:SF45	PF01938 PF04055 PF00919
MicpuC2.estExt_Genewise1.C_120207	GO:0016021 GO:0015116 GO:0008272 GO:0055085 GO:0016020 GO:0008271		KOG0236		PTHR11814 PTHR11814:SF76	PF01740 PF00916
MicpuC2.estExt_Genewise1.C_120327	GO:0055085 GO:0016021		KOG2532		PTHR11662 PTHR11662:SF243	PF07690
MicpuC2.estExt_Genewise1.C_120342	GO:0016740	K00600		2.1.2.1	PTHR11680	PF00464
MicpuC2.estExt_Genewise1.C_120471	GO:0055085 GO:0016020 GO:0006811 GO:0005216				PTHR10217	PF00520
MicpuC2.estExt_Genewise1.C_130117	GO:0016887 GO:0005524				PTHR23076	PF07728
MicpuC2.estExt_Genewise1.C_130139	GO:0005515		KOG1030		PTHR12546 PTHR12546:SF33	PF00168
MicpuC2.estExt_Genewise1.C_130324	GO:0008137 GO:0005739 GO:0003954	K03963			PTHR20900 PTHR20900:SF0	PF05676
MicpuC2.estExt_Genewise1.C_130405	GO:0016020 GO:0015696 GO:0008519 GO:0072488	K03320	KOG0682		PTHR11730 PTHR11730:SF6	PF00909
MicpuC2.estExt_Genewise1.C_130443	GO:0030170 GO:0008483	K01845	KOG1401	5.4.3.8	PTHR11986 PTHR11986:SF84	PF00202
MicpuC2.estExt_Genewise1.C_140003	GO:0055114 GO:0050660 GO:0016491 GO:0003824	K18930	KOG1232		PTHR11748 PTHR11748:SF65	PF13183 PF01565 PF02913
MicpuC2.estExt_Genewise1.C_150098	GO:0005525	K14536		3.6.5.3	PTHR23115 PTHR23115:SF13	PF14492 PF03144 PF00679 PF00009
MicpuC2.estExt_Genewise1.C_150423	GO:0042393 GO:0006355				PTHR12321 PTHR12321:SF55	PF12165
MicpuC2.estExt_Genewise1.C_160070	GO:0051536 GO:0009055	K02639			PTHR19370 PTHR19370:SF120	PF00111
MicpuC2.estExt_Genewise1.C_160112	GO:0042254 GO:0005622	K14815	KOG0816		PTHR21141 PTHR21141:SF37	PF00466
MicpuC2.estExt_Genewise1.C_160145	GO:0006412 GO:0005840 GO:0005622 GO:0003735	K02929	KOG3464		PTHR10369 PTHR10369:SF3	PF00935
MicpuC2.estExt_Genewise1.C_160392	GO:0016567 GO:0004842 GO:0034450 GO:0006511 GO:0000151	K10597	KOG2042	6.3.2.19	PTHR13931 PTHR13931:SF2	PF04564 PF10408
MicpuC2.estExt_Genewise1.C_170031	GO:0006807 GO:0004356	K01915		6.3.1.2	PTHR20852 PTHR20852:SF14	PF00120 PF12437
MicpuC2.estExt_Genewise1.C_170110	GO:0015979					PF02941
MicpuC2.estExt_Genewise1.C_170124	GO:0005515	K04523	KOG0001 KOG0005		PTHR10677	PF00627 PF00240
MicpuC2.estExt_Genewise1.C_170143	GO:0016887 GO:0005524 GO:0016021 GO:0006810 GO:0005215	K05643	KOG2355 KOG0927	3.6.3.25	PTHR19229	PF12698 PF00005
MicpuC2.estExt_Genewise1.C_170193	GO:0030170 GO:0009058 GO:0008483 GO:0006520	K00811		2.6.1.1	PTHR11879 PTHR11879:SF1	PF00155
MicpuC2.estExt_Genewise1.C_180031	GO:0006468 GO:0004672	K03083		2.7.11.1	PTHR24057	PF07714
MicpuC2.estExt_Genewise1.C_180066	GO:0016746 GO:0008152	K13997	KOG0557	2.3.1.12	PTHR23151 PTHR23151:SF9	PF02817 PF00364 PF00198
MicpuC2.estExt_Genewise1.C_180171	GO:0043169 GO:0005975 GO:0003824 GO:0005509 GO:0004556			3.2.1.1	PTHR10357 PTHR10357:SF171	PF00128 PF07821
MicpuC2.estExt_Genewise1Plus.C_10003	GO:0055085 GO:0022857 GO:0016021		KOG0254		PTHR23500 PTHR23500:SF118	PF00083
MicpuC2.estExt_Genewise1Plus.C_10016	GO:0005515 GO:0003682			1.14.11.27	PTHR12505 PTHR12505:SF25	PF00628 PF01426
MicpuC2.estExt_Genewise1Plus.C_10135	GO:0006412 GO:0005840 GO:0003735 GO:0015934	K02872	KOG3204		PTHR11545 PTHR11545:SF3	PF00572
MicpuC2.estExt_Genewise1Plus.C_10180	GO:0005515 GO:0016773	K04728		2.7.11.1	PTHR11139 PTHR11139:SF72	PF02260 PF00454
MicpuC2.estExt_Genewise1Plus.C_10230	GO:0005515	K07199	KOG1616		PTHR10343	PF04739 PF16561
MicpuC2.estExt_Genewise1Plus.C_10262	GO:0006412 GO:0005840 GO:0003735	K02958	KOG0898		PTHR11880 PTHR11880:SF10	PF00203
MicpuC2.estExt_Genewise1Plus.C_10276	GO:0007264 GO:0005525	K07937	KOG0070		PTHR11711 PTHR11711:SF181	PF08477
MicpuC2.estExt_Genewise1Plus.C_10282	GO:0005515	K10143	KOG4714		PTHR22847 PTHR22847:SF422	PF13920 PF00400
MicpuC2.estExt_Genewise1Plus.C_10302	GO:0055114 GO:0016491			1.3.5.5	PTHR10742 PTHR10742:SF285	PF01593
MicpuC2.estExt_Genewise1Plus.C_10325	GO:0055085 GO:0005741	K11518	KOG3296		PTHR10802 PTHR10802:SF4	PF01459
MicpuC2.estExt_Genewise1Plus.C_10349	GO:0006629	K13076	KOG4232	1.14.19.4	PTHR19353	PF00173 PF00487
MicpuC2.estExt_Genewise1Plus.C_10554	GO:0015934 GO:0006412 GO:0003735	K02898	KOG3401		PTHR11143	PF00467 PF16906
MicpuC2.estExt_Genewise1Plus.C_10699	GO:0017119 GO:0006886		KOG4182		PTHR21443	PF10191
MicpuC2.estExt_Genewise1Plus.C_10710	GO:0005515	K03456			PTHR10648 PTHR10648:SF11	PF02985 PF13646
MicpuC2.estExt_Genewise1Plus.C_10793	GO:0055114 GO:0016491 GO:0008152	K12657		1.2.1.41 2.7.2.11	PTHR11063 PTHR11063:SF8	PF00171
MicpuC2.estExt_Genewise1Plus.C_10982	GO:0006352 GO:0005634 GO:0051090	K03131	KOG2549		PTHR10221	PF02969 PF07571
MicpuC2.estExt_Genewise1Plus.C_10996	GO:0016773	K08873		2.7.11.1	PTHR11139 PTHR11139:SF71	PF00454
MicpuC2.estExt_Genewise1Plus.C_11136	GO:0008324 GO:0006813				PTHR10283 PTHR10283:SF79	PF06808 PF02080
MicpuC2.estExt_Genewise1Plus.C_11289	GO:0005525			3.6.5.2	PTHR10903 PTHR10903:SF47	PF04548
MicpuC2.estExt_Genewise1Plus.C_20126	GO:0005975 GO:0004553			3.2.1.20	PTHR22762 PTHR22762:SF85	PF01055
MicpuC2.estExt_Genewise1Plus.C_20219	GO:0055114 GO:0003995 GO:0006635 GO:0005777 GO:0003997	K00232		1.3.3.6	PTHR10909 PTHR10909:SF250	PF02770 PF14749 PF01756
MicpuC2.estExt_Genewise1Plus.C_20250	GO:0016772 GO:0016310 GO:0016301 GO:0005524 GO:0050242 GO:0006090	K01006		2.7.9.1 2.7.11.32	PTHR22931 PTHR22931:SF9	PF00391 PF01326 PF02896
MicpuC2.estExt_Genewise1Plus.C_20258	GO:0005975 GO:0004553	K19355		3.2.1.78	PTHR31451	PF00150
MicpuC2.estExt_Genewise1Plus.C_20274	GO:0005634	K06627	KOG0654		PTHR10177 PTHR10177:SF212	PF02984 PF00134
MicpuC2.estExt_Genewise1Plus.C_20328	GO:0008152 GO:0006099 GO:0003994				PTHR11670 PTHR11670:SF39	PF00330 PF11791 PF06434
MicpuC2.estExt_Genewise1Plus.C_20439	GO:0006413 GO:0005737 GO:0003743 GO:0003723	K03259	KOG1670		PTHR11960	PF01652
MicpuC2.estExt_Genewise1Plus.C_20473	GO:0016779 GO:0009058	K00975	KOG1322	2.7.7.27	PTHR22572 PTHR22572:SF119	PF00483
MicpuC2.estExt_Genewise1Plus.C_20488	GO:0045905 GO:0045901 GO:0043022 GO:0006452 GO:0003746 GO:0003723	K03263	KOG3271		PTHR11673	PF01287
MicpuC2.gw1.11.144.1	GO:0009058 GO:0004161	K00791		2.5.1.75	PTHR11088 PTHR11088:SF31	PF01745
MicpuC2.estExt_Genewise1Plus.C_20588	GO:0006351 GO:0003899 GO:0003677 GO:0032549	K03010		2.7.7.6	PTHR20856 PTHR20856:SF7	PF04567 PF04566 PF04565 PF04560 PF04561 PF04563 PF00562
MicpuC2.estExt_Genewise1Plus.C_20680	GO:0006633 GO:0005524 GO:0003989	K11262		6.4.1.2 6.3.4.14	PTHR18866 PTHR18866:SF6	PF00364 PF13535 PF02785 PF00289 PF08326 PF01039
MicpuC2.estExt_Genewise1Plus.C_20725	GO:0006265 GO:0005524 GO:0003918 GO:0003677	K02470		5.99.1.3	PTHR10169 PTHR10169:SF35	PF01751 PF02518 PF00986 PF00204
MicpuC2.estExt_Genewise1Plus.C_20726	GO:0051205 GO:0016021	K03217			PTHR12428 PTHR12428:SF19	PF02096
MicpuC2.estExt_Genewise1Plus.C_20766	GO:0005524 GO:0009378 GO:0006310 GO:0006281	K13525		3.6.4.6	PTHR23077 PTHR23077:SF82	PF09336 PF02933 PF07724 PF05496 PF02359
MicpuC2.estExt_Genewise1Plus.C_20772	GO:0006614 GO:0005525 GO:0048500 GO:0008312 GO:0003924	K03106	KOG0780	3.6.5.4	PTHR11564 PTHR11564:SF7	PF02881 PF02978 PF00448
MicpuC2.estExt_Genewise1Plus.C_20776	GO:0033014 GO:0004418	K01749	KOG2892	2.5.1.61	PTHR11557 PTHR11557:SF0	PF03900 PF01379
MicpuC2.estExt_Genewise1Plus.C_20792	GO:0008173 GO:0006396		KOG2187	2.1.1.190 2.1.1.189	PTHR11061 PTHR11061:SF30	PF05958
MicpuC2.estExt_Genewise1Plus.C_20813	GO:0016868 GO:0005975		KOG1220	5.4.2.8 5.4.2.2	PTHR22573 PTHR22573:SF32	PF02880 PF02879 PF02878
MicpuC2.estExt_Genewise1Plus.C_20870	GO:0006420 GO:0005737 GO:0005524 GO:0004814 GO:0000166	K01887		6.1.1.19	PTHR11956 PTHR11956:SF5	PF03485 PF05746 PF00750
MicpuC2.estExt_Genewise1Plus.C_20915	GO:0008654 GO:0006021 GO:0004512	K01858		5.5.1.4	PTHR11510 PTHR11510:SF6	PF01658 PF07994
MicpuC2.estExt_Genewise1Plus.C_30035	GO:0016747 GO:0006355	K11308	KOG2747	2.3.1.48	PTHR10615	PF11717 PF01853
MicpuC2.gw1.4.305.1	GO:0006468 GO:0005524 GO:0004674	K04688	KOG0598	2.7.11.1	PTHR24351	PF00433 PF14531
MicpuC2.estExt_Genewise1Plus.C_30077	GO:0005515		KOG0296		PTHR19857	PF00400
MicpuC2.estExt_Genewise1Plus.C_30158	GO:0005524 GO:0003676	K12598		3.6.4.13		PF00271 PF00270 PF08148 PF13234
MicpuC2.estExt_Genewise1Plus.C_30208	GO:0055114 GO:0051287 GO:0006730 GO:0004013	K01251		3.3.1.1	PTHR23420	PF02826 PF05221
MicpuC2.estExt_Genewise1Plus.C_30286	GO:0016597 GO:0008152 GO:0055114 GO:0050661 GO:0016491 GO:0006520	K12524	KOG0455	1.1.1.3 2.7.2.4	PTHR21499 PTHR21499:SF1	PF01842 PF13840 PF03447 PF00696 PF00742
MicpuC2.estExt_Genewise1Plus.C_30312	GO:0008375 GO:0006486	K00726	KOG1413	2.4.1.101	PTHR10468 PTHR10468:SF0	PF03071
MicpuC2.estExt_Genewise1Plus.C_30410	GO:0042176 GO:0030234 GO:0000502	K03028			PTHR10943 PTHR10943:SF1	
MicpuC2.estExt_Genewise1Plus.C_30458	GO:0055085 GO:0016020 GO:0006811 GO:0005216				PTHR10037 PTHR10037:SF218	PF16905 PF08016 PF00520
MicpuC2.gw1.5.30.1	GO:0008270 GO:0005515 GO:0016818 GO:0003676 GO:0005524	K15711	KOG1001	3.6.4.12	PTHR10799	PF13639 PF00271 PF08797 PF00176
MicpuC2.estExt_Genewise1Plus.C_30483	GO:0016740 GO:0009058	K02291	KOG4411	2.5.1.32	PTHR31480 PTHR31480:SF2	PF00494
MicpuC2.estExt_Genewise1Plus.C_30569	GO:0006265 GO:0003918 GO:0003677 GO:0005524			5.99.1.3	PTHR10871 PTHR10871:SF4	PF13589 PF09239
MicpuC2.estExt_Genewise1Plus.C_30607	GO:0016021 GO:0016020	K15277	KOG1582		PTHR10778 PTHR10778:SF8	PF00892
MicpuC2.estExt_Genewise1Plus.C_30714	GO:0016149 GO:0006415 GO:0005737	K03265			PTHR10113	PF03463 PF03465 PF03464
MicpuC2.estExt_Genewise1Plus.C_30793	GO:0016021 GO:0008643 GO:0005351 GO:0000139	K15272	KOG2234		PTHR10231 PTHR10231:SF3	PF04142
MicpuC2.estExt_Genewise1Plus.C_30845	GO:0016020 GO:0006486 GO:0004576	K07151	KOG2292	2.4.99.18	PTHR13872 PTHR13872:SF1	PF02516
MicpuC2.estExt_Genewise1Plus.C_30877	GO:0016887 GO:0005524				PTHR23077 PTHR23077:SF27	PF07728 PF00004
MicpuC2.estExt_Genewise1Plus.C_30890	GO:0005515 GO:0006396 GO:0005622	K12869			PTHR11246 PTHR11246:SF14	PF13181 PF02184
MicpuC2.estExt_Genewise1Plus.C_30924	GO:0005515		KOG4579		PTHR23155	PF13855
MicpuC2.estExt_Genewise1Plus.C_30940	GO:0015979 GO:0009538 GO:0009522	K02693			PTHR34549 PTHR34549:SF2	PF02427
MicpuC2.estExt_Genewise1Plus.C_40015	GO:0016020 GO:0006810 GO:0005215	K03322	KOG1291		PTHR11706	PF01566
MicpuC2.estExt_Genewise1Plus.C_40031	GO:0016758 GO:0005789	K03849	KOG2576	2.4.1.265	PTHR12413 PTHR12413:SF2	PF03155
MicpuC2.estExt_Genewise1Plus.C_40129	GO:0030126 GO:0016192 GO:0006886 GO:0005198 GO:0030117 GO:0005737	K17301			PTHR10635	PF07718 PF14806 PF01602
MicpuC2.estExt_Genewise1Plus.C_40131	GO:0005524		KOG0651		PTHR32429 PTHR32429:SF8	PF00004
MicpuC2.estExt_Genewise1Plus.C_40141	GO:0008080	K17972	KOG3234	2.3.1.88	PTHR23091 PTHR23091:SF71	PF00583
MicpuC2.estExt_Genewise1Plus.C_40192	GO:0019843 GO:0006412 GO:0005840 GO:0003735	K02940	KOG3255		PTHR11655 PTHR11655:SF16	PF00347
MicpuC2.estExt_Genewise1Plus.C_40215	GO:0045454 GO:0015035 GO:0006662		KOG0907 KOG0910	1.8.1.8	PTHR10438 PTHR10438:SF276	PF00085
MicpuC2.estExt_Genewise1Plus.C_40364	GO:0016887 GO:0005524		KOG0927	3.6.1.3	PTHR19211 PTHR19211:SF48	PF12848 PF00005
MicpuC2.estExt_Genewise1Plus.C_40369	GO:0003824		KOG1379	3.1.3.16	PTHR12320	PF07228
MicpuC2.estExt_Genewise1Plus.C_40387	GO:0034453 GO:0005815	K16535			PTHR15431	PF09398
MicpuC2.estExt_Genewise1Plus.C_40467	GO:0006412 GO:0005840 GO:0003735 GO:0003723	K02988			PTHR13718 PTHR13718:SF63	PF03719 PF00333
MicpuC2.estExt_Genewise1Plus.C_40477	GO:0016491 GO:0008152		KOG1208	1.3.1.33	PTHR24322 PTHR24322:SF393	PF00106
MicpuC2.estExt_Genewise1Plus.C_40487	GO:0006457 GO:0003755 GO:0000413		KOG0865	5.2.1.8	PTHR11071	PF00160
MicpuC2.estExt_Genewise1Plus.C_40535	GO:0016887 GO:0005524		KOG0062	3.6.1.3	PTHR19211 PTHR19211:SF56	PF12848 PF00005
MicpuC2.estExt_Genewise1Plus.C_40546	GO:0006468 GO:0004672	K04515	KOG0032	2.7.11.17	PTHR24349	PF07714
MicpuC2.estExt_Genewise1Plus.C_40566	GO:0016226	K09015			PTHR30508 PTHR30508:SF3	PF01458
MicpuC2.estExt_Genewise1Plus.C_40616	GO:0009976	K09834		5.5.1.24	PTHR35309 PTHR35309:SF2	PF14249
MicpuC2.estExt_Genewise1Plus.C_40617	GO:0006457	K09571	KOG0543	5.2.1.8	PTHR10516 PTHR10516:SF274	PF14559 PF00254
MicpuC2.gw1.3.352.1	GO:0009982 GO:0009451 GO:0003723 GO:0001522	K01855	KOG4393	5.4.99.45	PTHR11142 PTHR11142:SF5	PF01416
MicpuC2.gw1.10.179.1	GO:0055114 GO:0051537 GO:0016491 GO:0019439 GO:0016708 GO:0005506	K00499		1.14.15.7	PTHR21266 PTHR21266:SF2	PF00355 PF00848
MicpuC2.estExt_Genewise1Plus.C_40824	GO:0098599 GO:0008474 GO:0002084	K01074	KOG2541	3.1.2.22	PTHR11247 PTHR11247:SF8	PF02089
MicpuC2.estExt_Genewise1Plus.C_50063	GO:0055114 GO:0051537 GO:0016491 GO:0010277			1.14.12.20	PTHR21266 PTHR21266:SF25	PF00355 PF08417
MicpuC2.estExt_Genewise1Plus.C_50122	GO:0016021 GO:0004659	K04040	KOG1381	2.5.1.62	PTHR11048 PTHR11048:SF18	PF01040
MicpuC2.estExt_Genewise1Plus.C_50138	GO:0055085 GO:0046873 GO:0030001 GO:0016020	K16075	KOG2662		PTHR13890 PTHR13890:SF0	PF01544
MicpuC2.estExt_Genewise1Plus.C_50314	GO:0006412 GO:0005840 GO:0005622 GO:0003735	K02980	KOG3506		PTHR12010 PTHR12010:SF2	PF00253
MicpuC2.estExt_Genewise1Plus.C_50377	GO:0045454		KOG0907	3.5.1.52	PTHR11349 PTHR11349:SF65	PF00085
MicpuC2.estExt_Genewise1Plus.C_50405	GO:0005737 GO:0005515 GO:0005096	K12489	KOG0521		PTHR23180 PTHR23180:SF284	PF03114 PF00169 PF12796 PF01412
MicpuC2.estExt_Genewise1Plus.C_50681	GO:0005681 GO:0000398	K12863	KOG3228		PTHR12718	PF04889
MicpuC2.estExt_Genewise1Plus.C_60032	GO:0019867	K07277	KOG2602		PTHR12815	PF01103
MicpuC2.estExt_Genewise1Plus.C_60097	GO:0016758	K07432	KOG3349	2.4.1.141	PTHR12867	PF04101
MicpuC2.estExt_Genewise1Plus.C_60113	GO:0005515	K14848	KOG0302		PTHR22850	PF12265 PF00400
MicpuC2.estExt_Genewise1Plus.C_60160	GO:0051276 GO:0005694 GO:0005524 GO:0005515	K06675			PTHR18937 PTHR18937:SF231	PF06470 PF02463
MicpuC2.estExt_Genewise1Plus.C_60164	GO:0009378 GO:0006310 GO:0006281 GO:0005524	K14571			PTHR23077 PTHR23077:SF55	PF05496 PF00004
MicpuC2.estExt_Genewise1Plus.C_60318	GO:0005680	K03348			PTHR12827	
MicpuC2.estExt_Genewise1Plus.C_60447	GO:0051082 GO:0016272 GO:0006457	K09549	KOG4098		PTHR13303	PF01920
MicpuC2.gw1.17.65.1	GO:0016747 GO:0006355	K11308	KOG2747	2.3.1.48	PTHR10615	PF11717 PF01853
MicpuC2.estExt_Genewise1Plus.C_60517	GO:0016887 GO:0005524	K03924			PTHR32204	PF07728
MicpuC2.estExt_Genewise1Plus.C_60550	GO:0008270 GO:0036459 GO:0016579	K11836		3.4.19.12	PTHR24006 PTHR24006:SF449	PF02148 PF00627 PF00443
MicpuC2.estExt_Genewise1Plus.C_60599	GO:0008270 GO:0008237 GO:0006508	K08776		3.4.11.2 3.4.11.14	PTHR11533 PTHR11533:SF190	PF11838 PF01433
MicpuC2.estExt_Genewise1Plus.C_60613	GO:0016020 GO:0009678 GO:0004427			3.6.1.1	PTHR31998 PTHR31998:SF11	PF03030
MicpuC2.estExt_Genewise1Plus.C_70057	GO:0055085 GO:0016021		KOG0254		PTHR23503	PF07690
MicpuC2.estExt_Genewise1Plus.C_70059	GO:0055085 GO:0016020 GO:0015297 GO:0006855	K03327	KOG1347		PTHR11206	PF01554
MicpuC2.estExt_Genewise1Plus.C_70115	GO:0006412 GO:0005840 GO:0005622 GO:0003735	K02995	KOG3283		PTHR10394	PF01201
MicpuC2.estExt_Genewise1Plus.C_70163	GO:0019898 GO:0015979 GO:0009654 GO:0009523 GO:0005509	K02717			PTHR31407 PTHR31407:SF6	PF01789
MicpuC2.estExt_Genewise1Plus.C_70235	GO:0005515				PTHR11260 PTHR11260:SF136	PF13417
MicpuC2.estExt_Genewise1Plus.C_70394	GO:0005515	K14558			PTHR19858	PF04003 PF00400
MicpuC2.estExt_Genewise1Plus.C_70408	GO:0055085		KOG1441		PTHR11132 PTHR11132:SF130	PF08449
MicpuC2.estExt_Genewise1Plus.C_70415	GO:0015940 GO:0003864	K00606	KOG2949	2.1.2.11	PTHR20881	PF02548
MicpuC2.estExt_Genewise1Plus.C_70534	GO:0007017 GO:0005875	K10418	KOG3430	3.6.4.2	PTHR11886	PF01221
MicpuC2.estExt_Genewise1Plus.C_80003	GO:0006464	K16582	KOG2157	1.2.1.24	PTHR12241	PF03133
MicpuC2.estExt_Genewise1Plus.C_80035	GO:2001070 GO:0043169 GO:0005975 GO:0003824			3.2.1.133	PTHR10357 PTHR10357:SF10	PF00686 PF00128
MicpuC2.estExt_Genewise1Plus.C_80076	GO:0016747 GO:0008152 GO:0008610	K00648		2.3.1.180	PTHR18919 PTHR18919:SF90	PF00108 PF08541
MicpuC2.estExt_Genewise1Plus.C_80135	GO:0055114 GO:0020037 GO:0006979 GO:0004601	K00428		1.11.1.11	PTHR31356	PF00141
MicpuC2.estExt_Genewise1Plus.C_80192	GO:0016020 GO:0015031	K10956			PTHR10906	PF10559 PF00344
MicpuC2.estExt_Genewise1Plus.C_80250	GO:0017038 GO:0016020 GO:0005524	K03070			PTHR30612 PTHR30612:SF4	PF01043 PF07516 PF07517
MicpuC2.estExt_Genewise1Plus.C_80316	GO:0045454 GO:0015035 GO:0006662		KOG0910	1.8.1.8	PTHR10438 PTHR10438:SF270	PF00085
MicpuC2.estExt_Genewise1Plus.C_80352	GO:0005975 GO:0004553			3.2.1.20	PTHR22762 PTHR22762:SF85	PF01055
MicpuC2.estExt_Genewise1Plus.C_80385	GO:0055114 GO:0008113 GO:0030091 GO:0016671 GO:0006979	K07304	KOG1635	1.8.4.11	PTHR10173 PTHR10173:SF36	PF01625
MicpuC2.estExt_Genewise1Plus.C_80435	GO:0055085 GO:0016021 GO:0015299 GO:0006812				PTHR16254 PTHR16254:SF6	PF00999
MicpuC2.estExt_Genewise1Plus.C_80517	GO:0050660 GO:0008033 GO:0055114 GO:0016491 GO:0045454	K00382	KOG1335	1.8.1.4	PTHR22912 PTHR22912:SF142	PF01134 PF00070 PF02852
MicpuC2.estExt_Genewise1Plus.C_80546	GO:0055114 GO:0008677 GO:0005975 GO:0004367 GO:0009331 GO:0006072	K00006	KOG2711	1.1.1.8	PTHR11728 PTHR11728:SF13	PF02558 PF07479
MicpuC2.estExt_Genewise1Plus.C_80585	GO:0008168 GO:0006479	K11434	KOG1499	2.1.1.125	PTHR11006	PF13847
MicpuC2.estExt_Genewise1Plus.C_90025	GO:0008168 GO:0008152	K05928	KOG1269	2.1.1.95	PTHR10108 PTHR10108:SF708	PF08241
MicpuC2.estExt_Genewise1Plus.C_90353	GO:0030170 GO:0008483	K00833	KOG1401	6.3.3.3 2.6.1.62	PTHR11986 PTHR11986:SF8	PF13500 PF00202
MicpuC2.estExt_Genewise1Plus.C_90367	GO:0005524 GO:0051082 GO:0006457	K09498			PTHR11353 PTHR11353:SF21	PF00118
MicpuC2.estExt_Genewise1Plus.C_90533	GO:0016758 GO:0005789	K03848	KOG2575	2.4.1.267	PTHR12413 PTHR12413:SF1	PF03155
MicpuC2.estExt_Genewise1Plus.C_90558	GO:0016021	K17086			PTHR10766	PF02990
MicpuC2.estExt_Genewise1Plus.C_90611	GO:0005515		KOG0166		PTHR23314	PF00514
MicpuC2.estExt_Genewise1Plus.C_90644	GO:0003676 GO:0006355 GO:0005634 GO:0003677	K13103	KOG2184		PTHR23329 PTHR23329:SF1	PF01585 PF12457 PF07842
MicpuC2.estExt_Genewise1Plus.C_90658	GO:0016020				PTHR15948	PF12537 PF12430
MicpuC2.estExt_Genewise1Plus.C_100032	GO:0008184 GO:0005975	K00688		2.4.1.1	PTHR11468	PF00343
MicpuC2.estExt_Genewise1Plus.C_100110	GO:0016887 GO:0005524 GO:0030286 GO:0007018 GO:0003777 GO:0005858 GO:0003341	K10408		3.6.4.2	PTHR10676 PTHR10676:SF137	PF07728 PF12777 PF12775 PF12780 PF12781 PF12774 PF08393 PF03028
MicpuC2.estExt_Genewise1Plus.C_100115	GO:0030117 GO:0016192 GO:0006886 GO:0030123	K12397			PTHR11134 PTHR11134:SF1	PF01602
MicpuC2.estExt_Genewise1Plus.C_100147	GO:0006508 GO:0004222				PTHR31412 PTHR31412:SF0	PF02163
MicpuC2.estExt_Genewise1Plus.C_100176	GO:0008184 GO:0005975	K00688		2.4.1.1	PTHR11468 PTHR11468:SF3	PF00343
MicpuC2.estExt_Genewise1Plus.C_100240	GO:0031625 GO:0006511	K03349	KOG2165		PTHR11932 PTHR11932:SF5	PF08672 PF00888
MicpuC2.estExt_Genewise1Plus.C_100285	GO:0055114 GO:0016491	K00326	KOG0534	1.6.2.2	PTHR19370 PTHR19370:SF121	PF00970 PF00175
MicpuC2.estExt_Genewise1Plus.C_100310	GO:0042073 GO:0030992 GO:0015631				PTHR15614 PTHR15614:SF2	
MicpuC2.estExt_Genewise1Plus.C_100473	GO:0071025 GO:0070966 GO:0070481	K06965	KOG2869		PTHR10853	PF03464 PF03465 PF03463
MicpuC2.estExt_Genewise1Plus.C_100545	GO:0016021 GO:0006820 GO:0016020 GO:0005452				PTHR11453 PTHR11453:SF48	PF00955
MicpuC2.gw1.8.192.1	GO:0005515	K14829	KOG0316		PTHR18763	PF00400
MicpuC2.estExt_Genewise1Plus.C_110076	GO:0006568 GO:0004834	K01695	KOG4175	4.2.1.20 4.1.2.8	PTHR10314 PTHR10314:SF88	PF00290
MicpuC2.estExt_Genewise1Plus.C_110136	GO:0016887 GO:0005524 GO:0030286 GO:0007018 GO:0003777	K10408		3.6.4.2	PTHR10676 PTHR10676:SF135	PF07728 PF12777 PF12781 PF12780 PF12774 PF08393 PF08385 PF03028
