Naga_101577g2	NGA_2123800
Naga_100378g2	NGA_2062200
Naga_100378g1	NGA_0559500
Naga_101704g1	NGA_2015700
Naga_101045g1	NGA_0377000
Naga_101367g1	NGA_0240500
Naga_102891g1	NGA_0515400
Naga_101372g2	NGA_0076200
Naga_100859g2	NGA_0076300
Naga_100859g1	NGA_2088400
Naga_101012g2	NGA_0698400
Naga_101012g1	NGA_0418320
Naga_102408g1	NGA_0483200
Naga_104134g1	NGA_0428200
Naga_100290g1	NGA_0169300
Naga_100290g2	NGA_0076100
Naga_100290g3	NGA_2037700
Naga_100290g4	NGA_0075900
Naga_100290g5	NGA_0076000
Naga_100290g6	NGA_0248420
Naga_100290g7	NGA_0111900
Naga_101481g1	NGA_2100400
Naga_101481g2	NGA_0697400
Naga_101794g1	NGA_0134700
Naga_101794g1	NGA_0134700
Naga_102381g1	NGA_0726500
Naga_102163g1	NGA_2049900
Naga_102846g1	NGA_0680800
Naga_101798g1	NGA_0693700
Naga_101373g1	NGA_0714900
Naga_101373g2	NGA_0134302
Naga_101373g3	NGA_0413800
Naga_100946g1	NGA_0725500
Naga_100946g2	NGA_0705410
Naga_100946g3	NGA_2012700
Naga_100946g4	NGA_0719000
Naga_102930g1	NGA_0476500
Naga_100681g1	NGA_0194200
Naga_100681g2	NGA_0557500
Naga_100681g3	NGA_0369602
Naga_100681g4	NGA_0190500
Naga_100681g5	NGA_2112020
Naga_101097g1	NGA_0703800
Naga_102396g1	NGA_0427300
Naga_102879g1	NGA_0686100
Naga_100777g1	NGA_0728400
Naga_100777g2	NGA_0730100
Naga_100777g3	NGA_0687000
Naga_102551g1	NGA_0704200
Naga_101888g1	NGA_0125002
Naga_102329g1	NGA_0720900
Naga_102560g1	NGA_2106200
Naga_102193g1	NGA_2101800
Naga_102529g1	NGA_0709400
Naga_101145g1	NGA_0165400
Naga_101774g1	NGA_0704800
Naga_100289g2	NGA_0223500
Naga_100289g3	NGA_0223401
Naga_100289g4	NGA_0223401
Naga_100289g5	NGA_0710100
Naga_100228g1	NGA_2053400
Naga_100228g2	NGA_0350200
Naga_100228g3	NGA_0350000
Naga_100228g4	NGA_0350400
Naga_100228g7	NGA_0350100
Naga_100228g8	NGA_0713900
Naga_100757g2	NGA_2095800
Naga_100757g1	NGA_0560200
Naga_101233g2	NGA_0491920
Naga_101233g1	NGA_0546700
Naga_101561g2	NGA_0680800
Naga_101230g2	NGA_0686300
Naga_101280g1	NGA_0219720
Naga_100873g1	NGA_0631820
Naga_100873g2	NGA_0516100
Naga_100996g2	NGA_0714320
Naga_100996g1	NGA_0403800
Naga_100692g1	NGA_0694800
Naga_100692g2	NGA_0516300
Naga_100692g3	NGA_2088500
Naga_100692g4	NGA_2126000
Naga_100692g5	NGA_2087000
Naga_101524g1	NGA_0718300
Naga_102856g1	NGA_0330900
Naga_101139g2	NGA_0166600
Naga_101139g1	NGA_0467800
Naga_103245g1	NGA_0679600
Naga_101565g3	NGA_2079100
Naga_101565g2	NGA_2078400
Naga_101565g1	NGA_0166600
Naga_101229g1	NGA_0692600
Naga_101229g3	NGA_2090700
Naga_101430g1	NGA_2073100
Naga_102098g1	NGA_0705200
Naga_102488g1	NGA_0239202
Naga_101931g1	NGA_0683300
Naga_101635g2	NGA_2051500
Naga_101635g1	NGA_2072100
Naga_100474g1	NGA_0695800
Naga_100474g2	NGA_0414500
Naga_100474g3	NGA_0127100
Naga_100474g4	NGA_0414800
Naga_100474g5	NGA_0414900
Naga_100987g1	NGA_0180800
Naga_100987g2	NGA_0467800
Naga_100624g1	NGA_0127100
Naga_100624g2	NGA_0414700
Naga_100972g1	NGA_0377000
Naga_103460g1	NGA_0723700
Naga_101699g1	NGA_0187400
Naga_101303g1	NGA_0492400
Naga_100111g1	NGA_0159800
Naga_100111g2	NGA_0599100
Naga_100111g4	NGA_0599300
Naga_100111g6	NGA_0599400
Naga_100111g7	NGA_0463700
Naga_100111g8	NGA_0598900
Naga_100111g9	NGA_0190800
Naga_100111g10	NGA_0599000
Naga_100111g11	NGA_0358500
Naga_100111g13	NGA_0598810
Naga_100111g14	NGA_0431201
Naga_100111g14	NGA_0431201
Naga_100111g15	NGA_0431100
Naga_100108g2	NGA_2032500
Naga_100108g3	NGA_0444100
Naga_100108g5	NGA_0478300
Naga_100108g6	NGA_0387900
Naga_100108g7	NGA_0368700
Naga_100108g8	NGA_0408700
Naga_100108g9	NGA_0355200
Naga_100108g10	NGA_0355100
Naga_100108g11	NGA_0355300
Naga_100108g12	NGA_2102100
Naga_100108g13	NGA_0355500
Naga_100108g14	NGA_0355400
Naga_100108g15	NGA_0334300
Naga_100108g16	NGA_0320500
Naga_100108g17	NGA_0719800
Naga_100108g19	NGA_0719900
Naga_100108g20	NGA_0720200
Naga_103873g1	NGA_0686200
Naga_100319g9	NGA_0373100
Naga_100319g8	NGA_0399500
Naga_100319g7	NGA_2119620
Naga_100319g6	NGA_0471900
Naga_100319g6	NGA_0319000
Naga_100319g5	NGA_0370410
Naga_100319g3	NGA_0605600
Naga_100319g2	NGA_0606000
Naga_100319g1	NGA_2015300
Naga_100041g1	NGA_2078920
Naga_100041g2	NGA_0437801
Naga_100041g3	NGA_0640700
Naga_100041g4	NGA_0196400
Naga_100041g5	NGA_0682100
Naga_100041g7	NGA_2094420
Naga_100041g8	NGA_0476201
Naga_100041g9	NGA_2016700
Naga_100041g10	NGA_0346920
Naga_100041g11	NGA_0175502
Naga_100041g11	NGA_0175502
Naga_100041g12	NGA_0377502
Naga_100041g13	NGA_0476201
Naga_100041g15	NGA_0459300
Naga_100041g16	NGA_0500500
Naga_100041g17	NGA_2033700
Naga_100041g17	NGA_0199300
Naga_100041g18	NGA_0186100
Naga_100041g20	NGA_2046700
Naga_100041g21	NGA_0720100
Naga_100041g22	NGA_0119200
Naga_100041g23	NGA_0248510
Naga_100041g24	NGA_0232801
Naga_100041g25	NGA_0499110
Naga_100041g26	NGA_0310502
Naga_100041g27	NGA_2010000
Naga_100041g28	NGA_2027420
Naga_100041g29	NGA_0470900
Naga_100041g30	NGA_0409000
Naga_100041g31	NGA_0452300
Naga_100041g33	NGA_2072400
Naga_100041g34	NGA_2120700
Naga_100041g35	NGA_0682800
Naga_100041g36	NGA_2056800
Naga_100041g37	NGA_2088200
Naga_100041g39	NGA_0310502
Naga_100041g40	NGA_2087000
Naga_100041g43	NGA_0476010
Naga_100041g43	NGA_0476010
Naga_100041g42	NGA_0691120
Naga_100041g44	NGA_0271420
Naga_100041g45	NGA_2012500
Naga_100041g46	NGA_0270002
Naga_100041g47	NGA_0424400
Naga_100041g48	NGA_0269602
Naga_102838g1	NGA_0090600
Naga_101646g1	NGA_2112620
Naga_100776g4	NGA_0500800
Naga_100776g3	NGA_0136900
Naga_100776g2	NGA_0467800
Naga_100776g1	NGA_0500600
Naga_101039g3	NGA_0155500
Naga_101039g2	NGA_0155300
Naga_101039g1	NGA_2037600
Naga_101238g2	NGA_2037700
Naga_102165g1	NGA_0680800
Naga_100884g1	NGA_0435800
Naga_100884g2	NGA_0163300
Naga_101504g1	NGA_0687200
Naga_101504g3	NGA_2062700
Naga_100619g2	NGA_0709520
Naga_101675g1	NGA_0702000
Naga_101517g1	NGA_2071820
Naga_101286g2	NGA_0716800
Naga_101286g1	NGA_0687200
Naga_101363g1	NGA_0689600
Naga_101363g2	NGA_0082100
Naga_101187g2	NGA_0701000
Naga_101187g1	NGA_2087700
Naga_100840g2	NGA_0127100
Naga_100406g1	NGA_2022900
Naga_100406g3	NGA_0493700
Naga_100406g4	NGA_0729600
Naga_100406g5	NGA_0127000
Naga_100406g6	NGA_0679800
Naga_100406g7	NGA_0729600
Naga_100406g8	NGA_0602600
Naga_100406g12	NGA_0718400
Naga_101811g1	NGA_0686100
Naga_102369g1	NGA_2113500
Naga_102684g1	NGA_0401820
Naga_102576g1	NGA_0406900
Naga_102202g1	NGA_0406800
Naga_102323g1	NGA_2034400
Naga_101236g1	NGA_0408800
Naga_101236g2	NGA_0209101
Naga_101236g3	NGA_0459300
Naga_101441g1	NGA_0717200
Naga_101441g2	NGA_2108100
Naga_101441g3	NGA_0225300
Naga_101772g1	NGA_0696800
Naga_102461g1	NGA_0364000
Naga_102594g1	NGA_0687200
Naga_101658g1	NGA_0691120
Naga_100371g2	NGA_0470500
Naga_100371g1	NGA_0555900
Naga_101055g1	NGA_0711800
Naga_100382g1	NGA_0477401
Naga_100382g2	NGA_0694200
Naga_100382g3	NGA_2006100
Naga_100382g4	NGA_0190500
Naga_100452g2	NGA_0503000
Naga_100452g1	NGA_0731400
Naga_101308g2	NGA_0155200
Naga_101308g1	NGA_2118600
Naga_100574g4	NGA_0024220
Naga_100574g3	NGA_0679600
Naga_100574g1	NGA_0196000
Naga_100574g2	NGA_0399400
Naga_102662g1	NGA_0568820
Naga_100992g3	NGA_2129320
Naga_100904g1	NGA_0475900
Naga_100877g1	NGA_2065200
Naga_100877g2	NGA_0525000
Naga_100877g4	NGA_0707200
Naga_100991g1	NGA_0694800
Naga_101361g1	NGA_2106400
Naga_101361g2	NGA_0578302
Naga_102988g1	NGA_2120600
Naga_101064g1	NGA_0688000
Naga_102277g1	NGA_2087000
Naga_102544g1	NGA_0699200
Naga_101002g1	NGA_0428000
Naga_101002g2	NGA_0076800
Naga_101002g3	NGA_2101110
Naga_102976g1	NGA_2002920
Naga_100345g1	NGA_2000100
Naga_100345g2	NGA_0249020
Naga_100345g3	NGA_0430401
Naga_100345g5	NGA_0422302
Naga_100345g5	NGA_2035100
Naga_100345g6	NGA_0559400
Naga_100748g1	NGA_0169900
Naga_100748g2	NGA_0403800
Naga_100748g4	NGA_0090400
Naga_100261g1	NGA_2008300
Naga_100261g2	NGA_0715610
Naga_100261g3	NGA_0503602
Naga_100261g4	NGA_0555600
Naga_100261g5	NGA_0705800
Naga_100261g6	NGA_0625900
Naga_100261g8	NGA_0556500
Naga_100458g1	NGA_0556000
Naga_101854g1	NGA_0219302
Naga_100976g1	NGA_0434601
Naga_102498g1	NGA_0400300
Naga_100970g1	NGA_0556700
Naga_100970g2	NGA_0556200
Naga_100970g2	NGA_0556200
Naga_100876g1	NGA_0556600
Naga_100876g2	NGA_2038000
Naga_100876g3	NGA_0729200
Naga_102184g1	NGA_0273502
Naga_100385g1	NGA_0556100
Naga_100385g2	NGA_0252402
Naga_100385g3	NGA_0555900
Naga_100385g4	NGA_0461300
Naga_100385g5	NGA_2046100
Naga_102008g1	NGA_0719700
Naga_101419g2	NGA_0515200
Naga_101419g1	NGA_0703900
Naga_100789g2	NGA_0435600
Naga_100789g1	NGA_0712800
Naga_100551g3	NGA_0360510
Naga_100551g2	NGA_0442100
Naga_100551g1	NGA_2112100
Naga_102325g1	NGA_0002802
Naga_100826g2	NGA_0449900
Naga_100826g1	NGA_0436000
Naga_101787g1	NGA_0470500
Naga_101314g1	NGA_0364200
Naga_100833g4	NGA_0241000
Naga_100833g3	NGA_2031820
Naga_100833g2	NGA_0362300
Naga_101353g2	NGA_0609000
Naga_101353g1	NGA_0679900
Naga_100674g5	NGA_2054700
Naga_100674g4	NGA_0441500
Naga_100674g3	NGA_2030000
Naga_100674g2	NGA_0709510
Naga_100674g1	NGA_2038000
Naga_101142g1	NGA_2101310
Naga_101216g1	NGA_0460701
Naga_101216g1	NGA_0460701
Naga_101216g2	NGA_0135000
Naga_101216g3	NGA_0486600
Naga_100658g1	NGA_0425800
Naga_100658g2	NGA_0190800
Naga_100658g3	NGA_0389000
Naga_101814g1	NGA_0219502
Naga_103028g1	NGA_2101320
Naga_102705g1	NGA_0686400
Naga_101505g2	NGA_0332000
Naga_102651g1	NGA_0706000
Naga_101976g1	NGA_2048200
Naga_102371g1	NGA_0389000
Naga_102460g1	NGA_2121100
Naga_101886g1	NGA_0112300
Naga_101831g1	NGA_0687300
Naga_103181g1	NGA_0478300
Naga_102516g1	NGA_0402900
Naga_101150g1	NGA_0182900
Naga_100534g2	NGA_0435600
Naga_100534g3	NGA_0220902
Naga_101328g1	NGA_0476500
Naga_101328g2	NGA_0192700
Naga_100450g1	NGA_0098800
Naga_100450g2	NGA_2128100
Naga_100450g3	NGA_0687900
Naga_100450g4	NGA_0653702
Naga_102949g1	NGA_0649900
Naga_101429g2	NGA_0679600
Naga_101429g1	NGA_0694800
Naga_103740g1	NGA_0387500
Naga_101926g1	NGA_0379800
Naga_101410g1	NGA_0694800
Naga_100950g1	NGA_0717200
Naga_100950g2	NGA_2118700
Naga_100950g3	NGA_2112620
Naga_101738g1	NGA_0399000
Naga_101497g1	NGA_0098800
Naga_101288g1	NGA_0476500
Naga_101288g2	NGA_0090600
Naga_103535g1	NGA_0405000
Naga_101507g1	NGA_0427900
Naga_100874g1	NGA_0098600
Naga_102693g1	NGA_2028000
Naga_100736g3	NGA_0367000
Naga_100736g2	NGA_0358700
Naga_100736g1	NGA_0720700
Naga_100941g1	NGA_0208200
Naga_100941g2	NGA_0370410
Naga_100941g3	NGA_0174200
Naga_101276g1	NGA_0644900
Naga_100649g4	NGA_0097420
Naga_100649g3	NGA_2086620
Naga_100649g2	NGA_0701400
Naga_100649g1	NGA_0229900
Naga_101893g1	NGA_0110320
Naga_101893g2	NGA_2075800
Naga_101076g3	NGA_2072900
Naga_101460g1	NGA_0160100
Naga_101935g1	NGA_0570100
Naga_102040g1	NGA_2033700
Naga_103262g1	NGA_2034400
Naga_100380g1	NGA_2030500
Naga_100380g2	NGA_0724100
Naga_100380g3	NGA_0097410
Naga_100380g4	NGA_2075400
Naga_100380g5	NGA_0235500
Naga_100380g6	NGA_0456500
Naga_100380g6	NGA_0456500
Naga_101804g1	NGA_2129320
Naga_101804g2	NGA_0483300
Naga_102491g1	NGA_2054500
Naga_102703g1	NGA_0478300
Naga_102303g1	NGA_0726500
Naga_100235g1	NGA_2101012
Naga_100235g2	NGA_0470300
Naga_100235g3	NGA_0439800
Naga_100235g4	NGA_0384802
Naga_100235g5	NGA_2019900
Naga_100235g6	NGA_0462600
Naga_100235g7	NGA_2099500
Naga_100235g8	NGA_0082200
Naga_100235g9	NGA_0370420
Naga_100235g10	NGA_2011000
Naga_100235g11	NGA_2101710
Naga_100235g13	NGA_0640000
Naga_100235g12	NGA_0073500
Naga_102238g1	NGA_2074600
Naga_100607g1	NGA_0709520
Naga_100607g2	NGA_0700900
Naga_100607g3	NGA_0176000
Naga_100607g4	NGA_0609000
Naga_101046g1	NGA_0679100
Naga_101066g3	NGA_0693200
Naga_101066g3	NGA_0693200
Naga_101066g2	NGA_0491910
Naga_100456g3	NGA_0240400
Naga_100456g2	NGA_0502400
Naga_100456g1	NGA_0424400
Naga_100890g1	NGA_2082900
Naga_101665g2	NGA_0689600
Naga_101693g1	NGA_2083020
Naga_101693g2	NGA_0319600
Naga_101306g2	NGA_0405400
Naga_101306g1	NGA_0497520
Naga_100953g1	NGA_0425800
Naga_100953g2	NGA_0461800
Naga_100953g3	NGA_2101110
Naga_100953g4	NGA_0175100
Naga_100457g1	NGA_0377000
Naga_100457g2	NGA_0568810
Naga_100457g3	NGA_0318900
Naga_101366g2	NGA_0683100
Naga_101638g1	NGA_0405400
Naga_101578g1	NGA_0688300
Naga_101578g2	NGA_0602800
Naga_101948g1	NGA_2101310
Naga_101489g1	NGA_0436200
Naga_101489g2	NGA_2000100
Naga_101228g1	NGA_0725400
Naga_101228g2	NGA_0723500
Naga_101435g1	NGA_0442600
Naga_101752g1	NGA_0438800
Naga_101035g4	NGA_0392400
Naga_101035g4	NGA_2020800
Naga_101035g2	NGA_2040600
Naga_102002g1	NGA_2059000
Naga_102002g2	NGA_0169200
Naga_103105g1	NGA_2066900
Naga_103067g1	NGA_0444600
Naga_100509g2	NGA_0710900
Naga_101516g1	NGA_0524000
Naga_101516g2	NGA_0705200
Naga_101657g1	NGA_2060320
Naga_101657g2	NGA_0712200
Naga_101657g3	NGA_0687200
Naga_101169g2	NGA_0705800
Naga_101645g1	NGA_0500200
Naga_101072g3	NGA_0459800
Naga_101072g2	NGA_2101500
Naga_101072g1	NGA_0706000
Naga_101608g1	NGA_2098700
Naga_101668g1	NGA_2115600
Naga_101358g2	NGA_0190800
Naga_101165g1	NGA_2087700
Naga_101487g1	NGA_0166300
Naga_101618g1	NGA_0369602
Naga_102050g1	NGA_0682000
Naga_101974g1	NGA_0434201
Naga_101974g3	NGA_2086400
Naga_102996g1	NGA_0578302
Naga_102579g1	NGA_0339720
Naga_103347g1	NGA_0697600
Naga_101637g1	NGA_2100500
Naga_100433g1	NGA_0697200
Naga_100433g2	NGA_0494201
Naga_100433g3	NGA_0467800
Naga_100433g4	NGA_0450800
Naga_100433g5	NGA_0207800
Naga_100433g6	NGA_0130600
Naga_100517g1	NGA_2052600
Naga_100517g1	NGA_0702700
Naga_101461g1	NGA_2113920
Naga_101461g2	NGA_0458100
Naga_100704g1	NGA_2122800
Naga_100704g2	NGA_0110702
Naga_100704g3	NGA_0137400
Naga_100760g2	NGA_0694200
Naga_100760g1	NGA_0442400
Naga_101182g1	NGA_0681000
Naga_100420g6	NGA_0686400
Naga_100420g5	NGA_0210500
Naga_100420g4	NGA_2112020
Naga_100420g1	NGA_2102600
Naga_101406g2	NGA_2023000
Naga_100766g3	NGA_2036500
Naga_100766g2	NGA_0238300
Naga_100766g1	NGA_0203800
Naga_100172g1	NGA_0194700
Naga_100172g2	NGA_0467800
Naga_100172g4	NGA_0612600
Naga_100172g5	NGA_0166200
Naga_100172g6	NGA_0612900
Naga_100172g7	NGA_0612500
Naga_100172g8	NGA_0612800
Naga_100172g10	NGA_0613000
Naga_100172g11	NGA_0612302
Naga_100172g12	NGA_0612400
Naga_100172g12	NGA_0612400
Naga_100172g13	NGA_0166300
Naga_100370g8	NGA_0613200
Naga_100370g6	NGA_0613100
Naga_100370g3	NGA_0184910
Naga_100370g1	NGA_0612700
Naga_101404g1	NGA_0619200
Naga_102171g1	NGA_0547902
Naga_102736g1	NGA_0497210
Naga_101756g1	NGA_0718400
Naga_100973g1	NGA_2098700
Naga_100973g3	NGA_0119300
Naga_102340g1	NGA_2045500
Naga_102151g1	NGA_0179802
Naga_101914g1	NGA_0711700
Naga_103301g1	NGA_2038300
Naga_102250g1	NGA_2101050
Naga_102041g1	NGA_0723700
Naga_102022g1	NGA_0504200
Naga_101652g2	NGA_0110802
Naga_100650g5	NGA_0239500
Naga_100650g3	NGA_0709520
Naga_100650g2	NGA_0186100
Naga_100650g1	NGA_0318900
Naga_101266g3	NGA_2044000
Naga_101266g2	NGA_2124300
Naga_101266g1	NGA_0320300
Naga_100204g1	NGA_0401310
Naga_100204g2	NGA_0044320
Naga_100204g3	NGA_0379900
Naga_100204g4	NGA_2066300
Naga_100204g5	NGA_0388600
Naga_100204g6	NGA_0502400
Naga_100204g8	NGA_0692600
Naga_100204g9	NGA_2041000
Naga_100679g2	NGA_2027420
Naga_100317g5	NGA_0694800
Naga_100317g4	NGA_0222610
Naga_100317g3	NGA_0613100
Naga_100317g2	NGA_0414010
Naga_100317g1	NGA_0222701
Naga_100019g79	NGA_2095800
Naga_100019g78	NGA_0694700
Naga_100019g77	NGA_0244100
Naga_100019g76	NGA_0504600
Naga_100019g75	NGA_0679600
Naga_100019g74	NGA_0187200
Naga_100019g73	NGA_0694700
Naga_100019g72	NGA_2119710
Naga_100019g71	NGA_0702000
Naga_100019g71	NGA_0702000
Naga_100019g70	NGA_2085200
Naga_100019g69	NGA_0723500
Naga_100019g68	NGA_2042800
Naga_100019g66	NGA_0220301
Naga_100019g65	NGA_0078700
Naga_100019g64	NGA_2022000
Naga_100019g63	NGA_0523600
Naga_100019g62	NGA_2055900
Naga_100019g61	NGA_2130600
Naga_100019g60	NGA_0208801
Naga_100019g59	NGA_0175902
Naga_100019g58	NGA_0387400
Naga_100019g57	NGA_0605600
Naga_100019g56	NGA_0724200
Naga_100019g55	NGA_0701100
Naga_100019g54	NGA_2055700
Naga_100019g53	NGA_0179402
Naga_100019g52	NGA_0429201
Naga_100019g51	NGA_2040700
Naga_100019g50	NGA_0392902
Naga_100019g49	NGA_0361302
Naga_100019g49	NGA_0361302
Naga_100019g48	NGA_0462220
Naga_100019g47	NGA_2082700
Naga_100019g47	NGA_2082700
Naga_100019g46	NGA_0232400
Naga_100019g45	NGA_0679700
Naga_100019g44	NGA_2079700
Naga_100019g43	NGA_0450700
Naga_100019g42	NGA_0223500
Naga_100019g41	NGA_0385720
Naga_100019g40	NGA_0332202
Naga_100019g39	NGA_2086500
Naga_100019g38	NGA_2093800
Naga_100019g37	NGA_0150002
Naga_100019g36	NGA_2072800
Naga_100019g35	NGA_2016600
Naga_100019g34	NGA_0168102
Naga_100019g33	NGA_0555700
Naga_100019g32	NGA_0436300
Naga_100019g31	NGA_0516400
Naga_100019g30	NGA_2033700
Naga_100019g28	NGA_0429901
Naga_100019g27	NGA_0430201
Naga_100019g26	NGA_0430101
Naga_100019g25	NGA_0430301
Naga_100019g24	NGA_0430001
Naga_100019g23	NGA_0692300
Naga_100019g21	NGA_2085200
Naga_100019g20	NGA_0703800
Naga_100019g19	NGA_2025520
Naga_100019g18	NGA_0500600
Naga_100019g16	NGA_2094500
Naga_100019g15	NGA_0186100
Naga_100019g14	NGA_2130500
Naga_100019g13	NGA_0392200
Naga_100019g11	NGA_2050200
Naga_100019g10	NGA_0728300
Naga_100019g9	NGA_0728200
Naga_100019g8	NGA_0467800
Naga_100019g7	NGA_0358600
Naga_100019g6	NGA_2120020
Naga_100019g4	NGA_0208701
Naga_100019g3	NGA_0373902
Naga_100019g1	NGA_0077300
Naga_100307g6	NGA_0434100
Naga_100307g5	NGA_0401310
Naga_100307g4	NGA_0434010
Naga_100307g3	NGA_0594000
Naga_100307g2	NGA_0509620
Naga_100307g1	NGA_2109800
Naga_100147g1	NGA_0500200
Naga_100147g2	NGA_0127100
Naga_100147g5	NGA_0126602
Naga_100147g6	NGA_0127202
Naga_100147g7	NGA_0234300
Naga_100147g8	NGA_0126300
Naga_100147g9	NGA_0126700
Naga_100147g9	NGA_0126700
Naga_100147g9	NGA_0126700
Naga_100147g10	NGA_0688800
Naga_100147g12	NGA_0126900
Naga_100147g12	NGA_0126900
Naga_100147g14	NGA_0126200
Naga_100147g15	NGA_0126400
Naga_100147g16	NGA_0126500
Naga_100147g17	NGA_0127000
Naga_100147g17	NGA_0127000
Naga_100147g18	NGA_0490500
Naga_100147g19	NGA_0126801
Naga_100466g1	NGA_2065200
Naga_100466g2	NGA_2000420
Naga_100466g3	NGA_0467800
Naga_100466g5	NGA_2101400
Naga_100466g6	NGA_2037700
Naga_101166g1	NGA_0477200
Naga_101166g2	NGA_0078900
Naga_100682g3	NGA_0474200
Naga_100682g2	NGA_0631000
Naga_100300g5	NGA_0186100
Naga_100300g3	NGA_0404200
Naga_100300g2	NGA_0234200
Naga_100300g1	NGA_2093500
Naga_101357g1	NGA_0078800
Naga_100479g3	NGA_0414010
Naga_100479g3	NGA_0150002
Naga_100479g2	NGA_2004420
Naga_100215g2	NGA_0232801
Naga_100215g3	NGA_0205320
Naga_100215g4	NGA_0082200
Naga_100215g6	NGA_0347602
Naga_100215g6	NGA_0347602
Naga_100215g8	NGA_2025000
Naga_100215g9	NGA_0370420
Naga_100215g10	NGA_0349102
Naga_100215g11	NGA_2094500
Naga_100215g12	NGA_2038000
Naga_100215g13	NGA_0367210
Naga_103430g1	NGA_0710900
Naga_100595g2	NGA_0560200
Naga_100595g1	NGA_0619200
Naga_100424g5	NGA_0690000
Naga_100424g4	NGA_0225200
Naga_100424g3	NGA_0358600
Naga_100424g2	NGA_0710800
Naga_100424g1	NGA_2126000
Naga_101822g1	NGA_0240500
Naga_101543g1	NGA_2069300
Naga_101579g2	NGA_0679600
Naga_101579g1	NGA_0683300
Naga_100630g3	NGA_0360510
Naga_100630g2	NGA_0388800
Naga_100630g1	NGA_0239400
Naga_101155g4	NGA_0195400
Naga_101155g6	NGA_0626400
Naga_101318g1	NGA_0239500
Naga_100932g1	NGA_2028000
Naga_100932g2	NGA_0273602
Naga_102330g1	NGA_0169200
Naga_103290g1	NGA_0360620
Naga_102105g1	NGA_2051500
Naga_102720g1	NGA_2089400
Naga_101850g1	NGA_0712200
Naga_102907g1	NGA_0557300
Naga_102180g1	NGA_2072300
Naga_102180g2	NGA_2037010
Naga_100497g1	NGA_0318500
Naga_100497g2	NGA_2034200
Naga_100497g3	NGA_2083020
Naga_100497g4	NGA_0681100
Naga_100497g5	NGA_0705900
Naga_102078g1	NGA_0728400
Naga_101779g4	NGA_0515600
Naga_101663g1	NGA_0207700
Naga_100524g2	NGA_2003000
Naga_100524g1	NGA_0207600
Naga_100314g6	NGA_0195600
Naga_100314g6	NGA_0433200
Naga_100314g4	NGA_0238200
Naga_100314g3	NGA_0441700
Naga_100314g3	NGA_0441700
Naga_100314g3	NGA_0441700
Naga_100314g1	NGA_0441600
Naga_100835g1	NGA_0483700
Naga_100835g2	NGA_0150820
Naga_100835g3	NGA_0139600
Naga_100519g5	NGA_0556500
Naga_100519g4	NGA_0139900
Naga_100519g3	NGA_0139300
Naga_100519g1	NGA_0319500
Naga_100519g1	NGA_0319500
Naga_102565g1	NGA_0476500
Naga_100921g1	NGA_0139500
Naga_101532g1	NGA_0699100
Naga_101532g2	NGA_0446310
Naga_101750g1	NGA_0139700
Naga_101471g2	NGA_2033700
Naga_101471g1	NGA_2098300
Naga_102036g1	NGA_2065200
Naga_101417g1	NGA_0139800
Naga_101973g1	NGA_0707300
Naga_101438g1	NGA_0559400
Naga_101438g1	NGA_0559400
Naga_101620g1	NGA_0235600
Naga_101570g1	NGA_0480500
Naga_100935g2	NGA_0717900
Naga_100935g1	NGA_0717800
Naga_102284g1	NGA_0174200
Naga_102034g1	NGA_2074600
Naga_100342g1	NGA_2049500
Naga_100342g2	NGA_0674100
Naga_100342g3	NGA_2030000
Naga_100342g4	NGA_0469700
Naga_100342g5	NGA_0469610
Naga_100342g7	NGA_2036900
Naga_103249g1	NGA_0661200
Naga_101058g2	NGA_0198900
Naga_101058g1	NGA_0138900
Naga_101058g1	NGA_0138900
Naga_102259g1	NGA_0406900
Naga_100423g4	NGA_0516500
Naga_100423g3	NGA_0379600
Naga_100423g3	NGA_0379600
Naga_100423g2	NGA_0379900
Naga_100423g1	NGA_0379500
Naga_100423g1	NGA_0379500
Naga_100944g1	NGA_0379700
Naga_102136g1	NGA_0415300
Naga_100590g1	NGA_2013600
Naga_102391g1	NGA_2062700
Naga_100769g1	NGA_0232801
Naga_100769g2	NGA_0623100
Naga_100558g3	NGA_0088800
Naga_100558g2	NGA_0130902
Naga_100558g1	NGA_0458200
Naga_100952g1	NGA_0415600
Naga_100952g2	NGA_2080900
Naga_100952g2	NGA_2080900
Naga_102065g1	NGA_0723700
Naga_101124g2	NGA_0710100
Naga_101124g1	NGA_0679600
Naga_103287g1	NGA_0646600
Naga_100011g1	NGA_0486500
Naga_100011g2	NGA_0419200
Naga_100011g3	NGA_0486400
Naga_100011g4	NGA_0431100
Naga_100011g5	NGA_0486600
Naga_100011g6	NGA_0486300
Naga_100011g7	NGA_0486700
Naga_100011g8	NGA_0430301
Naga_100011g9	NGA_2007700
Naga_100011g10	NGA_0679800
Naga_100011g11	NGA_0682200
Naga_100011g12	NGA_0682400
Naga_100011g13	NGA_0682100
Naga_100011g14	NGA_0682300
Naga_100011g15	NGA_0479900
Naga_100011g16	NGA_2062200
Naga_100011g17	NGA_0391400
Naga_100011g18	NGA_0401201
Naga_100011g19	NGA_0222701
Naga_100011g20	NGA_0136900
Naga_100011g21	NGA_0462210
Naga_100011g22	NGA_0370410
Naga_100011g23	NGA_0382700
Naga_100011g24	NGA_0227300
Naga_100011g25	NGA_0463300
Naga_100011g26	NGA_0462700
Naga_100011g27	NGA_0333000
Naga_100011g28	NGA_0496800
